x,rho,u,P,t
-10,5.92172,238.368,208434,0.0107811
-9.8,5.92172,238.368,208434,0.0107811
-9.6,5.92114,238.392,208388,0.0107811
-9.4,5.92027,238.427,208320,0.0107811
-9.2,5.91925,238.469,208241,0.0107811
-9,5.91816,238.513,208156,0.0107811
-8.8,5.91703,238.559,208068,0.0107811
-8.6,5.91589,238.606,207978,0.0107811
-8.4,5.91474,238.653,207888,0.0107811
-8.2,5.91358,238.701,207798,0.0107811
-8,5.91242,238.748,207708,0.0107811
-7.8,5.91126,238.796,207617,0.0107811
-7.6,5.9101,238.843,207527,0.0107811
-7.4,5.90894,238.891,207436,0.0107811
-7.2,5.90778,238.938,207345,0.0107811
-7,5.90662,238.986,207255,0.0107811
-6.8,5.90546,239.033,207164,0.0107811
-6.6,5.9043,239.081,207074,0.0107811
-6.4,5.90314,239.128,206984,0.0107811
-6.2,5.90198,239.176,206893,0.0107811
-6,5.90082,239.223,206803,0.0107811
-5.8,5.89966,239.271,206712,0.0107811
-5.6,5.8985,239.318,206622,0.0107811
-5.4,5.89734,239.366,206532,0.0107811
-5.2,5.89618,239.413,206442,0.0107811
-5,5.89502,239.461,206351,0.0107811
-4.8,5.89386,239.508,206261,0.0107811
-4.6,5.8927,239.556,206171,0.0107811
-4.4,5.89154,239.603,206081,0.0107811
-4.2,5.89038,239.651,205991,0.0107811
-4,5.88922,239.698,205901,0.0107811
-3.8,5.88806,239.746,205811,0.0107811
-3.6,5.8869,239.793,205721,0.0107811
-3.4,5.88574,239.841,205631,0.0107811
-3.2,5.88458,239.889,205541,0.0107811
-3,5.88342,239.936,205451,0.0107811
-2.8,5.88226,239.984,205361,0.0107811
-2.6,5.8811,240.031,205271,0.0107811
-2.4,5.87994,240.079,205181,0.0107811
-2.2,5.87879,240.126,205091,0.0107811
-2,5.87763,240.174,205001,0.0107811
-1.8,5.87647,240.221,204912,0.0107811
-1.6,5.87531,240.269,204822,0.0107811
-1.4,5.87415,240.316,204732,0.0107811
-1.2,5.87299,240.364,204643,0.0107811
-1,5.87184,240.411,204553,0.0107811
-0.8,5.87068,240.459,204463,0.0107811
-0.6,5.86952,240.506,204374,0.0107811
-0.4,5.86836,240.554,204284,0.0107811
-0.2,5.8672,240.601,204195,0.0107811
0,5.86605,240.649,204105,0.0107811
0.2,5.86489,240.696,204016,0.0107811
0.4,5.86373,240.744,203926,0.0107811
0.6,5.86258,240.791,203837,0.0107811
0.8,5.86142,240.839,203748,0.0107811
1,5.86027,240.886,203659,0.0107811
1.2,5.85911,240.933,203570,0.0107811
1.4,5.85796,240.981,203480,0.0107811
1.6,5.85681,241.028,203391,0.0107811
1.8,5.85565,241.076,203302,0.0107811
2,5.8545,241.123,203213,0.0107811
2.2,5.85334,241.17,203124,0.0107811
2.4,5.85219,241.218,203036,0.0107811
2.6,5.85104,241.265,202947,0.0107811
2.8,5.84988,241.312,202858,0.0107811
3,5.84873,241.36,202769,0.0107811
3.2,5.84758,241.407,202680,0.0107811
3.4,5.84643,241.455,202591,0.0107811
3.6,5.84527,241.502,202503,0.0107811
3.8,5.84412,241.549,202414,0.0107811
4,5.84297,241.597,202325,0.0107811
4.2,5.84182,241.644,202237,0.0107811
4.4,5.84067,241.691,202148,0.0107811
4.6,5.83951,241.739,202060,0.0107811
4.8,5.83836,241.786,201971,0.0107811
5,5.83721,241.833,201883,0.0107811
5.2,5.83606,241.881,201794,0.0107811
5.4,5.83491,241.928,201706,0.0107811
5.6,5.83376,241.976,201617,0.0107811
5.8,5.83261,242.023,201529,0.0107811
6,5.83145,242.07,201441,0.0107811
6.2,5.8303,242.118,201352,0.0107811
6.4,5.82915,242.165,201264,0.0107811
6.6,5.828,242.212,201176,0.0107811
6.8,5.82685,242.26,201087,0.0107811
7,5.8257,242.307,200999,0.0107811
7.2,5.82455,242.354,200911,0.0107811
7.4,5.8234,242.402,200823,0.0107811
7.6,5.82225,242.449,200735,0.0107811
7.8,5.8211,242.496,200647,0.0107811
8,5.81995,242.544,200559,0.0107811
8.2,5.8188,242.591,200471,0.0107811
8.4,5.81765,242.638,200383,0.0107811
8.6,5.8165,242.686,200295,0.0107811
8.8,5.81535,242.733,200207,0.0107811
9,5.8142,242.78,200119,0.0107811
9.2,5.81305,242.828,200031,0.0107811
9.4,5.81191,242.875,199943,0.0107811
9.6,5.81076,242.922,199855,0.0107811
9.8,5.80961,242.97,199768,0.0107811
10,5.80961,242.97,199768,0.0107811
