x,rho,u,P,t
-10,5.91085,238.813,207585,0.0132693
-9.8,5.91085,238.813,207585,0.0132693
-9.6,5.91037,238.832,207548,0.0132693
-9.4,5.90967,238.861,207492,0.0132693
-9.2,5.90884,238.895,207428,0.0132693
-9,5.90796,238.931,207359,0.0132693
-8.8,5.90704,238.968,207288,0.0132693
-8.6,5.90611,239.007,207215,0.0132693
-8.4,5.90517,239.045,207142,0.0132693
-8.2,5.90423,239.083,207069,0.0132693
-8,5.90329,239.122,206996,0.0132693
-7.8,5.90235,239.161,206922,0.0132693
-7.6,5.90141,239.199,206849,0.0132693
-7.4,5.90046,239.238,206775,0.0132693
-7.2,5.89952,239.276,206702,0.0132693
-7,5.89858,239.315,206628,0.0132693
-6.8,5.89763,239.354,206555,0.0132693
-6.6,5.89669,239.392,206481,0.0132693
-6.4,5.89575,239.431,206408,0.0132693
-6.2,5.8948,239.47,206335,0.0132693
-6,5.89386,239.508,206261,0.0132693
-5.8,5.89292,239.547,206188,0.0132693
-5.6,5.89197,239.586,206115,0.0132693
-5.4,5.89103,239.624,206041,0.0132693
-5.2,5.89009,239.663,205968,0.0132693
-5,5.88914,239.702,205895,0.0132693
-4.8,5.8882,239.74,205822,0.0132693
-4.6,5.88726,239.779,205748,0.0132693
-4.4,5.88631,239.818,205675,0.0132693
-4.2,5.88537,239.856,205602,0.0132693
-4,5.88443,239.895,205529,0.0132693
-3.8,5.88349,239.933,205456,0.0132693
-3.6,5.88254,239.972,205382,0.0132693
-3.4,5.8816,240.011,205309,0.0132693
-3.2,5.88066,240.049,205236,0.0132693
-3,5.87972,240.088,205163,0.0132693
-2.8,5.87877,240.127,205090,0.0132693
-2.6,5.87783,240.165,205017,0.0132693
-2.4,5.87689,240.204,204944,0.0132693
-2.2,5.87595,240.243,204871,0.0132693
-2,5.87501,240.281,204798,0.0132693
-1.8,5.87406,240.32,204725,0.0132693
-1.6,5.87312,240.359,204652,0.0132693
-1.4,5.87218,240.397,204579,0.0132693
-1.2,5.87124,240.436,204506,0.0132693
-1,5.8703,240.474,204434,0.0132693
-0.8,5.86935,240.513,204361,0.0132693
-0.6,5.86841,240.552,204288,0.0132693
-0.4,5.86747,240.59,204215,0.0132693
-0.2,5.86653,240.629,204142,0.0132693
0,5.86559,240.668,204069,0.0132693
0.2,5.86465,240.706,203997,0.0132693
0.4,5.86371,240.745,203924,0.0132693
0.6,5.86277,240.784,203851,0.0132693
0.8,5.86183,240.822,203779,0.0132693
1,5.86089,240.861,203706,0.0132693
1.2,5.85995,240.899,203634,0.0132693
1.4,5.85901,240.938,203561,0.0132693
1.6,5.85807,240.976,203489,0.0132693
1.8,5.85713,241.015,203416,0.0132693
2,5.85619,241.054,203344,0.0132693
2.2,5.85525,241.092,203271,0.0132693
2.4,5.85431,241.131,203199,0.0132693
2.6,5.85338,241.169,203127,0.0132693
2.8,5.85244,241.208,203054,0.0132693
3,5.8515,241.246,202982,0.0132693
3.2,5.85056,241.285,202910,0.0132693
3.4,5.84962,241.323,202837,0.0132693
3.6,5.84869,241.362,202765,0.0132693
3.8,5.84775,241.4,202693,0.0132693
4,5.84681,241.439,202621,0.0132693
4.2,5.84587,241.478,202548,0.0132693
4.4,5.84493,241.516,202476,0.0132693
4.6,5.844,241.555,202404,0.0132693
4.8,5.84306,241.593,202332,0.0132693
5,5.84212,241.632,202260,0.0132693
5.2,5.84118,241.67,202188,0.0132693
5.4,5.84025,241.709,202116,0.0132693
5.6,5.83931,241.747,202044,0.0132693
5.8,5.83837,241.786,201972,0.0132693
6,5.83744,241.824,201900,0.0132693
6.2,5.8365,241.863,201828,0.0132693
6.4,5.83556,241.901,201756,0.0132693
6.6,5.83462,241.94,201684,0.0132693
6.8,5.83369,241.979,201612,0.0132693
7,5.83275,242.017,201540,0.0132693
7.2,5.83181,242.056,201468,0.0132693
7.4,5.83088,242.094,201396,0.0132693
7.6,5.82994,242.133,201324,0.0132693
7.8,5.82901,242.171,201252,0.0132693
8,5.82807,242.21,201180,0.0132693
8.2,5.82713,242.248,201109,0.0132693
8.4,5.8262,242.287,201037,0.0132693
8.6,5.82526,242.325,200965,0.0132693
8.8,5.82432,242.364,200893,0.0132693
9,5.82339,242.402,200822,0.0132693
9.2,5.82245,242.441,200750,0.0132693
9.4,5.82152,242.479,200678,0.0132693
9.6,5.82058,242.518,200607,0.0132693
9.8,5.81965,242.556,200535,0.0132693
10,5.81965,242.556,200535,0.0132693
