x,rho,u,P,t
-10,5.96898,236.438,212148,0.00593277
-9.8,5.96898,236.438,212148,0.00593277
-9.6,5.96792,236.481,212065,0.00593277
-9.4,5.96634,236.545,211940,0.00593277
-9.2,5.9645,236.621,211794,0.00593277
-9,5.96252,236.701,211639,0.00593277
-8.8,5.96048,236.785,211477,0.00593277
-8.6,5.9584,236.869,211314,0.00593277
-8.4,5.95631,236.955,211149,0.00593277
-8.2,5.95421,237.04,210984,0.00593277
-8,5.95211,237.126,210818,0.00593277
-7.8,5.95,237.212,210653,0.00593277
-7.6,5.94789,237.298,210487,0.00593277
-7.4,5.94579,237.384,210321,0.00593277
-7.2,5.94368,237.47,210156,0.00593277
-7,5.94157,237.556,209991,0.00593277
-6.8,5.93947,237.642,209825,0.00593277
-6.6,5.93736,237.728,209660,0.00593277
-6.4,5.93525,237.814,209495,0.00593277
-6.2,5.93315,237.9,209330,0.00593277
-6,5.93104,237.986,209165,0.00593277
-5.8,5.92894,238.072,209000,0.00593277
-5.6,5.92683,238.158,208835,0.00593277
-5.4,5.92473,238.244,208671,0.00593277
-5.2,5.92263,238.33,208506,0.00593277
-5,5.92052,238.416,208342,0.00593277
-4.8,5.91842,238.502,208177,0.00593277
-4.6,5.91632,238.588,208013,0.00593277
-4.4,5.91421,238.674,207849,0.00593277
-4.2,5.91211,238.76,207685,0.00593277
-4,5.91001,238.846,207521,0.00593277
-3.8,5.90791,238.932,207357,0.00593277
-3.6,5.90581,239.018,207193,0.00593277
-3.4,5.9037,239.104,207029,0.00593277
-3.2,5.9016,239.19,206865,0.00593277
-3,5.8995,239.276,206702,0.00593277
-2.8,5.8974,239.362,206539,0.00593277
-2.6,5.8953,239.448,206375,0.00593277
-2.4,5.8932,239.534,206212,0.00593277
-2.2,5.8911,239.62,206049,0.00593277
-2,5.88901,239.706,205886,0.00593277
-1.8,5.88691,239.792,205723,0.00593277
-1.6,5.88481,239.878,205560,0.00593277
-1.4,5.88271,239.964,205397,0.00593277
-1.2,5.88061,240.05,205234,0.00593277
-1,5.87852,240.136,205072,0.00593277
-0.8,5.87642,240.222,204909,0.00593277
-0.6,5.87432,240.308,204747,0.00593277
-0.4,5.87223,240.394,204585,0.00593277
-0.2,5.87013,240.48,204423,0.00593277
0,5.86803,240.566,204261,0.00593277
0.2,5.86594,240.652,204099,0.00593277
0.4,5.86385,240.738,203937,0.00593277
0.6,5.86176,240.824,203775,0.00593277
0.8,5.85967,240.91,203614,0.00593277
1,5.85758,240.995,203453,0.00593277
1.2,5.8555,241.081,203292,0.00593277
1.4,5.85341,241.167,203131,0.00593277
1.6,5.85133,241.252,202971,0.00593277
1.8,5.84924,241.338,202810,0.00593277
2,5.84716,241.424,202650,0.00593277
2.2,5.84508,241.509,202490,0.00593277
2.4,5.84299,241.595,202329,0.00593277
2.6,5.84091,241.68,202169,0.00593277
2.8,5.83883,241.766,202009,0.00593277
3,5.83675,241.851,201849,0.00593277
3.2,5.83467,241.937,201690,0.00593277
3.4,5.83259,242.022,201530,0.00593277
3.6,5.83051,242.108,201370,0.00593277
3.8,5.82844,242.193,201211,0.00593277
4,5.82636,242.279,201052,0.00593277
4.2,5.82428,242.364,200892,0.00593277
4.4,5.8222,242.45,200733,0.00593277
4.6,5.82013,242.535,200574,0.00593277
4.8,5.81805,242.621,200415,0.00593277
5,5.81597,242.706,200257,0.00593277
5.2,5.8139,242.792,200098,0.00593277
5.4,5.81182,242.877,199939,0.00593277
5.6,5.80975,242.963,199781,0.00593277
5.8,5.80767,243.048,199622,0.00593277
6,5.8056,243.134,199464,0.00593277
6.2,5.80353,243.219,199306,0.00593277
6.4,5.80145,243.304,199148,0.00593277
6.6,5.79938,243.39,198990,0.00593277
6.8,5.79731,243.475,198832,0.00593277
7,5.79524,243.561,198674,0.00593277
7.2,5.79317,243.646,198516,0.00593277
7.4,5.7911,243.732,198359,0.00593277
7.6,5.78902,243.817,198201,0.00593277
7.8,5.78695,243.902,198044,0.00593277
8,5.78488,243.988,197887,0.00593277
8.2,5.78281,244.073,197729,0.00593277
8.4,5.78075,244.159,197572,0.00593277
8.6,5.77868,244.244,197415,0.00593277
8.8,5.77661,244.329,197258,0.00593277
9,5.77454,244.415,197102,0.00593277
9.2,5.77247,244.5,196945,0.00593277
9.4,5.77041,244.585,196788,0.00593277
9.6,5.76834,244.671,196632,0.00593277
9.8,5.76627,244.756,196475,0.00593277
10,5.76627,244.756,196475,0.00593277
