x,rho,u,P,t
-10,6.01536,234.549,215828,0.00411217
-9.8,6.01536,234.549,215828,0.00411217
-9.6,6.01384,234.611,215707,0.00411217
-9.4,6.01156,234.704,215525,0.00411217
-9.2,6.0089,234.812,215313,0.00411217
-9,6.00605,234.928,215087,0.00411217
-8.8,6.0031,235.048,214852,0.00411217
-8.6,6.00011,235.17,214615,0.00411217
-8.4,5.99709,235.292,214375,0.00411217
-8.2,5.99407,235.415,214135,0.00411217
-8,5.99103,235.539,213894,0.00411217
-7.8,5.988,235.663,213654,0.00411217
-7.6,5.98496,235.786,213413,0.00411217
-7.4,5.98192,235.91,213173,0.00411217
-7.2,5.97889,236.033,212932,0.00411217
-7,5.97585,236.157,212692,0.00411217
-6.8,5.97281,236.281,212452,0.00411217
-6.6,5.96978,236.405,212213,0.00411217
-6.4,5.96674,236.528,211973,0.00411217
-6.2,5.96371,236.652,211734,0.00411217
-6,5.96068,236.776,211495,0.00411217
-5.8,5.95764,236.899,211256,0.00411217
-5.6,5.95461,237.023,211017,0.00411217
-5.4,5.95158,237.147,210779,0.00411217
-5.2,5.94855,237.27,210540,0.00411217
-5,5.94552,237.394,210302,0.00411217
-4.8,5.94249,237.518,210064,0.00411217
-4.6,5.93946,237.641,209827,0.00411217
-4.4,5.93643,237.765,209589,0.00411217
-4.2,5.9334,237.889,209352,0.00411217
-4,5.93038,238.012,209115,0.00411217
-3.8,5.92735,238.136,208878,0.00411217
-3.6,5.92432,238.26,208641,0.00411217
-3.4,5.9213,238.383,208404,0.00411217
-3.2,5.91827,238.507,208168,0.00411217
-3,5.91525,238.631,207932,0.00411217
-2.8,5.91223,238.754,207696,0.00411217
-2.6,5.90921,238.878,207460,0.00411217
-2.4,5.90618,239.002,207224,0.00411217
-2.2,5.90316,239.125,206989,0.00411217
-2,5.90014,239.249,206754,0.00411217
-1.8,5.89712,239.373,206519,0.00411217
-1.6,5.8941,239.496,206284,0.00411217
-1.4,5.89108,239.62,206050,0.00411217
-1.2,5.88807,239.744,205815,0.00411217
-1,5.88505,239.867,205581,0.00411217
-0.8,5.88203,239.991,205347,0.00411217
-0.6,5.87902,240.115,205113,0.00411217
-0.4,5.876,240.238,204880,0.00411217
-0.2,5.87299,240.362,204646,0.00411217
0,5.86997,240.485,204413,0.00411217
0.2,5.86696,240.609,204180,0.00411217
0.4,5.86395,240.733,203948,0.00411217
0.6,5.86095,240.856,203716,0.00411217
0.8,5.85795,240.979,203484,0.00411217
1,5.85495,241.102,203253,0.00411217
1.2,5.85196,241.225,203022,0.00411217
1.4,5.84897,241.348,202792,0.00411217
1.6,5.84598,241.471,202562,0.00411217
1.8,5.84299,241.594,202332,0.00411217
2,5.84,241.716,202102,0.00411217
2.2,5.83701,241.839,201872,0.00411217
2.4,5.83403,241.962,201643,0.00411217
2.6,5.83104,242.085,201414,0.00411217
2.8,5.82806,242.207,201185,0.00411217
3,5.82508,242.33,200957,0.00411217
3.2,5.8221,242.453,200728,0.00411217
3.4,5.81912,242.575,200500,0.00411217
3.6,5.81614,242.698,200272,0.00411217
3.8,5.81316,242.821,200045,0.00411217
4,5.81018,242.943,199817,0.00411217
4.2,5.80721,243.066,199590,0.00411217
4.4,5.80423,243.188,199363,0.00411217
4.6,5.80126,243.311,199136,0.00411217
4.8,5.79829,243.433,198910,0.00411217
5,5.79531,243.556,198683,0.00411217
5.2,5.79234,243.678,198457,0.00411217
5.4,5.78937,243.801,198231,0.00411217
5.6,5.7864,243.923,198005,0.00411217
5.8,5.78343,244.046,197780,0.00411217
6,5.78047,244.168,197555,0.00411217
6.2,5.7775,244.291,197329,0.00411217
6.4,5.77453,244.413,197105,0.00411217
6.6,5.77157,244.536,196880,0.00411217
6.8,5.7686,244.658,196655,0.00411217
7,5.76564,244.78,196431,0.00411217
7.2,5.76268,244.903,196207,0.00411217
7.4,5.75972,245.025,195983,0.00411217
7.6,5.75676,245.148,195760,0.00411217
7.8,5.7538,245.27,195536,0.00411217
8,5.75084,245.392,195313,0.00411217
8.2,5.74788,245.515,195090,0.00411217
8.4,5.74492,245.637,194867,0.00411217
8.6,5.74196,245.759,194644,0.00411217
8.8,5.73901,245.882,194422,0.00411217
9,5.73605,246.004,194200,0.00411217
9.2,5.7331,246.126,193978,0.00411217
9.4,5.73015,246.248,193756,0.00411217
9.6,5.7272,246.371,193535,0.00411217
9.8,5.72425,246.493,193313,0.00411217
10,5.72425,246.493,193313,0.00411217
