x,rho,u,P,t
-10,5.89656,239.398,206471,0.0190359
-9.8,5.89656,239.398,206471,0.0190359
-9.6,5.89623,239.411,206446,0.0190359
-9.4,5.89574,239.431,206407,0.0190359
-9.2,5.89516,239.455,206362,0.0190359
-9,5.89454,239.48,206314,0.0190359
-8.8,5.89391,239.506,206265,0.0190359
-8.6,5.89326,239.533,206214,0.0190359
-8.4,5.8926,239.56,206164,0.0190359
-8.2,5.89195,239.587,206113,0.0190359
-8,5.89129,239.614,206062,0.0190359
-7.8,5.89063,239.641,206010,0.0190359
-7.6,5.88998,239.668,205959,0.0190359
-7.4,5.88932,239.695,205908,0.0190359
-7.2,5.88866,239.721,205857,0.0190359
-7,5.888,239.748,205806,0.0190359
-6.8,5.88734,239.775,205755,0.0190359
-6.6,5.88669,239.802,205704,0.0190359
-6.4,5.88603,239.829,205653,0.0190359
-6.2,5.88537,239.856,205602,0.0190359
-6,5.88471,239.883,205550,0.0190359
-5.8,5.88405,239.91,205499,0.0190359
-5.6,5.8834,239.937,205448,0.0190359
-5.4,5.88274,239.964,205397,0.0190359
-5.2,5.88208,239.991,205346,0.0190359
-5,5.88142,240.018,205295,0.0190359
-4.8,5.88076,240.045,205244,0.0190359
-4.6,5.88011,240.072,205193,0.0190359
-4.4,5.87945,240.099,205142,0.0190359
-4.2,5.87879,240.126,205091,0.0190359
-4,5.87813,240.153,205040,0.0190359
-3.8,5.87747,240.18,204989,0.0190359
-3.6,5.87682,240.207,204938,0.0190359
-3.4,5.87616,240.234,204887,0.0190359
-3.2,5.8755,240.261,204836,0.0190359
-3,5.87484,240.288,204785,0.0190359
-2.8,5.87419,240.315,204735,0.0190359
-2.6,5.87353,240.342,204684,0.0190359
-2.4,5.87287,240.369,204633,0.0190359
-2.2,5.87221,240.396,204582,0.0190359
-2,5.87156,240.423,204531,0.0190359
-1.8,5.8709,240.45,204480,0.0190359
-1.6,5.87024,240.477,204429,0.0190359
-1.4,5.86958,240.504,204378,0.0190359
-1.2,5.86893,240.531,204327,0.0190359
-1,5.86827,240.558,204277,0.0190359
-0.8,5.86761,240.585,204226,0.0190359
-0.6,5.86696,240.612,204175,0.0190359
-0.4,5.8663,240.639,204124,0.0190359
-0.2,5.86564,240.666,204073,0.0190359
0,5.86498,240.693,204023,0.0190359
0.2,5.86433,240.72,203972,0.0190359
0.4,5.86367,240.747,203921,0.0190359
0.6,5.86301,240.773,203870,0.0190359
0.8,5.86236,240.8,203820,0.0190359
1,5.8617,240.827,203769,0.0190359
1.2,5.86105,240.854,203718,0.0190359
1.4,5.86039,240.881,203668,0.0190359
1.6,5.85973,240.908,203617,0.0190359
1.8,5.85908,240.935,203566,0.0190359
2,5.85842,240.962,203516,0.0190359
2.2,5.85777,240.989,203465,0.0190359
2.4,5.85711,241.016,203414,0.0190359
2.6,5.85646,241.043,203364,0.0190359
2.8,5.8558,241.07,203313,0.0190359
3,5.85514,241.097,203263,0.0190359
3.2,5.85449,241.124,203212,0.0190359
3.4,5.85383,241.151,203162,0.0190359
3.6,5.85318,241.177,203111,0.0190359
3.8,5.85252,241.204,203061,0.0190359
4,5.85187,241.231,203010,0.0190359
4.2,5.85121,241.258,202959,0.0190359
4.4,5.85056,241.285,202909,0.0190359
4.6,5.8499,241.312,202858,0.0190359
4.8,5.84925,241.339,202808,0.0190359
5,5.84859,241.366,202758,0.0190359
5.2,5.84794,241.393,202707,0.0190359
5.4,5.84728,241.42,202657,0.0190359
5.6,5.84663,241.447,202606,0.0190359
5.8,5.84597,241.474,202556,0.0190359
6,5.84532,241.501,202505,0.0190359
6.2,5.84466,241.527,202455,0.0190359
6.4,5.84401,241.554,202404,0.0190359
6.6,5.84335,241.581,202354,0.0190359
6.8,5.8427,241.608,202304,0.0190359
7,5.84204,241.635,202253,0.0190359
7.2,5.84139,241.662,202203,0.0190359
7.4,5.84073,241.689,202153,0.0190359
7.6,5.84008,241.716,202102,0.0190359
7.8,5.83942,241.743,202052,0.0190359
8,5.83877,241.77,202002,0.0190359
8.2,5.83811,241.797,201951,0.0190359
8.4,5.83746,241.824,201901,0.0190359
8.6,5.8368,241.851,201851,0.0190359
8.8,5.83615,241.877,201800,0.0190359
9,5.83549,241.904,201750,0.0190359
9.2,5.83484,241.931,201700,0.0190359
9.4,5.83419,241.958,201650,0.0190359
9.6,5.83353,241.985,201599,0.0190359
9.8,5.83288,242.012,201549,0.0190359
10,5.83288,242.012,201549,0.0190359
