x,rho,u,P,t
-10,6.01613,234.518,215889,0.0040915
-9.8,6.01613,234.518,215889,0.0040915
-9.6,6.0146,234.58,215767,0.0040915
-9.4,6.01231,234.674,215584,0.0040915
-9.2,6.00963,234.782,215372,0.0040915
-9,6.00677,234.899,215144,0.0040915
-8.8,6.00381,235.019,214908,0.0040915
-8.6,6.0008,235.142,214669,0.0040915
-8.4,5.99776,235.265,214428,0.0040915
-8.2,5.99472,235.389,214187,0.0040915
-8,5.99167,235.513,213945,0.0040915
-7.8,5.98862,235.637,213703,0.0040915
-7.6,5.98557,235.761,213461,0.0040915
-7.4,5.98252,235.886,213220,0.0040915
-7.2,5.97946,236.01,212978,0.0040915
-7,5.97641,236.134,212737,0.0040915
-6.8,5.97336,236.259,212496,0.0040915
-6.6,5.97031,236.383,212255,0.0040915
-6.4,5.96726,236.507,212014,0.0040915
-6.2,5.96421,236.631,211774,0.0040915
-6,5.96116,236.756,211533,0.0040915
-5.8,5.95811,236.88,211293,0.0040915
-5.6,5.95507,237.004,211053,0.0040915
-5.4,5.95202,237.129,210813,0.0040915
-5.2,5.94897,237.253,210574,0.0040915
-5,5.94593,237.377,210335,0.0040915
-4.8,5.94288,237.502,210095,0.0040915
-4.6,5.93984,237.626,209856,0.0040915
-4.4,5.9368,237.75,209618,0.0040915
-4.2,5.93375,237.874,209379,0.0040915
-4,5.93071,237.999,209141,0.0040915
-3.8,5.92767,238.123,208903,0.0040915
-3.6,5.92463,238.247,208665,0.0040915
-3.4,5.92159,238.372,208427,0.0040915
-3.2,5.91855,238.496,208189,0.0040915
-3,5.91551,238.62,207952,0.0040915
-2.8,5.91247,238.744,207715,0.0040915
-2.6,5.90943,238.869,207478,0.0040915
-2.4,5.9064,238.993,207241,0.0040915
-2.2,5.90336,239.117,207005,0.0040915
-2,5.90032,239.242,206768,0.0040915
-1.8,5.89729,239.366,206532,0.0040915
-1.6,5.89425,239.49,206296,0.0040915
-1.4,5.89122,239.614,206060,0.0040915
-1.2,5.88819,239.739,205825,0.0040915
-1,5.88516,239.863,205589,0.0040915
-0.8,5.88212,239.987,205354,0.0040915
-0.6,5.87909,240.111,205119,0.0040915
-0.4,5.87606,240.236,204884,0.0040915
-0.2,5.87303,240.36,204650,0.0040915
0,5.87001,240.484,204416,0.0040915
0.2,5.86698,240.608,204182,0.0040915
0.4,5.86395,240.733,203948,0.0040915
0.6,5.86093,240.856,203715,0.0040915
0.8,5.85792,240.98,203482,0.0040915
1,5.85491,241.104,203250,0.0040915
1.2,5.8519,241.227,203018,0.0040915
1.4,5.84889,241.351,202786,0.0040915
1.6,5.84589,241.474,202555,0.0040915
1.8,5.84289,241.598,202324,0.0040915
2,5.83988,241.721,202093,0.0040915
2.2,5.83688,241.845,201862,0.0040915
2.4,5.83388,241.968,201632,0.0040915
2.6,5.83088,242.091,201402,0.0040915
2.8,5.82788,242.215,201172,0.0040915
3,5.82489,242.338,200942,0.0040915
3.2,5.82189,242.461,200713,0.0040915
3.4,5.8189,242.584,200483,0.0040915
3.6,5.8159,242.708,200254,0.0040915
3.8,5.81291,242.831,200026,0.0040915
4,5.80992,242.954,199797,0.0040915
4.2,5.80693,243.077,199569,0.0040915
4.4,5.80394,243.2,199341,0.0040915
4.6,5.80095,243.324,199113,0.0040915
4.8,5.79796,243.447,198885,0.0040915
5,5.79497,243.57,198658,0.0040915
5.2,5.79199,243.693,198430,0.0040915
5.4,5.789,243.816,198203,0.0040915
5.6,5.78602,243.939,197976,0.0040915
5.8,5.78304,244.062,197750,0.0040915
6,5.78005,244.185,197523,0.0040915
6.2,5.77707,244.308,197297,0.0040915
6.4,5.77409,244.431,197071,0.0040915
6.6,5.77111,244.554,196845,0.0040915
6.8,5.76813,244.677,196620,0.0040915
7,5.76516,244.8,196395,0.0040915
7.2,5.76218,244.923,196169,0.0040915
7.4,5.7592,245.046,195944,0.0040915
7.6,5.75623,245.169,195720,0.0040915
7.8,5.75325,245.292,195495,0.0040915
8,5.75028,245.415,195271,0.0040915
8.2,5.74731,245.538,195047,0.0040915
8.4,5.74434,245.661,194823,0.0040915
8.6,5.74136,245.784,194599,0.0040915
8.8,5.73839,245.907,194376,0.0040915
9,5.73543,246.03,194153,0.0040915
9.2,5.73246,246.153,193930,0.0040915
9.4,5.72949,246.276,193707,0.0040915
9.6,5.72652,246.398,193484,0.0040915
9.8,5.72356,246.521,193262,0.0040915
10,5.72356,246.521,193262,0.0040915
