x,rho,u,P,t
-10,5.89603,239.419,206430,0.0193471
-9.8,5.89603,239.419,206430,0.0193471
-9.6,5.89571,239.433,206405,0.0193471
-9.4,5.89522,239.453,206367,0.0193471
-9.2,5.89465,239.476,206323,0.0193471
-9,5.89405,239.501,206276,0.0193471
-8.8,5.89342,239.526,206227,0.0193471
-8.6,5.89278,239.553,206177,0.0193471
-8.4,5.89214,239.579,206127,0.0193471
-8.2,5.89149,239.605,206077,0.0193471
-8,5.89085,239.632,206027,0.0193471
-7.8,5.8902,239.658,205977,0.0193471
-7.6,5.88955,239.685,205926,0.0193471
-7.4,5.88891,239.711,205876,0.0193471
-7.2,5.88826,239.738,205826,0.0193471
-7,5.88761,239.765,205776,0.0193471
-6.8,5.88696,239.791,205725,0.0193471
-6.6,5.88631,239.818,205675,0.0193471
-6.4,5.88567,239.844,205625,0.0193471
-6.2,5.88502,239.871,205574,0.0193471
-6,5.88437,239.897,205524,0.0193471
-5.8,5.88372,239.924,205474,0.0193471
-5.6,5.88308,239.95,205424,0.0193471
-5.4,5.88243,239.977,205373,0.0193471
-5.2,5.88178,240.003,205323,0.0193471
-5,5.88114,240.03,205273,0.0193471
-4.8,5.88049,240.056,205223,0.0193471
-4.6,5.87984,240.083,205173,0.0193471
-4.4,5.87919,240.11,205122,0.0193471
-4.2,5.87855,240.136,205072,0.0193471
-4,5.8779,240.163,205022,0.0193471
-3.8,5.87725,240.189,204972,0.0193471
-3.6,5.87661,240.216,204922,0.0193471
-3.4,5.87596,240.242,204872,0.0193471
-3.2,5.87531,240.269,204822,0.0193471
-3,5.87466,240.295,204771,0.0193471
-2.8,5.87402,240.322,204721,0.0193471
-2.6,5.87337,240.348,204671,0.0193471
-2.4,5.87272,240.375,204621,0.0193471
-2.2,5.87208,240.402,204571,0.0193471
-2,5.87143,240.428,204521,0.0193471
-1.8,5.87078,240.455,204471,0.0193471
-1.6,5.87014,240.481,204421,0.0193471
-1.4,5.86949,240.508,204371,0.0193471
-1.2,5.86884,240.534,204321,0.0193471
-1,5.8682,240.561,204271,0.0193471
-0.8,5.86755,240.587,204221,0.0193471
-0.6,5.8669,240.614,204171,0.0193471
-0.4,5.86626,240.64,204121,0.0193471
-0.2,5.86561,240.667,204071,0.0193471
0,5.86496,240.694,204021,0.0193471
0.2,5.86432,240.72,203971,0.0193471
0.4,5.86367,240.747,203921,0.0193471
0.6,5.86302,240.773,203871,0.0193471
0.8,5.86238,240.8,203821,0.0193471
1,5.86173,240.826,203771,0.0193471
1.2,5.86109,240.853,203721,0.0193471
1.4,5.86044,240.879,203672,0.0193471
1.6,5.8598,240.906,203622,0.0193471
1.8,5.85915,240.932,203572,0.0193471
2,5.85851,240.959,203522,0.0193471
2.2,5.85786,240.985,203472,0.0193471
2.4,5.85721,241.012,203422,0.0193471
2.6,5.85657,241.038,203373,0.0193471
2.8,5.85592,241.065,203323,0.0193471
3,5.85528,241.091,203273,0.0193471
3.2,5.85463,241.118,203223,0.0193471
3.4,5.85399,241.144,203174,0.0193471
3.6,5.85334,241.171,203124,0.0193471
3.8,5.8527,241.197,203074,0.0193471
4,5.85205,241.224,203024,0.0193471
4.2,5.85141,241.25,202975,0.0193471
4.4,5.85076,241.277,202925,0.0193471
4.6,5.85012,241.303,202875,0.0193471
4.8,5.84948,241.33,202826,0.0193471
5,5.84883,241.356,202776,0.0193471
5.2,5.84819,241.383,202726,0.0193471
5.4,5.84754,241.409,202677,0.0193471
5.6,5.8469,241.436,202627,0.0193471
5.8,5.84625,241.462,202577,0.0193471
6,5.84561,241.489,202528,0.0193471
6.2,5.84496,241.515,202478,0.0193471
6.4,5.84432,241.542,202429,0.0193471
6.6,5.84367,241.568,202379,0.0193471
6.8,5.84303,241.595,202329,0.0193471
7,5.84239,241.621,202280,0.0193471
7.2,5.84174,241.648,202230,0.0193471
7.4,5.8411,241.674,202181,0.0193471
7.6,5.84045,241.7,202131,0.0193471
7.8,5.83981,241.727,202082,0.0193471
8,5.83916,241.753,202032,0.0193471
8.2,5.83852,241.78,201983,0.0193471
8.4,5.83788,241.806,201933,0.0193471
8.6,5.83723,241.833,201884,0.0193471
8.8,5.83659,241.859,201834,0.0193471
9,5.83594,241.886,201785,0.0193471
9.2,5.8353,241.912,201735,0.0193471
9.4,5.83466,241.939,201686,0.0193471
9.6,5.83401,241.965,201636,0.0193471
9.8,5.83337,241.992,201587,0.0193471
10,5.83337,241.992,201587,0.0193471
