x,rho,u,P,t
-10,7.50311,176.741,350447,0.000371007
-9.8,7.50311,176.741,350447,0.000371007
-9.6,7.48611,177.372,348747,0.000371007
-9.4,7.46057,178.321,346200,0.000371007
-9.2,7.43074,179.43,343237,0.000371007
-9,7.39876,180.621,340073,0.000371007
-8.8,7.36573,181.853,336818,0.000371007
-8.6,7.33219,183.107,333528,0.000371007
-8.4,7.29844,184.371,330231,0.000371007
-8.2,7.2646,185.64,326940,0.000371007
-8,7.23075,186.912,323662,0.000371007
-7.8,7.19694,188.185,320402,0.000371007
-7.6,7.16317,189.459,317161,0.000371007
-7.4,7.12946,190.733,313940,0.000371007
-7.2,7.0958,192.008,310740,0.000371007
-7,7.06221,193.282,307560,0.000371007
-6.8,7.02869,194.557,304402,0.000371007
-6.6,6.99523,195.831,301264,0.000371007
-6.4,6.96183,197.105,298147,0.000371007
-6.2,6.9285,198.379,295051,0.000371007
-6,6.89524,199.653,291977,0.000371007
-5.8,6.86203,200.928,288923,0.000371007
-5.6,6.82889,202.202,285890,0.000371007
-5.4,6.79582,203.476,282878,0.000371007
-5.2,6.76281,204.75,279887,0.000371007
-5,6.72986,206.024,276916,0.000371007
-4.8,6.69698,207.298,273967,0.000371007
-4.6,6.66415,208.572,271039,0.000371007
-4.4,6.63139,209.845,268131,0.000371007
-4.2,6.59869,211.119,265244,0.000371007
-4,6.56606,212.393,262378,0.000371007
-3.8,6.53349,213.667,259533,0.000371007
-3.6,6.50097,214.941,256709,0.000371007
-3.4,6.46852,216.215,253905,0.000371007
-3.2,6.43613,217.489,251122,0.000371007
-3,6.4038,218.763,248360,0.000371007
-2.8,6.37154,220.038,245618,0.000371007
-2.6,6.33933,221.312,242898,0.000371007
-2.4,6.30718,222.586,240197,0.000371007
-2.2,6.2751,223.86,237518,0.000371007
-2,6.24308,225.135,234859,0.000371007
-1.8,6.21111,226.409,232221,0.000371007
-1.6,6.17921,227.683,229604,0.000371007
-1.4,6.14737,228.958,227007,0.000371007
-1.2,6.1156,230.232,224432,0.000371007
-1,6.08388,231.506,221876,0.000371007
-0.8,6.05224,232.781,219342,0.000371007
-0.6,6.02065,234.055,216829,0.000371007
-0.4,5.98914,235.329,214336,0.000371007
-0.2,5.9577,236.602,211866,0.000371007
0,5.92634,237.875,209416,0.000371007
0.2,5.89506,239.147,206990,0.000371007
0.4,5.86391,240.416,204588,0.000371007
0.6,5.83309,241.675,202227,0.000371007
0.8,5.80316,242.9,199949,0.000371007
1,5.77366,244.109,197717,0.000371007
1.2,5.7445,245.307,195525,0.000371007
1.4,5.71564,246.495,193370,0.000371007
1.6,5.68709,247.673,191250,0.000371007
1.8,5.65886,248.84,189167,0.000371007
2,5.63096,249.995,187122,0.000371007
2.2,5.60343,251.137,185116,0.000371007
2.4,5.57631,252.265,183152,0.000371007
2.6,5.54965,253.375,181233,0.000371007
2.8,5.52351,254.466,179363,0.000371007
3,5.49797,255.534,177546,0.000371007
3.2,5.47312,256.575,175789,0.000371007
3.4,5.44905,257.585,174097,0.000371007
3.6,5.4259,258.558,172479,0.000371007
3.8,5.40381,259.489,170942,0.000371007
4,5.38291,260.37,169497,0.000371007
4.2,5.3634,261.194,168154,0.000371007
4.4,5.34543,261.954,166923,0.000371007
4.6,5.32919,262.642,165815,0.000371007
4.8,5.31482,263.251,164839,0.000371007
5,5.30243,263.776,164001,0.000371007
5.2,5.29209,264.214,163304,0.000371007
5.4,5.28378,264.566,162747,0.000371007
5.6,5.2774,264.836,162321,0.000371007
5.8,5.27277,265.03,162015,0.000371007
6,5.26967,265.159,161811,0.000371007
6.2,5.2678,265.236,161691,0.000371007
6.4,5.26687,265.272,161635,0.000371007
6.6,5.26662,265.279,161625,0.000371007
6.8,5.26681,265.266,161645,0.000371007
7,5.26727,265.243,161683,0.000371007
7.2,5.26785,265.214,161730,0.000371007
7.4,5.26848,265.183,161779,0.000371007
7.6,5.26909,265.153,161828,0.000371007
7.8,5.26965,265.124,161873,0.000371007
8,5.27016,265.098,161915,0.000371007
8.2,5.2706,265.075,161952,0.000371007
8.4,5.27097,265.055,161985,0.000371007
8.6,5.27127,265.037,162013,0.000371007
8.8,5.2715,265.023,162036,0.000371007
9,5.27166,265.012,162054,0.000371007
9.2,5.27174,265.004,162067,0.000371007
9.4,5.27174,264.999,162076,0.000371007
9.6,5.27169,264.997,162081,0.000371007
9.8,5.27158,264.996,162082,0.000371007
10,5.27158,264.996,162082,0.000371007
