x,rho,u,P,t
-10,5.90687,238.976,207274,0.0144929
-9.8,5.90687,238.976,207274,0.0144929
-9.6,5.90643,238.993,207240,0.0144929
-9.4,5.90579,239.02,207190,0.0144929
-9.2,5.90503,239.051,207131,0.0144929
-9,5.90422,239.084,207068,0.0144929
-8.8,5.90338,239.118,207002,0.0144929
-8.6,5.90253,239.153,206936,0.0144929
-8.4,5.90167,239.188,206869,0.0144929
-8.2,5.90081,239.224,206802,0.0144929
-8,5.89995,239.259,206735,0.0144929
-7.8,5.89909,239.294,206668,0.0144929
-7.6,5.89822,239.33,206601,0.0144929
-7.4,5.89736,239.365,206533,0.0144929
-7.2,5.89649,239.4,206466,0.0144929
-7,5.89563,239.436,206399,0.0144929
-6.8,5.89477,239.471,206332,0.0144929
-6.6,5.8939,239.507,206265,0.0144929
-6.4,5.89304,239.542,206197,0.0144929
-6.2,5.89217,239.577,206130,0.0144929
-6,5.89131,239.613,206063,0.0144929
-5.8,5.89045,239.648,205996,0.0144929
-5.6,5.88958,239.684,205929,0.0144929
-5.4,5.88872,239.719,205862,0.0144929
-5.2,5.88786,239.754,205795,0.0144929
-5,5.88699,239.79,205728,0.0144929
-4.8,5.88613,239.825,205661,0.0144929
-4.6,5.88527,239.861,205594,0.0144929
-4.4,5.8844,239.896,205527,0.0144929
-4.2,5.88354,239.931,205460,0.0144929
-4,5.88268,239.967,205393,0.0144929
-3.8,5.88181,240.002,205326,0.0144929
-3.6,5.88095,240.038,205259,0.0144929
-3.4,5.88009,240.073,205192,0.0144929
-3.2,5.87922,240.108,205125,0.0144929
-3,5.87836,240.144,205058,0.0144929
-2.8,5.8775,240.179,204991,0.0144929
-2.6,5.87663,240.215,204924,0.0144929
-2.4,5.87577,240.25,204857,0.0144929
-2.2,5.87491,240.285,204791,0.0144929
-2,5.87405,240.321,204724,0.0144929
-1.8,5.87318,240.356,204657,0.0144929
-1.6,5.87232,240.391,204590,0.0144929
-1.4,5.87146,240.427,204523,0.0144929
-1.2,5.87059,240.462,204457,0.0144929
-1,5.86973,240.498,204390,0.0144929
-0.8,5.86887,240.533,204323,0.0144929
-0.6,5.86801,240.568,204256,0.0144929
-0.4,5.86714,240.604,204190,0.0144929
-0.2,5.86628,240.639,204123,0.0144929
0,5.86542,240.675,204056,0.0144929
0.2,5.86456,240.71,203990,0.0144929
0.4,5.8637,240.745,203923,0.0144929
0.6,5.86284,240.781,203857,0.0144929
0.8,5.86197,240.816,203790,0.0144929
1,5.86111,240.851,203724,0.0144929
1.2,5.86025,240.887,203657,0.0144929
1.4,5.85939,240.922,203591,0.0144929
1.6,5.85853,240.957,203524,0.0144929
1.8,5.85767,240.993,203458,0.0144929
2,5.85681,241.028,203392,0.0144929
2.2,5.85595,241.063,203325,0.0144929
2.4,5.85509,241.099,203259,0.0144929
2.6,5.85423,241.134,203193,0.0144929
2.8,5.85337,241.169,203126,0.0144929
3,5.85251,241.205,203060,0.0144929
3.2,5.85165,241.24,202994,0.0144929
3.4,5.8508,241.275,202928,0.0144929
3.6,5.84994,241.311,202861,0.0144929
3.8,5.84908,241.346,202795,0.0144929
4,5.84822,241.381,202729,0.0144929
4.2,5.84736,241.417,202663,0.0144929
4.4,5.8465,241.452,202597,0.0144929
4.6,5.84564,241.487,202531,0.0144929
4.8,5.84478,241.522,202464,0.0144929
5,5.84392,241.558,202398,0.0144929
5.2,5.84306,241.593,202332,0.0144929
5.4,5.8422,241.628,202266,0.0144929
5.6,5.84135,241.664,202200,0.0144929
5.8,5.84049,241.699,202134,0.0144929
6,5.83963,241.734,202068,0.0144929
6.2,5.83877,241.77,202002,0.0144929
6.4,5.83791,241.805,201936,0.0144929
6.6,5.83705,241.84,201870,0.0144929
6.8,5.83619,241.875,201804,0.0144929
7,5.83534,241.911,201738,0.0144929
7.2,5.83448,241.946,201672,0.0144929
7.4,5.83362,241.981,201606,0.0144929
7.6,5.83276,242.017,201540,0.0144929
7.8,5.8319,242.052,201475,0.0144929
8,5.83105,242.087,201409,0.0144929
8.2,5.83019,242.123,201343,0.0144929
8.4,5.82933,242.158,201277,0.0144929
8.6,5.82847,242.193,201211,0.0144929
8.8,5.82761,242.228,201146,0.0144929
9,5.82676,242.264,201080,0.0144929
9.2,5.8259,242.299,201014,0.0144929
9.4,5.82504,242.334,200948,0.0144929
9.6,5.82418,242.37,200883,0.0144929
9.8,5.82333,242.405,200817,0.0144929
10,5.82333,242.405,200817,0.0144929
