x,rho,u,P,t
-10,6.37672,220.027,245637,0.00120679
-9.8,6.37672,220.027,245637,0.00120679
-9.6,6.37154,220.233,245196,0.00120679
-9.4,6.36375,220.542,244534,0.00120679
-9.2,6.35466,220.903,243762,0.00120679
-9,6.34492,221.29,242937,0.00120679
-8.8,6.33486,221.691,242086,0.00120679
-8.6,6.32463,222.098,241223,0.00120679
-8.4,6.31434,222.508,240355,0.00120679
-8.2,6.304,222.92,239486,0.00120679
-8,6.29365,223.332,238617,0.00120679
-7.8,6.2833,223.745,237750,0.00120679
-7.6,6.27295,224.158,236884,0.00120679
-7.4,6.26261,224.572,236021,0.00120679
-7.2,6.25227,224.985,235159,0.00120679
-7,6.24194,225.398,234300,0.00120679
-6.8,6.23161,225.812,233442,0.00120679
-6.6,6.22129,226.225,232587,0.00120679
-6.4,6.21098,226.638,231735,0.00120679
-6.2,6.20067,227.052,230884,0.00120679
-6,6.19037,227.465,230036,0.00120679
-5.8,6.18008,227.878,229189,0.00120679
-5.6,6.1698,228.291,228345,0.00120679
-5.4,6.15952,228.705,227504,0.00120679
-5.2,6.14925,229.118,226664,0.00120679
-5,6.13899,229.531,225827,0.00120679
-4.8,6.12873,229.944,224992,0.00120679
-4.6,6.11848,230.357,224159,0.00120679
-4.4,6.10824,230.771,223328,0.00120679
-4.2,6.098,231.184,222499,0.00120679
-4,6.08777,231.597,221673,0.00120679
-3.8,6.07755,232.01,220849,0.00120679
-3.6,6.06734,232.423,220027,0.00120679
-3.4,6.05713,232.836,219207,0.00120679
-3.2,6.04693,233.249,218389,0.00120679
-3,6.03674,233.662,217574,0.00120679
-2.8,6.02655,234.075,216760,0.00120679
-2.6,6.01637,234.488,215949,0.00120679
-2.4,6.0062,234.901,215141,0.00120679
-2.2,5.99603,235.314,214334,0.00120679
-2,5.98587,235.727,213529,0.00120679
-1.8,5.97572,236.14,212727,0.00120679
-1.6,5.96558,236.553,211927,0.00120679
-1.4,5.95544,236.966,211129,0.00120679
-1.2,5.94531,237.379,210333,0.00120679
-1,5.93519,237.792,209540,0.00120679
-0.8,5.92507,238.205,208749,0.00120679
-0.6,5.91497,238.618,207960,0.00120679
-0.4,5.90487,239.03,207173,0.00120679
-0.2,5.89478,239.443,206388,0.00120679
0,5.88469,239.856,205606,0.00120679
0.2,5.87462,240.268,204827,0.00120679
0.4,5.86457,240.68,204050,0.00120679
0.6,5.85457,241.09,203279,0.00120679
0.8,5.84464,241.498,202515,0.00120679
1,5.83475,241.904,201756,0.00120679
1.2,5.82488,242.309,201000,0.00120679
1.4,5.81504,242.714,200247,0.00120679
1.6,5.80522,243.118,199498,0.00120679
1.8,5.79542,243.521,198752,0.00120679
2,5.78564,243.924,198009,0.00120679
2.2,5.77587,244.327,197269,0.00120679
2.4,5.76612,244.729,196531,0.00120679
2.6,5.75639,245.13,195796,0.00120679
2.8,5.74668,245.531,195064,0.00120679
3,5.73698,245.932,194335,0.00120679
3.2,5.7273,246.333,193609,0.00120679
3.4,5.71763,246.733,192885,0.00120679
3.6,5.70799,247.132,192165,0.00120679
3.8,5.69835,247.531,191447,0.00120679
4,5.68874,247.93,190732,0.00120679
4.2,5.67914,248.328,190019,0.00120679
4.4,5.66957,248.726,189310,0.00120679
4.6,5.66001,249.123,188603,0.00120679
4.8,5.65047,249.519,187900,0.00120679
5,5.64095,249.915,187199,0.00120679
5.2,5.63145,250.311,186502,0.00120679
5.4,5.62197,250.705,185807,0.00120679
5.6,5.61252,251.099,185116,0.00120679
5.8,5.60309,251.493,184428,0.00120679
6,5.59368,251.885,183743,0.00120679
6.2,5.58431,252.277,183062,0.00120679
6.4,5.57495,252.668,182384,0.00120679
6.6,5.56563,253.057,181710,0.00120679
6.8,5.55634,253.446,181039,0.00120679
7,5.54708,253.834,180372,0.00120679
7.2,5.53786,254.22,179709,0.00120679
7.4,5.52867,254.605,179051,0.00120679
7.6,5.51953,254.989,178396,0.00120679
7.8,5.51042,255.371,177746,0.00120679
8,5.50137,255.752,177101,0.00120679
8.2,5.49236,256.13,176460,0.00120679
8.4,5.4834,256.507,175825,0.00120679
8.6,5.4745,256.882,175195,0.00120679
8.8,5.46567,257.254,174570,0.00120679
9,5.4569,257.623,173952,0.00120679
9.2,5.4482,257.99,173340,0.00120679
9.4,5.43958,258.353,172736,0.00120679
9.6,5.43106,258.714,172138,0.00120679
9.8,5.42262,259.07,171548,0.00120679
10,5.42262,259.07,171548,0.00120679
