x,rho,u,P,t
-10,5.91563,238.617,207958,0.0120458
-9.8,5.91563,238.617,207958,0.0120458
-9.6,5.91511,238.638,207918,0.0120458
-9.4,5.91433,238.67,207857,0.0120458
-9.2,5.91342,238.707,207786,0.0120458
-9,5.91245,238.747,207709,0.0120458
-8.8,5.91144,238.788,207631,0.0120458
-8.6,5.91042,238.83,207551,0.0120458
-8.4,5.90939,238.873,207471,0.0120458
-8.2,5.90835,238.915,207390,0.0120458
-8,5.90731,238.957,207309,0.0120458
-7.8,5.90627,239,207228,0.0120458
-7.6,5.90523,239.042,207147,0.0120458
-7.4,5.9042,239.085,207066,0.0120458
-7.2,5.90316,239.128,206985,0.0120458
-7,5.90212,239.17,206904,0.0120458
-6.8,5.90108,239.213,206823,0.0120458
-6.6,5.90004,239.255,206742,0.0120458
-6.4,5.899,239.298,206661,0.0120458
-6.2,5.89796,239.34,206580,0.0120458
-6,5.89692,239.383,206500,0.0120458
-5.8,5.89588,239.425,206419,0.0120458
-5.6,5.89484,239.468,206338,0.0120458
-5.4,5.89381,239.51,206257,0.0120458
-5.2,5.89277,239.553,206176,0.0120458
-5,5.89173,239.596,206096,0.0120458
-4.8,5.89069,239.638,206015,0.0120458
-4.6,5.88965,239.681,205934,0.0120458
-4.4,5.88861,239.723,205854,0.0120458
-4.2,5.88757,239.766,205773,0.0120458
-4,5.88654,239.808,205692,0.0120458
-3.8,5.8855,239.851,205612,0.0120458
-3.6,5.88446,239.893,205531,0.0120458
-3.4,5.88342,239.936,205451,0.0120458
-3.2,5.88239,239.979,205370,0.0120458
-3,5.88135,240.021,205290,0.0120458
-2.8,5.88031,240.064,205209,0.0120458
-2.6,5.87927,240.106,205129,0.0120458
-2.4,5.87823,240.149,205048,0.0120458
-2.2,5.8772,240.191,204968,0.0120458
-2,5.87616,240.234,204888,0.0120458
-1.8,5.87512,240.276,204807,0.0120458
-1.6,5.87409,240.319,204727,0.0120458
-1.4,5.87305,240.362,204647,0.0120458
-1.2,5.87201,240.404,204566,0.0120458
-1,5.87097,240.447,204486,0.0120458
-0.8,5.86994,240.489,204406,0.0120458
-0.6,5.8689,240.532,204326,0.0120458
-0.4,5.86786,240.574,204245,0.0120458
-0.2,5.86683,240.617,204165,0.0120458
0,5.86579,240.659,204085,0.0120458
0.2,5.86475,240.702,204005,0.0120458
0.4,5.86372,240.744,203925,0.0120458
0.6,5.86268,240.787,203845,0.0120458
0.8,5.86165,240.829,203765,0.0120458
1,5.86061,240.872,203685,0.0120458
1.2,5.85958,240.914,203605,0.0120458
1.4,5.85855,240.957,203526,0.0120458
1.6,5.85751,240.999,203446,0.0120458
1.8,5.85648,241.042,203366,0.0120458
2,5.85545,241.084,203286,0.0120458
2.2,5.85441,241.127,203207,0.0120458
2.4,5.85338,241.169,203127,0.0120458
2.6,5.85235,241.211,203047,0.0120458
2.8,5.85131,241.254,202968,0.0120458
3,5.85028,241.296,202888,0.0120458
3.2,5.84925,241.339,202809,0.0120458
3.4,5.84822,241.381,202729,0.0120458
3.6,5.84718,241.424,202650,0.0120458
3.8,5.84615,241.466,202570,0.0120458
4,5.84512,241.508,202491,0.0120458
4.2,5.84409,241.551,202411,0.0120458
4.4,5.84305,241.593,202332,0.0120458
4.6,5.84202,241.636,202252,0.0120458
4.8,5.84099,241.678,202173,0.0120458
5,5.83996,241.721,202094,0.0120458
5.2,5.83893,241.763,202014,0.0120458
5.4,5.8379,241.805,201935,0.0120458
5.6,5.83686,241.848,201856,0.0120458
5.8,5.83583,241.89,201777,0.0120458
6,5.8348,241.933,201697,0.0120458
6.2,5.83377,241.975,201618,0.0120458
6.4,5.83274,242.018,201539,0.0120458
6.6,5.83171,242.06,201460,0.0120458
6.8,5.83068,242.102,201381,0.0120458
7,5.82965,242.145,201302,0.0120458
7.2,5.82861,242.187,201223,0.0120458
7.4,5.82758,242.23,201143,0.0120458
7.6,5.82655,242.272,201064,0.0120458
7.8,5.82552,242.314,200985,0.0120458
8,5.82449,242.357,200906,0.0120458
8.2,5.82346,242.399,200828,0.0120458
8.4,5.82243,242.442,200749,0.0120458
8.6,5.8214,242.484,200670,0.0120458
8.8,5.82037,242.526,200591,0.0120458
9,5.81934,242.569,200512,0.0120458
9.2,5.81831,242.611,200433,0.0120458
9.4,5.81728,242.654,200354,0.0120458
9.6,5.81625,242.696,200276,0.0120458
9.8,5.81522,242.738,200197,0.0120458
10,5.81522,242.738,200197,0.0120458
