x,rho,u,P,t
-10,5.90492,239.055,207122,0.0151773
-9.8,5.90492,239.055,207122,0.0151773
-9.6,5.90451,239.072,207090,0.0151773
-9.4,5.90389,239.098,207042,0.0151773
-9.2,5.90317,239.127,206986,0.0151773
-9,5.90239,239.159,206925,0.0151773
-8.8,5.90159,239.192,206863,0.0151773
-8.6,5.90078,239.225,206800,0.0151773
-8.4,5.89996,239.258,206736,0.0151773
-8.2,5.89914,239.292,206672,0.0151773
-8,5.89831,239.326,206608,0.0151773
-7.8,5.89749,239.36,206544,0.0151773
-7.6,5.89667,239.393,206479,0.0151773
-7.4,5.89584,239.427,206415,0.0151773
-7.2,5.89501,239.461,206351,0.0151773
-7,5.89419,239.495,206287,0.0151773
-6.8,5.89336,239.529,206223,0.0151773
-6.6,5.89254,239.562,206159,0.0151773
-6.4,5.89171,239.596,206094,0.0151773
-6.2,5.89089,239.63,206030,0.0151773
-6,5.89006,239.664,205966,0.0151773
-5.8,5.88924,239.698,205902,0.0151773
-5.6,5.88841,239.731,205838,0.0151773
-5.4,5.88759,239.765,205774,0.0151773
-5.2,5.88677,239.799,205710,0.0151773
-5,5.88594,239.833,205646,0.0151773
-4.8,5.88512,239.867,205582,0.0151773
-4.6,5.88429,239.901,205518,0.0151773
-4.4,5.88347,239.934,205454,0.0151773
-4.2,5.88264,239.968,205390,0.0151773
-4,5.88182,240.002,205326,0.0151773
-3.8,5.88099,240.036,205262,0.0151773
-3.6,5.88017,240.07,205198,0.0151773
-3.4,5.87934,240.103,205134,0.0151773
-3.2,5.87852,240.137,205070,0.0151773
-3,5.8777,240.171,205006,0.0151773
-2.8,5.87687,240.205,204943,0.0151773
-2.6,5.87605,240.239,204879,0.0151773
-2.4,5.87522,240.272,204815,0.0151773
-2.2,5.8744,240.306,204751,0.0151773
-2,5.87358,240.34,204687,0.0151773
-1.8,5.87275,240.374,204623,0.0151773
-1.6,5.87193,240.408,204560,0.0151773
-1.4,5.8711,240.441,204496,0.0151773
-1.2,5.87028,240.475,204432,0.0151773
-1,5.86946,240.509,204368,0.0151773
-0.8,5.86863,240.543,204305,0.0151773
-0.6,5.86781,240.577,204241,0.0151773
-0.4,5.86699,240.61,204177,0.0151773
-0.2,5.86616,240.644,204114,0.0151773
0,5.86534,240.678,204050,0.0151773
0.2,5.86451,240.712,203986,0.0151773
0.4,5.86369,240.746,203923,0.0151773
0.6,5.86287,240.779,203859,0.0151773
0.8,5.86205,240.813,203796,0.0151773
1,5.86123,240.847,203732,0.0151773
1.2,5.8604,240.881,203669,0.0151773
1.4,5.85958,240.914,203605,0.0151773
1.6,5.85876,240.948,203542,0.0151773
1.8,5.85794,240.982,203478,0.0151773
2,5.85712,241.016,203415,0.0151773
2.2,5.8563,241.049,203352,0.0151773
2.4,5.85547,241.083,203288,0.0151773
2.6,5.85465,241.117,203225,0.0151773
2.8,5.85383,241.151,203162,0.0151773
3,5.85301,241.184,203098,0.0151773
3.2,5.85219,241.218,203035,0.0151773
3.4,5.85137,241.252,202972,0.0151773
3.6,5.85055,241.285,202908,0.0151773
3.8,5.84973,241.319,202845,0.0151773
4,5.84891,241.353,202782,0.0151773
4.2,5.84809,241.387,202719,0.0151773
4.4,5.84726,241.42,202656,0.0151773
4.6,5.84644,241.454,202592,0.0151773
4.8,5.84562,241.488,202529,0.0151773
5,5.8448,241.522,202466,0.0151773
5.2,5.84398,241.555,202403,0.0151773
5.4,5.84316,241.589,202340,0.0151773
5.6,5.84234,241.623,202277,0.0151773
5.8,5.84152,241.656,202214,0.0151773
6,5.8407,241.69,202150,0.0151773
6.2,5.83988,241.724,202087,0.0151773
6.4,5.83906,241.758,202024,0.0151773
6.6,5.83824,241.791,201961,0.0151773
6.8,5.83742,241.825,201898,0.0151773
7,5.8366,241.859,201835,0.0151773
7.2,5.83578,241.892,201772,0.0151773
7.4,5.83496,241.926,201709,0.0151773
7.6,5.83414,241.96,201646,0.0151773
7.8,5.83332,241.994,201583,0.0151773
8,5.8325,242.027,201521,0.0151773
8.2,5.83168,242.061,201458,0.0151773
8.4,5.83086,242.095,201395,0.0151773
8.6,5.83004,242.129,201332,0.0151773
8.8,5.82922,242.162,201269,0.0151773
9,5.82841,242.196,201206,0.0151773
9.2,5.82759,242.23,201143,0.0151773
9.4,5.82677,242.263,201080,0.0151773
9.6,5.82595,242.297,201018,0.0151773
9.8,5.82513,242.331,200955,0.0151773
10,5.82513,242.331,200955,0.0151773
