x,rho,u,P,t
-10,6.00814,234.843,215252,0.00431892
-9.8,6.00814,234.843,215252,0.00431892
-9.6,6.00669,234.902,215137,0.00431892
-9.4,6.00452,234.99,214964,0.00431892
-9.2,6.00198,235.094,214763,0.00431892
-9,5.99927,235.204,214547,0.00431892
-8.8,5.99646,235.318,214325,0.00431892
-8.6,5.99361,235.434,214098,0.00431892
-8.4,5.99074,235.551,213871,0.00431892
-8.2,5.98786,235.668,213642,0.00431892
-8,5.98497,235.786,213413,0.00431892
-7.8,5.98208,235.904,213184,0.00431892
-7.6,5.97918,236.021,212956,0.00431892
-7.4,5.97629,236.139,212727,0.00431892
-7.2,5.9734,236.257,212499,0.00431892
-7,5.97051,236.375,212270,0.00431892
-6.8,5.96762,236.493,212042,0.00431892
-6.6,5.96473,236.611,211814,0.00431892
-6.4,5.96184,236.728,211586,0.00431892
-6.2,5.95895,236.846,211358,0.00431892
-6,5.95606,236.964,211131,0.00431892
-5.8,5.95317,237.082,210904,0.00431892
-5.6,5.95029,237.2,210677,0.00431892
-5.4,5.9474,237.317,210450,0.00431892
-5.2,5.94451,237.435,210223,0.00431892
-5,5.94163,237.553,209996,0.00431892
-4.8,5.93874,237.671,209770,0.00431892
-4.6,5.93586,237.789,209544,0.00431892
-4.4,5.93297,237.907,209317,0.00431892
-4.2,5.93009,238.024,209092,0.00431892
-4,5.92721,238.142,208866,0.00431892
-3.8,5.92432,238.26,208640,0.00431892
-3.6,5.92144,238.378,208415,0.00431892
-3.4,5.91856,238.496,208190,0.00431892
-3.2,5.91568,238.613,207965,0.00431892
-3,5.9128,238.731,207740,0.00431892
-2.8,5.90992,238.849,207515,0.00431892
-2.6,5.90704,238.967,207291,0.00431892
-2.4,5.90416,239.085,207067,0.00431892
-2.2,5.90129,239.203,206843,0.00431892
-2,5.89841,239.32,206619,0.00431892
-1.8,5.89553,239.438,206395,0.00431892
-1.6,5.89266,239.556,206171,0.00431892
-1.4,5.88978,239.674,205948,0.00431892
-1.2,5.88691,239.791,205725,0.00431892
-1,5.88403,239.909,205502,0.00431892
-0.8,5.88116,240.027,205279,0.00431892
-0.6,5.87829,240.145,205056,0.00431892
-0.4,5.87541,240.263,204834,0.00431892
-0.2,5.87254,240.38,204611,0.00431892
0,5.86967,240.498,204389,0.00431892
0.2,5.8668,240.616,204167,0.00431892
0.4,5.86393,240.734,203946,0.00431892
0.6,5.86107,240.851,203725,0.00431892
0.8,5.85822,240.968,203504,0.00431892
1,5.85536,241.085,203284,0.00431892
1.2,5.85251,241.203,203064,0.00431892
1.4,5.84966,241.32,202845,0.00431892
1.6,5.84681,241.437,202625,0.00431892
1.8,5.84396,241.554,202406,0.00431892
2,5.84111,241.671,202187,0.00431892
2.2,5.83827,241.788,201968,0.00431892
2.4,5.83542,241.905,201750,0.00431892
2.6,5.83258,242.022,201531,0.00431892
2.8,5.82973,242.139,201313,0.00431892
3,5.82689,242.256,201095,0.00431892
3.2,5.82405,242.373,200878,0.00431892
3.4,5.82121,242.489,200660,0.00431892
3.6,5.81837,242.606,200443,0.00431892
3.8,5.81553,242.723,200226,0.00431892
4,5.8127,242.84,200009,0.00431892
4.2,5.80986,242.957,199792,0.00431892
4.4,5.80702,243.074,199575,0.00431892
4.6,5.80419,243.19,199359,0.00431892
4.8,5.80135,243.307,199143,0.00431892
5,5.79852,243.424,198927,0.00431892
5.2,5.79569,243.541,198711,0.00431892
5.4,5.79286,243.658,198496,0.00431892
5.6,5.79003,243.774,198280,0.00431892
5.8,5.7872,243.891,198065,0.00431892
6,5.78437,244.008,197850,0.00431892
6.2,5.78154,244.124,197635,0.00431892
6.4,5.77871,244.241,197421,0.00431892
6.6,5.77588,244.358,197206,0.00431892
6.8,5.77306,244.474,196992,0.00431892
7,5.77023,244.591,196778,0.00431892
7.2,5.76741,244.708,196564,0.00431892
7.4,5.76458,244.824,196351,0.00431892
7.6,5.76176,244.941,196137,0.00431892
7.8,5.75894,245.058,195924,0.00431892
8,5.75612,245.174,195711,0.00431892
8.2,5.7533,245.291,195498,0.00431892
8.4,5.75048,245.408,195285,0.00431892
8.6,5.74766,245.524,195073,0.00431892
8.8,5.74484,245.641,194860,0.00431892
9,5.74202,245.757,194648,0.00431892
9.2,5.73921,245.874,194436,0.00431892
9.4,5.73639,245.99,194224,0.00431892
9.6,5.73357,246.107,194013,0.00431892
9.8,5.73076,246.223,193801,0.00431892
10,5.73076,246.223,193801,0.00431892
