x,rho,u,P,t
-10,5.90086,239.222,206806,0.0168368
-9.8,5.90086,239.222,206806,0.0168368
-9.6,5.90048,239.237,206777,0.0168368
-9.4,5.89993,239.26,206733,0.0168368
-9.2,5.89927,239.287,206683,0.0168368
-9,5.89858,239.315,206628,0.0168368
-8.8,5.89786,239.345,206572,0.0168368
-8.6,5.89712,239.375,206515,0.0168368
-8.4,5.89638,239.405,206458,0.0168368
-8.2,5.89564,239.435,206400,0.0168368
-8,5.8949,239.466,206342,0.0168368
-7.8,5.89416,239.496,206284,0.0168368
-7.6,5.89341,239.527,206227,0.0168368
-7.4,5.89267,239.557,206169,0.0168368
-7.2,5.89193,239.588,206111,0.0168368
-7,5.89118,239.618,206053,0.0168368
-6.8,5.89044,239.649,205995,0.0168368
-6.6,5.88969,239.679,205937,0.0168368
-6.4,5.88895,239.71,205880,0.0168368
-6.2,5.88821,239.74,205822,0.0168368
-6,5.88746,239.771,205764,0.0168368
-5.8,5.88672,239.801,205706,0.0168368
-5.6,5.88597,239.832,205649,0.0168368
-5.4,5.88523,239.862,205591,0.0168368
-5.2,5.88449,239.892,205533,0.0168368
-5,5.88374,239.923,205475,0.0168368
-4.8,5.883,239.953,205418,0.0168368
-4.6,5.88226,239.984,205360,0.0168368
-4.4,5.88151,240.014,205302,0.0168368
-4.2,5.88077,240.045,205245,0.0168368
-4,5.88003,240.075,205187,0.0168368
-3.8,5.87928,240.106,205129,0.0168368
-3.6,5.87854,240.136,205072,0.0168368
-3.4,5.8778,240.167,205014,0.0168368
-3.2,5.87705,240.197,204957,0.0168368
-3,5.87631,240.228,204899,0.0168368
-2.8,5.87557,240.258,204841,0.0168368
-2.6,5.87482,240.289,204784,0.0168368
-2.4,5.87408,240.319,204726,0.0168368
-2.2,5.87334,240.35,204669,0.0168368
-2,5.87259,240.38,204611,0.0168368
-1.8,5.87185,240.411,204554,0.0168368
-1.6,5.87111,240.441,204496,0.0168368
-1.4,5.87037,240.472,204439,0.0168368
-1.2,5.86962,240.502,204381,0.0168368
-1,5.86888,240.533,204324,0.0168368
-0.8,5.86814,240.563,204266,0.0168368
-0.6,5.86739,240.594,204209,0.0168368
-0.4,5.86665,240.624,204151,0.0168368
-0.2,5.86591,240.655,204094,0.0168368
0,5.86517,240.685,204037,0.0168368
0.2,5.86442,240.716,203979,0.0168368
0.4,5.86368,240.746,203922,0.0168368
0.6,5.86294,240.777,203865,0.0168368
0.8,5.8622,240.807,203807,0.0168368
1,5.86146,240.837,203750,0.0168368
1.2,5.86072,240.868,203693,0.0168368
1.4,5.85997,240.898,203636,0.0168368
1.6,5.85923,240.929,203578,0.0168368
1.8,5.85849,240.959,203521,0.0168368
2,5.85775,240.99,203464,0.0168368
2.2,5.85701,241.02,203407,0.0168368
2.4,5.85627,241.05,203350,0.0168368
2.6,5.85553,241.081,203292,0.0168368
2.8,5.85479,241.111,203235,0.0168368
3,5.85405,241.142,203178,0.0168368
3.2,5.85331,241.172,203121,0.0168368
3.4,5.85257,241.203,203064,0.0168368
3.6,5.85183,241.233,203007,0.0168368
3.8,5.85109,241.263,202950,0.0168368
4,5.85034,241.294,202893,0.0168368
4.2,5.8496,241.324,202836,0.0168368
4.4,5.84886,241.355,202779,0.0168368
4.6,5.84812,241.385,202722,0.0168368
4.8,5.84738,241.416,202665,0.0168368
5,5.84664,241.446,202608,0.0168368
5.2,5.8459,241.476,202551,0.0168368
5.4,5.84516,241.507,202494,0.0168368
5.6,5.84442,241.537,202437,0.0168368
5.8,5.84368,241.568,202380,0.0168368
6,5.84294,241.598,202323,0.0168368
6.2,5.8422,241.628,202266,0.0168368
6.4,5.84146,241.659,202209,0.0168368
6.6,5.84072,241.689,202152,0.0168368
6.8,5.83998,241.72,202095,0.0168368
7,5.83924,241.75,202038,0.0168368
7.2,5.8385,241.781,201982,0.0168368
7.4,5.83777,241.811,201925,0.0168368
7.6,5.83703,241.841,201868,0.0168368
7.8,5.83629,241.872,201811,0.0168368
8,5.83555,241.902,201754,0.0168368
8.2,5.83481,241.933,201697,0.0168368
8.4,5.83407,241.963,201641,0.0168368
8.6,5.83333,241.993,201584,0.0168368
8.8,5.83259,242.024,201527,0.0168368
9,5.83185,242.054,201470,0.0168368
9.2,5.83111,242.085,201414,0.0168368
9.4,5.83037,242.115,201357,0.0168368
9.6,5.82963,242.145,201300,0.0168368
9.8,5.82889,242.176,201243,0.0168368
10,5.82889,242.176,201243,0.0168368
