x,rho,u,P,t
-10,5.91129,238.794,207619,0.0131448
-9.8,5.91129,238.794,207619,0.0131448
-9.6,5.91082,238.814,207582,0.0131448
-9.4,5.9101,238.843,207526,0.0131448
-9.2,5.90927,238.877,207461,0.0131448
-9,5.90837,238.914,207392,0.0131448
-8.8,5.90745,238.952,207320,0.0131448
-8.6,5.90651,238.99,207246,0.0131448
-8.4,5.90557,239.029,207173,0.0131448
-8.2,5.90462,239.068,207099,0.0131448
-8,5.90367,239.107,207025,0.0131448
-7.8,5.90272,239.146,206951,0.0131448
-7.6,5.90176,239.185,206876,0.0131448
-7.4,5.90081,239.224,206802,0.0131448
-7.2,5.89986,239.263,206728,0.0131448
-7,5.89891,239.302,206654,0.0131448
-6.8,5.89795,239.341,206580,0.0131448
-6.6,5.897,239.38,206506,0.0131448
-6.4,5.89605,239.419,206432,0.0131448
-6.2,5.8951,239.458,206358,0.0131448
-6,5.89414,239.497,206283,0.0131448
-5.8,5.89319,239.536,206209,0.0131448
-5.6,5.89224,239.575,206135,0.0131448
-5.4,5.89129,239.614,206061,0.0131448
-5.2,5.89034,239.653,205987,0.0131448
-5,5.88938,239.692,205913,0.0131448
-4.8,5.88843,239.731,205840,0.0131448
-4.6,5.88748,239.77,205766,0.0131448
-4.4,5.88653,239.809,205692,0.0131448
-4.2,5.88558,239.848,205618,0.0131448
-4,5.88463,239.887,205544,0.0131448
-3.8,5.88367,239.926,205470,0.0131448
-3.6,5.88272,239.965,205396,0.0131448
-3.4,5.88177,240.004,205323,0.0131448
-3.2,5.88082,240.043,205249,0.0131448
-3,5.87987,240.082,205175,0.0131448
-2.8,5.87892,240.121,205101,0.0131448
-2.6,5.87797,240.16,205028,0.0131448
-2.4,5.87701,240.199,204954,0.0131448
-2.2,5.87606,240.238,204880,0.0131448
-2,5.87511,240.277,204806,0.0131448
-1.8,5.87416,240.316,204733,0.0131448
-1.6,5.87321,240.355,204659,0.0131448
-1.4,5.87226,240.394,204586,0.0131448
-1.2,5.87131,240.433,204512,0.0131448
-1,5.87036,240.472,204438,0.0131448
-0.8,5.86941,240.511,204365,0.0131448
-0.6,5.86846,240.55,204291,0.0131448
-0.4,5.86751,240.589,204218,0.0131448
-0.2,5.86656,240.628,204144,0.0131448
0,5.86561,240.667,204071,0.0131448
0.2,5.86466,240.706,203998,0.0131448
0.4,5.86371,240.745,203924,0.0131448
0.6,5.86276,240.784,203851,0.0131448
0.8,5.86181,240.823,203778,0.0131448
1,5.86086,240.862,203704,0.0131448
1.2,5.85991,240.901,203631,0.0131448
1.4,5.85897,240.94,203558,0.0131448
1.6,5.85802,240.979,203485,0.0131448
1.8,5.85707,241.017,203412,0.0131448
2,5.85612,241.056,203338,0.0131448
2.2,5.85518,241.095,203265,0.0131448
2.4,5.85423,241.134,203192,0.0131448
2.6,5.85328,241.173,203119,0.0131448
2.8,5.85233,241.212,203046,0.0131448
3,5.85139,241.251,202973,0.0131448
3.2,5.85044,241.29,202900,0.0131448
3.4,5.84949,241.329,202827,0.0131448
3.6,5.84855,241.368,202754,0.0131448
3.8,5.8476,241.407,202681,0.0131448
4,5.84665,241.445,202609,0.0131448
4.2,5.84571,241.484,202536,0.0131448
4.4,5.84476,241.523,202463,0.0131448
4.6,5.84381,241.562,202390,0.0131448
4.8,5.84287,241.601,202317,0.0131448
5,5.84192,241.64,202244,0.0131448
5.2,5.84097,241.679,202172,0.0131448
5.4,5.84003,241.718,202099,0.0131448
5.6,5.83908,241.757,202026,0.0131448
5.8,5.83814,241.796,201953,0.0131448
6,5.83719,241.834,201881,0.0131448
6.2,5.83624,241.873,201808,0.0131448
6.4,5.8353,241.912,201735,0.0131448
6.6,5.83435,241.951,201663,0.0131448
6.8,5.83341,241.99,201590,0.0131448
7,5.83246,242.029,201518,0.0131448
7.2,5.83152,242.068,201445,0.0131448
7.4,5.83057,242.107,201372,0.0131448
7.6,5.82963,242.146,201300,0.0131448
7.8,5.82868,242.185,201227,0.0131448
8,5.82774,242.223,201155,0.0131448
8.2,5.82679,242.262,201082,0.0131448
8.4,5.82585,242.301,201010,0.0131448
8.6,5.8249,242.34,200938,0.0131448
8.8,5.82396,242.379,200865,0.0131448
9,5.82301,242.418,200793,0.0131448
9.2,5.82207,242.457,200720,0.0131448
9.4,5.82112,242.496,200648,0.0131448
9.6,5.82018,242.535,200576,0.0131448
9.8,5.81923,242.573,200503,0.0131448
10,5.81923,242.573,200503,0.0131448
