x,rho,u,P,t
-10,5.90009,239.253,206746,0.0171895
-9.8,5.90009,239.253,206746,0.0171895
-9.6,5.89973,239.268,206718,0.0171895
-9.4,5.89918,239.29,206675,0.0171895
-9.2,5.89854,239.316,206626,0.0171895
-9,5.89786,239.344,206572,0.0171895
-8.8,5.89715,239.373,206517,0.0171895
-8.6,5.89644,239.403,206462,0.0171895
-8.4,5.89571,239.432,206405,0.0171895
-8.2,5.89499,239.462,206349,0.0171895
-8,5.89426,239.492,206292,0.0171895
-7.8,5.89353,239.522,206236,0.0171895
-7.6,5.8928,239.552,206179,0.0171895
-7.4,5.89207,239.582,206122,0.0171895
-7.2,5.89135,239.611,206066,0.0171895
-7,5.89062,239.641,206009,0.0171895
-6.8,5.88989,239.671,205953,0.0171895
-6.6,5.88916,239.701,205896,0.0171895
-6.4,5.88843,239.731,205839,0.0171895
-6.2,5.8877,239.761,205783,0.0171895
-6,5.88697,239.791,205726,0.0171895
-5.8,5.88625,239.82,205670,0.0171895
-5.6,5.88552,239.85,205613,0.0171895
-5.4,5.88479,239.88,205556,0.0171895
-5.2,5.88406,239.91,205500,0.0171895
-5,5.88333,239.94,205443,0.0171895
-4.8,5.8826,239.97,205387,0.0171895
-4.6,5.88187,240,205330,0.0171895
-4.4,5.88115,240.029,205274,0.0171895
-4.2,5.88042,240.059,205217,0.0171895
-4,5.87969,240.089,205161,0.0171895
-3.8,5.87896,240.119,205105,0.0171895
-3.6,5.87823,240.149,205048,0.0171895
-3.4,5.87751,240.179,204992,0.0171895
-3.2,5.87678,240.209,204935,0.0171895
-3,5.87605,240.239,204879,0.0171895
-2.8,5.87532,240.268,204822,0.0171895
-2.6,5.87459,240.298,204766,0.0171895
-2.4,5.87387,240.328,204710,0.0171895
-2.2,5.87314,240.358,204653,0.0171895
-2,5.87241,240.388,204597,0.0171895
-1.8,5.87168,240.418,204541,0.0171895
-1.6,5.87095,240.448,204484,0.0171895
-1.4,5.87023,240.477,204428,0.0171895
-1.2,5.8695,240.507,204372,0.0171895
-1,5.86877,240.537,204315,0.0171895
-0.8,5.86804,240.567,204259,0.0171895
-0.6,5.86732,240.597,204203,0.0171895
-0.4,5.86659,240.627,204147,0.0171895
-0.2,5.86586,240.657,204090,0.0171895
0,5.86513,240.686,204034,0.0171895
0.2,5.86441,240.716,203978,0.0171895
0.4,5.86368,240.746,203922,0.0171895
0.6,5.86295,240.776,203866,0.0171895
0.8,5.86223,240.806,203809,0.0171895
1,5.8615,240.836,203753,0.0171895
1.2,5.86077,240.865,203697,0.0171895
1.4,5.86005,240.895,203641,0.0171895
1.6,5.85932,240.925,203585,0.0171895
1.8,5.8586,240.955,203529,0.0171895
2,5.85787,240.985,203473,0.0171895
2.2,5.85714,241.014,203417,0.0171895
2.4,5.85642,241.044,203361,0.0171895
2.6,5.85569,241.074,203305,0.0171895
2.8,5.85497,241.104,203249,0.0171895
3,5.85424,241.134,203193,0.0171895
3.2,5.85352,241.164,203137,0.0171895
3.4,5.85279,241.193,203081,0.0171895
3.6,5.85207,241.223,203025,0.0171895
3.8,5.85134,241.253,202969,0.0171895
4,5.85062,241.283,202914,0.0171895
4.2,5.84989,241.313,202858,0.0171895
4.4,5.84916,241.342,202802,0.0171895
4.6,5.84844,241.372,202746,0.0171895
4.8,5.84771,241.402,202690,0.0171895
5,5.84699,241.432,202634,0.0171895
5.2,5.84626,241.462,202578,0.0171895
5.4,5.84554,241.491,202523,0.0171895
5.6,5.84481,241.521,202467,0.0171895
5.8,5.84409,241.551,202411,0.0171895
6,5.84336,241.581,202355,0.0171895
6.2,5.84264,241.611,202299,0.0171895
6.4,5.84191,241.64,202244,0.0171895
6.6,5.84119,241.67,202188,0.0171895
6.8,5.84047,241.7,202132,0.0171895
7,5.83974,241.73,202077,0.0171895
7.2,5.83902,241.76,202021,0.0171895
7.4,5.83829,241.789,201965,0.0171895
7.6,5.83757,241.819,201909,0.0171895
7.8,5.83684,241.849,201854,0.0171895
8,5.83612,241.879,201798,0.0171895
8.2,5.83539,241.908,201742,0.0171895
8.4,5.83467,241.938,201687,0.0171895
8.6,5.83395,241.968,201631,0.0171895
8.8,5.83322,241.998,201576,0.0171895
9,5.8325,242.028,201520,0.0171895
9.2,5.83177,242.057,201464,0.0171895
9.4,5.83105,242.087,201409,0.0171895
9.6,5.83032,242.117,201353,0.0171895
9.8,5.8296,242.147,201298,0.0171895
10,5.8296,242.147,201298,0.0171895
