x,rho,u,P,t
-10,6.17958,227.909,229127,0.00196623
-9.8,6.17958,227.909,229127,0.00196623
-9.6,6.1764,228.036,228865,0.00196623
-9.4,6.17163,228.228,228474,0.00196623
-9.2,6.16607,228.452,228017,0.00196623
-9,6.1601,228.692,227528,0.00196623
-8.8,6.15394,228.94,227024,0.00196623
-8.6,6.14768,229.192,226512,0.00196623
-8.4,6.14137,229.446,225997,0.00196623
-8.2,6.13504,229.702,225481,0.00196623
-8,6.1287,229.957,224964,0.00196623
-7.8,6.12235,230.213,224448,0.00196623
-7.6,6.116,230.469,223932,0.00196623
-7.4,6.10966,230.725,223418,0.00196623
-7.2,6.10332,230.982,222903,0.00196623
-7,6.09698,231.238,222390,0.00196623
-6.8,6.09064,231.494,221878,0.00196623
-6.6,6.0843,231.75,221366,0.00196623
-6.4,6.07797,232.006,220855,0.00196623
-6.2,6.07164,232.262,220345,0.00196623
-6,6.06531,232.518,219836,0.00196623
-5.8,6.05899,232.775,219328,0.00196623
-5.6,6.05266,233.031,218820,0.00196623
-5.4,6.04634,233.287,218314,0.00196623
-5.2,6.04003,233.543,217808,0.00196623
-5,6.03371,233.799,217303,0.00196623
-4.8,6.0274,234.055,216799,0.00196623
-4.6,6.02109,234.311,216296,0.00196623
-4.4,6.01479,234.567,215793,0.00196623
-4.2,6.00848,234.823,215292,0.00196623
-4,6.00218,235.079,214791,0.00196623
-3.8,5.99588,235.336,214291,0.00196623
-3.6,5.98959,235.592,213792,0.00196623
-3.4,5.9833,235.848,213294,0.00196623
-3.2,5.97701,236.104,212797,0.00196623
-3,5.97072,236.36,212300,0.00196623
-2.8,5.96443,236.616,211804,0.00196623
-2.6,5.95815,236.872,211310,0.00196623
-2.4,5.95187,237.128,210816,0.00196623
-2.2,5.9456,237.384,210322,0.00196623
-2,5.93932,237.64,209830,0.00196623
-1.8,5.93305,237.896,209339,0.00196623
-1.6,5.92678,238.152,208848,0.00196623
-1.4,5.92052,238.408,208358,0.00196623
-1.2,5.91426,238.664,207869,0.00196623
-1,5.908,238.92,207381,0.00196623
-0.8,5.90174,239.176,206894,0.00196623
-0.6,5.89549,239.432,206408,0.00196623
-0.4,5.88924,239.688,205922,0.00196623
-0.2,5.88299,239.944,205438,0.00196623
0,5.87675,240.199,204954,0.00196623
0.2,5.87051,240.455,204472,0.00196623
0.4,5.86427,240.711,203990,0.00196623
0.6,5.85807,240.965,203511,0.00196623
0.8,5.85189,241.219,203035,0.00196623
1,5.84572,241.472,202560,0.00196623
1.2,5.83956,241.725,202086,0.00196623
1.4,5.8334,241.978,201614,0.00196623
1.6,5.82726,242.231,201143,0.00196623
1.8,5.82112,242.483,200673,0.00196623
2,5.81499,242.736,200204,0.00196623
2.2,5.80886,242.988,199736,0.00196623
2.4,5.80274,243.24,199269,0.00196623
2.6,5.79663,243.492,198803,0.00196623
2.8,5.79052,243.743,198339,0.00196623
3,5.78442,243.995,197875,0.00196623
3.2,5.77832,244.247,197412,0.00196623
3.4,5.77222,244.498,196951,0.00196623
3.6,5.76614,244.749,196490,0.00196623
3.8,5.76005,245.001,196030,0.00196623
4,5.75398,245.252,195571,0.00196623
4.2,5.7479,245.503,195114,0.00196623
4.4,5.74183,245.754,194657,0.00196623
4.6,5.73577,246.004,194201,0.00196623
4.8,5.72971,246.255,193746,0.00196623
5,5.72366,246.506,193292,0.00196623
5.2,5.71761,246.756,192839,0.00196623
5.4,5.71157,247.007,192387,0.00196623
5.6,5.70553,247.257,191936,0.00196623
5.8,5.6995,247.507,191486,0.00196623
6,5.69347,247.757,191037,0.00196623
6.2,5.68745,248.007,190590,0.00196623
6.4,5.68143,248.257,190143,0.00196623
6.6,5.67542,248.506,189697,0.00196623
6.8,5.66941,248.756,189252,0.00196623
7,5.66341,249.005,188808,0.00196623
7.2,5.65742,249.255,188365,0.00196623
7.4,5.65143,249.504,187923,0.00196623
7.6,5.64544,249.753,187482,0.00196623
7.8,5.63947,250.002,187042,0.00196623
8,5.6335,250.25,186603,0.00196623
8.2,5.62753,250.499,186166,0.00196623
8.4,5.62158,250.747,185729,0.00196623
8.6,5.61563,250.995,185294,0.00196623
8.8,5.60968,251.243,184859,0.00196623
9,5.60374,251.491,184426,0.00196623
9.2,5.59782,251.739,183994,0.00196623
9.4,5.59189,251.986,183562,0.00196623
9.6,5.58598,252.233,183133,0.00196623
9.8,5.58007,252.48,182704,0.00196623
10,5.58007,252.48,182704,0.00196623
