x,rho,u,P,t
-10,5.9172,238.553,208080,0.0116933
-9.8,5.9172,238.553,208080,0.0116933
-9.6,5.91666,238.575,208038,0.0116933
-9.4,5.91586,238.608,207976,0.0116933
-9.2,5.91492,238.646,207903,0.0116933
-9,5.91392,238.687,207824,0.0116933
-8.8,5.91288,238.73,207743,0.0116933
-8.6,5.91182,238.773,207661,0.0116933
-8.4,5.91076,238.816,207578,0.0116933
-8.2,5.90969,238.86,207495,0.0116933
-8,5.90863,238.904,207411,0.0116933
-7.8,5.90756,238.947,207328,0.0116933
-7.6,5.90649,238.991,207244,0.0116933
-7.4,5.90542,239.035,207161,0.0116933
-7.2,5.90434,239.079,207078,0.0116933
-7,5.90327,239.123,206994,0.0116933
-6.8,5.9022,239.166,206911,0.0116933
-6.6,5.90113,239.21,206827,0.0116933
-6.4,5.90006,239.254,206744,0.0116933
-6.2,5.89899,239.298,206661,0.0116933
-6,5.89792,239.342,206577,0.0116933
-5.8,5.89685,239.386,206494,0.0116933
-5.6,5.89578,239.429,206411,0.0116933
-5.4,5.89471,239.473,206328,0.0116933
-5.2,5.89364,239.517,206245,0.0116933
-5,5.89257,239.561,206161,0.0116933
-4.8,5.8915,239.605,206078,0.0116933
-4.6,5.89043,239.649,205995,0.0116933
-4.4,5.88936,239.692,205912,0.0116933
-4.2,5.8883,239.736,205829,0.0116933
-4,5.88723,239.78,205746,0.0116933
-3.8,5.88616,239.824,205663,0.0116933
-3.6,5.88509,239.868,205580,0.0116933
-3.4,5.88402,239.912,205497,0.0116933
-3.2,5.88295,239.955,205414,0.0116933
-3,5.88188,239.999,205331,0.0116933
-2.8,5.88081,240.043,205248,0.0116933
-2.6,5.87974,240.087,205165,0.0116933
-2.4,5.87867,240.131,205083,0.0116933
-2.2,5.87761,240.175,205000,0.0116933
-2,5.87654,240.218,204917,0.0116933
-1.8,5.87547,240.262,204834,0.0116933
-1.6,5.8744,240.306,204751,0.0116933
-1.4,5.87333,240.35,204669,0.0116933
-1.2,5.87226,240.394,204586,0.0116933
-1,5.8712,240.438,204503,0.0116933
-0.8,5.87013,240.481,204421,0.0116933
-0.6,5.86906,240.525,204338,0.0116933
-0.4,5.86799,240.569,204255,0.0116933
-0.2,5.86692,240.613,204173,0.0116933
0,5.86586,240.657,204090,0.0116933
0.2,5.86479,240.7,204008,0.0116933
0.4,5.86372,240.744,203925,0.0116933
0.6,5.86266,240.788,203843,0.0116933
0.8,5.86159,240.832,203761,0.0116933
1,5.86053,240.875,203678,0.0116933
1.2,5.85946,240.919,203596,0.0116933
1.4,5.8584,240.963,203514,0.0116933
1.6,5.85733,241.007,203432,0.0116933
1.8,5.85627,241.05,203350,0.0116933
2,5.8552,241.094,203268,0.0116933
2.2,5.85414,241.138,203186,0.0116933
2.4,5.85307,241.182,203104,0.0116933
2.6,5.85201,241.225,203021,0.0116933
2.8,5.85095,241.269,202939,0.0116933
3,5.84988,241.313,202858,0.0116933
3.2,5.84882,241.356,202776,0.0116933
3.4,5.84776,241.4,202694,0.0116933
3.6,5.84669,241.444,202612,0.0116933
3.8,5.84563,241.487,202530,0.0116933
4,5.84457,241.531,202448,0.0116933
4.2,5.8435,241.575,202366,0.0116933
4.4,5.84244,241.619,202285,0.0116933
4.6,5.84138,241.662,202203,0.0116933
4.8,5.84031,241.706,202121,0.0116933
5,5.83925,241.75,202039,0.0116933
5.2,5.83819,241.793,201958,0.0116933
5.4,5.83713,241.837,201876,0.0116933
5.6,5.83606,241.881,201794,0.0116933
5.8,5.835,241.924,201713,0.0116933
6,5.83394,241.968,201631,0.0116933
6.2,5.83288,242.012,201550,0.0116933
6.4,5.83182,242.055,201468,0.0116933
6.6,5.83075,242.099,201387,0.0116933
6.8,5.82969,242.143,201305,0.0116933
7,5.82863,242.186,201224,0.0116933
7.2,5.82757,242.23,201142,0.0116933
7.4,5.82651,242.274,201061,0.0116933
7.6,5.82545,242.318,200980,0.0116933
7.8,5.82439,242.361,200898,0.0116933
8,5.82332,242.405,200817,0.0116933
8.2,5.82226,242.449,200736,0.0116933
8.4,5.8212,242.492,200654,0.0116933
8.6,5.82014,242.536,200573,0.0116933
8.8,5.81908,242.58,200492,0.0116933
9,5.81802,242.623,200411,0.0116933
9.2,5.81696,242.667,200330,0.0116933
9.4,5.8159,242.711,200249,0.0116933
9.6,5.81484,242.754,200167,0.0116933
9.8,5.81378,242.798,200086,0.0116933
10,5.81378,242.798,200086,0.0116933
