x,rho,u,P,t
-10,5.9059,239.015,207199,0.0148247
-9.8,5.9059,239.015,207199,0.0148247
-9.6,5.90548,239.032,207166,0.0148247
-9.4,5.90484,239.058,207116,0.0148247
-9.2,5.9041,239.089,207059,0.0148247
-9,5.90331,239.121,206997,0.0148247
-8.8,5.90249,239.155,206933,0.0148247
-8.6,5.90166,239.189,206868,0.0148247
-8.4,5.90082,239.223,206803,0.0148247
-8.2,5.89998,239.258,206738,0.0148247
-8,5.89914,239.292,206672,0.0148247
-7.8,5.89829,239.327,206606,0.0148247
-7.6,5.89745,239.361,206541,0.0148247
-7.4,5.8966,239.396,206475,0.0148247
-7.2,5.89576,239.43,206409,0.0148247
-7,5.89492,239.465,206343,0.0148247
-6.8,5.89407,239.5,206278,0.0148247
-6.6,5.89323,239.534,206212,0.0148247
-6.4,5.89238,239.569,206146,0.0148247
-6.2,5.89154,239.604,206081,0.0148247
-6,5.89069,239.638,206015,0.0148247
-5.8,5.88985,239.673,205949,0.0148247
-5.6,5.889,239.707,205884,0.0148247
-5.4,5.88816,239.742,205818,0.0148247
-5.2,5.88731,239.777,205753,0.0148247
-5,5.88647,239.811,205687,0.0148247
-4.8,5.88563,239.846,205622,0.0148247
-4.6,5.88478,239.88,205556,0.0148247
-4.4,5.88394,239.915,205491,0.0148247
-4.2,5.88309,239.95,205425,0.0148247
-4,5.88225,239.984,205360,0.0148247
-3.8,5.88141,240.019,205294,0.0148247
-3.6,5.88056,240.053,205229,0.0148247
-3.4,5.87972,240.088,205163,0.0148247
-3.2,5.87887,240.123,205098,0.0148247
-3,5.87803,240.157,205032,0.0148247
-2.8,5.87719,240.192,204967,0.0148247
-2.6,5.87634,240.226,204902,0.0148247
-2.4,5.8755,240.261,204836,0.0148247
-2.2,5.87466,240.296,204771,0.0148247
-2,5.87381,240.33,204706,0.0148247
-1.8,5.87297,240.365,204640,0.0148247
-1.6,5.87212,240.399,204575,0.0148247
-1.4,5.87128,240.434,204510,0.0148247
-1.2,5.87044,240.469,204444,0.0148247
-1,5.8696,240.503,204379,0.0148247
-0.8,5.86875,240.538,204314,0.0148247
-0.6,5.86791,240.573,204249,0.0148247
-0.4,5.86707,240.607,204184,0.0148247
-0.2,5.86622,240.642,204118,0.0148247
0,5.86538,240.676,204053,0.0148247
0.2,5.86454,240.711,203988,0.0148247
0.4,5.86369,240.746,203923,0.0148247
0.6,5.86285,240.78,203858,0.0148247
0.8,5.86201,240.815,203793,0.0148247
1,5.86117,240.849,203728,0.0148247
1.2,5.86033,240.884,203663,0.0148247
1.4,5.85949,240.918,203598,0.0148247
1.6,5.85865,240.953,203533,0.0148247
1.8,5.8578,240.987,203468,0.0148247
2,5.85696,241.022,203403,0.0148247
2.2,5.85612,241.056,203338,0.0148247
2.4,5.85528,241.091,203274,0.0148247
2.6,5.85444,241.125,203209,0.0148247
2.8,5.8536,241.16,203144,0.0148247
3,5.85276,241.195,203079,0.0148247
3.2,5.85192,241.229,203014,0.0148247
3.4,5.85108,241.264,202949,0.0148247
3.6,5.85024,241.298,202885,0.0148247
3.8,5.8494,241.333,202820,0.0148247
4,5.84856,241.367,202755,0.0148247
4.2,5.84772,241.402,202691,0.0148247
4.4,5.84688,241.436,202626,0.0148247
4.6,5.84604,241.471,202561,0.0148247
4.8,5.8452,241.505,202497,0.0148247
5,5.84436,241.54,202432,0.0148247
5.2,5.84352,241.574,202367,0.0148247
5.4,5.84268,241.609,202303,0.0148247
5.6,5.84184,241.643,202238,0.0148247
5.8,5.841,241.678,202174,0.0148247
6,5.84016,241.712,202109,0.0148247
6.2,5.83932,241.747,202044,0.0148247
6.4,5.83848,241.781,201980,0.0148247
6.6,5.83764,241.816,201915,0.0148247
6.8,5.8368,241.85,201851,0.0148247
7,5.83596,241.885,201786,0.0148247
7.2,5.83512,241.919,201722,0.0148247
7.4,5.83429,241.954,201657,0.0148247
7.6,5.83345,241.989,201593,0.0148247
7.8,5.83261,242.023,201529,0.0148247
8,5.83177,242.058,201464,0.0148247
8.2,5.83093,242.092,201400,0.0148247
8.4,5.83009,242.127,201335,0.0148247
8.6,5.82925,242.161,201271,0.0148247
8.8,5.82841,242.196,201207,0.0148247
9,5.82758,242.23,201142,0.0148247
9.2,5.82674,242.265,201078,0.0148247
9.4,5.8259,242.299,201014,0.0148247
9.6,5.82506,242.334,200950,0.0148247
9.8,5.82422,242.368,200885,0.0148247
10,5.82422,242.368,200885,0.0148247
