x,rho,u,P,t
-10,5.93852,237.681,209750,0.00835608
-9.8,5.93852,237.681,209750,0.00835608
-9.6,5.93777,237.712,209692,0.00835608
-9.4,5.93665,237.758,209603,0.00835608
-9.2,5.93534,237.811,209501,0.00835608
-9,5.93393,237.868,209390,0.00835608
-8.8,5.93248,237.928,209277,0.00835608
-8.6,5.93101,237.988,209161,0.00835608
-8.4,5.92952,238.049,209045,0.00835608
-8.2,5.92803,238.11,208928,0.00835608
-8,5.92653,238.171,208811,0.00835608
-7.8,5.92504,238.232,208694,0.00835608
-7.6,5.92354,238.293,208577,0.00835608
-7.4,5.92204,238.354,208460,0.00835608
-7.2,5.92055,238.416,208343,0.00835608
-7,5.91905,238.477,208226,0.00835608
-6.8,5.91755,238.538,208109,0.00835608
-6.6,5.91606,238.599,207992,0.00835608
-6.4,5.91456,238.661,207875,0.00835608
-6.2,5.91306,238.722,207758,0.00835608
-6,5.91157,238.783,207641,0.00835608
-5.8,5.91007,238.844,207524,0.00835608
-5.6,5.90858,238.905,207408,0.00835608
-5.4,5.90708,238.967,207291,0.00835608
-5.2,5.90558,239.028,207175,0.00835608
-5,5.90409,239.089,207058,0.00835608
-4.8,5.90259,239.15,206942,0.00835608
-4.6,5.9011,239.212,206825,0.00835608
-4.4,5.8996,239.273,206709,0.00835608
-4.2,5.89811,239.334,206592,0.00835608
-4,5.89661,239.395,206476,0.00835608
-3.8,5.89512,239.456,206360,0.00835608
-3.6,5.89363,239.518,206244,0.00835608
-3.4,5.89213,239.579,206128,0.00835608
-3.2,5.89064,239.64,206011,0.00835608
-3,5.88914,239.701,205895,0.00835608
-2.8,5.88765,239.763,205779,0.00835608
-2.6,5.88616,239.824,205663,0.00835608
-2.4,5.88466,239.885,205547,0.00835608
-2.2,5.88317,239.946,205432,0.00835608
-2,5.88168,240.007,205316,0.00835608
-1.8,5.88018,240.069,205200,0.00835608
-1.6,5.87869,240.13,205084,0.00835608
-1.4,5.8772,240.191,204969,0.00835608
-1.2,5.87571,240.252,204853,0.00835608
-1,5.87421,240.313,204737,0.00835608
-0.8,5.87272,240.375,204622,0.00835608
-0.6,5.87123,240.436,204507,0.00835608
-0.4,5.86974,240.497,204391,0.00835608
-0.2,5.86825,240.558,204276,0.00835608
0,5.86676,240.619,204160,0.00835608
0.2,5.86526,240.681,204045,0.00835608
0.4,5.86377,240.742,203930,0.00835608
0.6,5.86229,240.803,203815,0.00835608
0.8,5.8608,240.864,203700,0.00835608
1,5.85931,240.925,203585,0.00835608
1.2,5.85783,240.986,203471,0.00835608
1.4,5.85634,241.047,203356,0.00835608
1.6,5.85485,241.108,203241,0.00835608
1.8,5.85337,241.169,203127,0.00835608
2,5.85188,241.23,203012,0.00835608
2.2,5.8504,241.291,202898,0.00835608
2.4,5.84891,241.352,202784,0.00835608
2.6,5.84743,241.413,202669,0.00835608
2.8,5.84595,241.474,202555,0.00835608
3,5.84446,241.535,202441,0.00835608
3.2,5.84298,241.596,202327,0.00835608
3.4,5.8415,241.657,202213,0.00835608
3.6,5.84001,241.718,202099,0.00835608
3.8,5.83853,241.779,201985,0.00835608
4,5.83705,241.84,201871,0.00835608
4.2,5.83557,241.901,201757,0.00835608
4.4,5.83408,241.962,201643,0.00835608
4.6,5.8326,242.023,201529,0.00835608
4.8,5.83112,242.084,201416,0.00835608
5,5.82964,242.145,201302,0.00835608
5.2,5.82816,242.206,201188,0.00835608
5.4,5.82668,242.267,201075,0.00835608
5.6,5.8252,242.327,200961,0.00835608
5.8,5.82371,242.388,200848,0.00835608
6,5.82223,242.449,200734,0.00835608
6.2,5.82075,242.51,200621,0.00835608
6.4,5.81927,242.571,200508,0.00835608
6.6,5.81779,242.632,200394,0.00835608
6.8,5.81631,242.693,200281,0.00835608
7,5.81484,242.754,200168,0.00835608
7.2,5.81336,242.815,200055,0.00835608
7.4,5.81188,242.876,199942,0.00835608
7.6,5.8104,242.937,199829,0.00835608
7.8,5.80892,242.998,199716,0.00835608
8,5.80744,243.059,199603,0.00835608
8.2,5.80596,243.12,199490,0.00835608
8.4,5.80448,243.18,199377,0.00835608
8.6,5.80301,243.241,199265,0.00835608
8.8,5.80153,243.302,199152,0.00835608
9,5.80005,243.363,199039,0.00835608
9.2,5.79857,243.424,198927,0.00835608
9.4,5.7971,243.485,198814,0.00835608
9.6,5.79562,243.546,198701,0.00835608
9.8,5.79414,243.607,198589,0.00835608
10,5.79414,243.607,198589,0.00835608
