x,rho,u,P,t
-10,5.89707,239.377,206511,0.0187454
-9.8,5.89707,239.377,206511,0.0187454
-9.6,5.89674,239.391,206485,0.0187454
-9.4,5.89623,239.411,206446,0.0187454
-9.2,5.89565,239.435,206400,0.0187454
-9,5.89502,239.461,206352,0.0187454
-8.8,5.89437,239.487,206301,0.0187454
-8.6,5.89372,239.514,206250,0.0187454
-8.4,5.89305,239.541,206198,0.0187454
-8.2,5.89239,239.569,206147,0.0187454
-8,5.89172,239.596,206095,0.0187454
-7.8,5.89105,239.623,206043,0.0187454
-7.6,5.89038,239.651,205991,0.0187454
-7.4,5.88972,239.678,205939,0.0187454
-7.2,5.88905,239.706,205887,0.0187454
-7,5.88838,239.733,205835,0.0187454
-6.8,5.88771,239.76,205783,0.0187454
-6.6,5.88704,239.788,205731,0.0187454
-6.4,5.88637,239.815,205680,0.0187454
-6.2,5.88571,239.843,205628,0.0187454
-6,5.88504,239.87,205576,0.0187454
-5.8,5.88437,239.897,205524,0.0187454
-5.6,5.8837,239.925,205472,0.0187454
-5.4,5.88303,239.952,205420,0.0187454
-5.2,5.88237,239.98,205368,0.0187454
-5,5.8817,240.007,205317,0.0187454
-4.8,5.88103,240.034,205265,0.0187454
-4.6,5.88036,240.062,205213,0.0187454
-4.4,5.87969,240.089,205161,0.0187454
-4.2,5.87903,240.116,205109,0.0187454
-4,5.87836,240.144,205058,0.0187454
-3.8,5.87769,240.171,205006,0.0187454
-3.6,5.87702,240.199,204954,0.0187454
-3.4,5.87635,240.226,204902,0.0187454
-3.2,5.87569,240.253,204851,0.0187454
-3,5.87502,240.281,204799,0.0187454
-2.8,5.87435,240.308,204747,0.0187454
-2.6,5.87368,240.336,204696,0.0187454
-2.4,5.87302,240.363,204644,0.0187454
-2.2,5.87235,240.39,204592,0.0187454
-2,5.87168,240.418,204540,0.0187454
-1.8,5.87101,240.445,204489,0.0187454
-1.6,5.87035,240.473,204437,0.0187454
-1.4,5.86968,240.5,204385,0.0187454
-1.2,5.86901,240.527,204334,0.0187454
-1,5.86834,240.555,204282,0.0187454
-0.8,5.86768,240.582,204231,0.0187454
-0.6,5.86701,240.61,204179,0.0187454
-0.4,5.86634,240.637,204127,0.0187454
-0.2,5.86567,240.664,204076,0.0187454
0,5.86501,240.692,204024,0.0187454
0.2,5.86434,240.719,203973,0.0187454
0.4,5.86367,240.746,203921,0.0187454
0.6,5.86301,240.774,203870,0.0187454
0.8,5.86234,240.801,203818,0.0187454
1,5.86167,240.829,203767,0.0187454
1.2,5.86101,240.856,203715,0.0187454
1.4,5.86034,240.883,203664,0.0187454
1.6,5.85967,240.911,203612,0.0187454
1.8,5.85901,240.938,203561,0.0187454
2,5.85834,240.965,203510,0.0187454
2.2,5.85768,240.993,203458,0.0187454
2.4,5.85701,241.02,203407,0.0187454
2.6,5.85635,241.047,203355,0.0187454
2.8,5.85568,241.075,203304,0.0187454
3,5.85501,241.102,203253,0.0187454
3.2,5.85435,241.129,203201,0.0187454
3.4,5.85368,241.157,203150,0.0187454
3.6,5.85302,241.184,203099,0.0187454
3.8,5.85235,241.211,203047,0.0187454
4,5.85169,241.239,202996,0.0187454
4.2,5.85102,241.266,202945,0.0187454
4.4,5.85036,241.293,202894,0.0187454
4.6,5.84969,241.321,202842,0.0187454
4.8,5.84902,241.348,202791,0.0187454
5,5.84836,241.375,202740,0.0187454
5.2,5.84769,241.403,202689,0.0187454
5.4,5.84703,241.43,202637,0.0187454
5.6,5.84636,241.457,202586,0.0187454
5.8,5.8457,241.485,202535,0.0187454
6,5.84503,241.512,202484,0.0187454
6.2,5.84437,241.539,202432,0.0187454
6.4,5.8437,241.567,202381,0.0187454
6.6,5.84304,241.594,202330,0.0187454
6.8,5.84237,241.621,202279,0.0187454
7,5.84171,241.649,202228,0.0187454
7.2,5.84104,241.676,202177,0.0187454
7.4,5.84038,241.703,202126,0.0187454
7.6,5.83971,241.731,202074,0.0187454
7.8,5.83905,241.758,202023,0.0187454
8,5.83839,241.786,201972,0.0187454
8.2,5.83772,241.813,201921,0.0187454
8.4,5.83706,241.84,201870,0.0187454
8.6,5.83639,241.868,201819,0.0187454
8.8,5.83573,241.895,201768,0.0187454
9,5.83506,241.922,201717,0.0187454
9.2,5.8344,241.95,201666,0.0187454
9.4,5.83373,241.977,201615,0.0187454
9.6,5.83307,242.004,201564,0.0187454
9.8,5.8324,242.032,201513,0.0187454
10,5.8324,242.032,201513,0.0187454
