x,rho,u,P,t
-10,5.89505,239.459,206354,0.0199488
-9.8,5.89505,239.459,206354,0.0199488
-9.6,5.89474,239.472,206330,0.0199488
-9.4,5.89427,239.492,206293,0.0199488
-9.2,5.89372,239.514,206250,0.0199488
-9,5.89313,239.538,206204,0.0199488
-8.8,5.89252,239.563,206157,0.0199488
-8.6,5.8919,239.589,206109,0.0199488
-8.4,5.89128,239.614,206061,0.0199488
-8.2,5.89065,239.64,206012,0.0199488
-8,5.89003,239.665,205963,0.0199488
-7.8,5.8894,239.691,205914,0.0199488
-7.6,5.88877,239.717,205866,0.0199488
-7.4,5.88814,239.743,205817,0.0199488
-7.2,5.88752,239.768,205768,0.0199488
-7,5.88689,239.794,205719,0.0199488
-6.8,5.88626,239.82,205671,0.0199488
-6.6,5.88563,239.846,205622,0.0199488
-6.4,5.885,239.871,205573,0.0199488
-6.2,5.88438,239.897,205524,0.0199488
-6,5.88375,239.923,205476,0.0199488
-5.8,5.88312,239.949,205427,0.0199488
-5.6,5.88249,239.974,205378,0.0199488
-5.4,5.88186,240,205329,0.0199488
-5.2,5.88124,240.026,205281,0.0199488
-5,5.88061,240.052,205232,0.0199488
-4.8,5.87998,240.077,205183,0.0199488
-4.6,5.87935,240.103,205135,0.0199488
-4.4,5.87872,240.129,205086,0.0199488
-4.2,5.8781,240.155,205037,0.0199488
-4,5.87747,240.18,204989,0.0199488
-3.8,5.87684,240.206,204940,0.0199488
-3.6,5.87621,240.232,204891,0.0199488
-3.4,5.87559,240.258,204843,0.0199488
-3.2,5.87496,240.283,204794,0.0199488
-3,5.87433,240.309,204746,0.0199488
-2.8,5.8737,240.335,204697,0.0199488
-2.6,5.87308,240.361,204648,0.0199488
-2.4,5.87245,240.386,204600,0.0199488
-2.2,5.87182,240.412,204551,0.0199488
-2,5.87119,240.438,204503,0.0199488
-1.8,5.87057,240.464,204454,0.0199488
-1.6,5.86994,240.489,204406,0.0199488
-1.4,5.86931,240.515,204357,0.0199488
-1.2,5.86868,240.541,204309,0.0199488
-1,5.86806,240.567,204260,0.0199488
-0.8,5.86743,240.592,204212,0.0199488
-0.6,5.8668,240.618,204163,0.0199488
-0.4,5.86618,240.644,204115,0.0199488
-0.2,5.86555,240.669,204066,0.0199488
0,5.86492,240.695,204018,0.0199488
0.2,5.86429,240.721,203969,0.0199488
0.4,5.86367,240.747,203921,0.0199488
0.6,5.86304,240.772,203872,0.0199488
0.8,5.86241,240.798,203824,0.0199488
1,5.86179,240.824,203776,0.0199488
1.2,5.86116,240.85,203727,0.0199488
1.4,5.86054,240.875,203679,0.0199488
1.6,5.85991,240.901,203630,0.0199488
1.8,5.85928,240.927,203582,0.0199488
2,5.85866,240.952,203534,0.0199488
2.2,5.85803,240.978,203486,0.0199488
2.4,5.85741,241.004,203437,0.0199488
2.6,5.85678,241.03,203389,0.0199488
2.8,5.85615,241.055,203341,0.0199488
3,5.85553,241.081,203292,0.0199488
3.2,5.8549,241.107,203244,0.0199488
3.4,5.85428,241.132,203196,0.0199488
3.6,5.85365,241.158,203148,0.0199488
3.8,5.85303,241.184,203099,0.0199488
4,5.8524,241.209,203051,0.0199488
4.2,5.85178,241.235,203003,0.0199488
4.4,5.85115,241.261,202955,0.0199488
4.6,5.85052,241.287,202906,0.0199488
4.8,5.8499,241.312,202858,0.0199488
5,5.84927,241.338,202810,0.0199488
5.2,5.84865,241.364,202762,0.0199488
5.4,5.84802,241.389,202714,0.0199488
5.6,5.8474,241.415,202666,0.0199488
5.8,5.84677,241.441,202617,0.0199488
6,5.84615,241.466,202569,0.0199488
6.2,5.84552,241.492,202521,0.0199488
6.4,5.8449,241.518,202473,0.0199488
6.6,5.84427,241.543,202425,0.0199488
6.8,5.84365,241.569,202377,0.0199488
7,5.84302,241.595,202329,0.0199488
7.2,5.8424,241.621,202281,0.0199488
7.4,5.84177,241.646,202233,0.0199488
7.6,5.84115,241.672,202185,0.0199488
7.8,5.84052,241.698,202136,0.0199488
8,5.8399,241.723,202088,0.0199488
8.2,5.83927,241.749,202040,0.0199488
8.4,5.83865,241.775,201992,0.0199488
8.6,5.83802,241.8,201944,0.0199488
8.8,5.8374,241.826,201896,0.0199488
9,5.83677,241.852,201848,0.0199488
9.2,5.83615,241.878,201800,0.0199488
9.4,5.83552,241.903,201752,0.0199488
9.6,5.8349,241.929,201704,0.0199488
9.8,5.83427,241.955,201656,0.0199488
10,5.83427,241.955,201656,0.0199488
