x,rho,u,P,t
-10,5.90151,239.195,206856,0.0165464
-9.8,5.90151,239.195,206856,0.0165464
-9.6,5.90113,239.211,206827,0.0165464
-9.4,5.90056,239.234,206783,0.0165464
-9.2,5.8999,239.261,206731,0.0165464
-9,5.89919,239.29,206676,0.0165464
-8.8,5.89846,239.32,206619,0.0165464
-8.6,5.89771,239.351,206561,0.0165464
-8.4,5.89696,239.381,206502,0.0165464
-8.2,5.8962,239.412,206444,0.0165464
-8,5.89545,239.443,206385,0.0165464
-7.8,5.89469,239.474,206326,0.0165464
-7.6,5.89394,239.505,206267,0.0165464
-7.4,5.89318,239.536,206208,0.0165464
-7.2,5.89242,239.567,206149,0.0165464
-7,5.89166,239.598,206091,0.0165464
-6.8,5.89091,239.629,206032,0.0165464
-6.6,5.89015,239.66,205973,0.0165464
-6.4,5.88939,239.691,205914,0.0165464
-6.2,5.88864,239.722,205855,0.0165464
-6,5.88788,239.753,205797,0.0165464
-5.8,5.88712,239.784,205738,0.0165464
-5.6,5.88637,239.815,205679,0.0165464
-5.4,5.88561,239.846,205620,0.0165464
-5.2,5.88485,239.877,205562,0.0165464
-5,5.8841,239.909,205503,0.0165464
-4.8,5.88334,239.94,205444,0.0165464
-4.6,5.88258,239.971,205385,0.0165464
-4.4,5.88183,240.002,205327,0.0165464
-4.2,5.88107,240.033,205268,0.0165464
-4,5.88031,240.064,205209,0.0165464
-3.8,5.87956,240.095,205151,0.0165464
-3.6,5.8788,240.126,205092,0.0165464
-3.4,5.87804,240.157,205033,0.0165464
-3.2,5.87729,240.188,204975,0.0165464
-3,5.87653,240.219,204916,0.0165464
-2.8,5.87578,240.25,204858,0.0165464
-2.6,5.87502,240.281,204799,0.0165464
-2.4,5.87426,240.312,204741,0.0165464
-2.2,5.87351,240.343,204682,0.0165464
-2,5.87275,240.374,204623,0.0165464
-1.8,5.872,240.405,204565,0.0165464
-1.6,5.87124,240.436,204506,0.0165464
-1.4,5.87048,240.467,204448,0.0165464
-1.2,5.86973,240.498,204389,0.0165464
-1,5.86897,240.529,204331,0.0165464
-0.8,5.86822,240.56,204273,0.0165464
-0.6,5.86746,240.591,204214,0.0165464
-0.4,5.86671,240.622,204156,0.0165464
-0.2,5.86595,240.653,204097,0.0165464
0,5.86519,240.684,204039,0.0165464
0.2,5.86444,240.715,203980,0.0165464
0.4,5.86368,240.746,203922,0.0165464
0.6,5.86293,240.777,203864,0.0165464
0.8,5.86217,240.808,203805,0.0165464
1,5.86142,240.839,203747,0.0165464
1.2,5.86067,240.87,203689,0.0165464
1.4,5.85991,240.901,203631,0.0165464
1.6,5.85916,240.932,203572,0.0165464
1.8,5.8584,240.963,203514,0.0165464
2,5.85765,240.994,203456,0.0165464
2.2,5.8569,241.025,203398,0.0165464
2.4,5.85614,241.056,203340,0.0165464
2.6,5.85539,241.087,203282,0.0165464
2.8,5.85463,241.118,203223,0.0165464
3,5.85388,241.149,203165,0.0165464
3.2,5.85313,241.18,203107,0.0165464
3.4,5.85237,241.21,203049,0.0165464
3.6,5.85162,241.241,202991,0.0165464
3.8,5.85087,241.272,202933,0.0165464
4,5.85011,241.303,202875,0.0165464
4.2,5.84936,241.334,202817,0.0165464
4.4,5.84861,241.365,202759,0.0165464
4.6,5.84785,241.396,202701,0.0165464
4.8,5.8471,241.427,202643,0.0165464
5,5.84635,241.458,202585,0.0165464
5.2,5.84559,241.489,202527,0.0165464
5.4,5.84484,241.52,202469,0.0165464
5.6,5.84409,241.551,202411,0.0165464
5.8,5.84334,241.582,202353,0.0165464
6,5.84258,241.613,202295,0.0165464
6.2,5.84183,241.644,202237,0.0165464
6.4,5.84108,241.675,202179,0.0165464
6.6,5.84033,241.706,202121,0.0165464
6.8,5.83957,241.737,202064,0.0165464
7,5.83882,241.768,202006,0.0165464
7.2,5.83807,241.799,201948,0.0165464
7.4,5.83732,241.829,201890,0.0165464
7.6,5.83656,241.86,201832,0.0165464
7.8,5.83581,241.891,201774,0.0165464
8,5.83506,241.922,201717,0.0165464
8.2,5.83431,241.953,201659,0.0165464
8.4,5.83355,241.984,201601,0.0165464
8.6,5.8328,242.015,201543,0.0165464
8.8,5.83205,242.046,201486,0.0165464
9,5.8313,242.077,201428,0.0165464
9.2,5.83054,242.108,201370,0.0165464
9.4,5.82979,242.139,201312,0.0165464
9.6,5.82904,242.17,201255,0.0165464
9.8,5.82829,242.201,201197,0.0165464
10,5.82829,242.201,201197,0.0165464
