x,rho,u,P,t
-10,5.92552,238.213,208731,0.0101177
-9.8,5.92552,238.213,208731,0.0101177
-9.6,5.9249,238.238,208683,0.0101177
-9.4,5.92397,238.276,208610,0.0101177
-9.2,5.92289,238.32,208525,0.0101177
-9,5.92173,238.368,208434,0.0101177
-8.8,5.92053,238.417,208341,0.0101177
-8.6,5.91931,238.466,208245,0.0101177
-8.4,5.91808,238.517,208150,0.0101177
-8.2,5.91685,238.567,208053,0.0101177
-8,5.91561,238.618,207957,0.0101177
-7.8,5.91438,238.668,207860,0.0101177
-7.6,5.91314,238.719,207764,0.0101177
-7.4,5.9119,238.769,207667,0.0101177
-7.2,5.91067,238.82,207571,0.0101177
-7,5.90943,238.871,207474,0.0101177
-6.8,5.90819,238.921,207378,0.0101177
-6.6,5.90696,238.972,207281,0.0101177
-6.4,5.90572,239.022,207185,0.0101177
-6.2,5.90448,239.073,207089,0.0101177
-6,5.90325,239.124,206992,0.0101177
-5.8,5.90201,239.174,206896,0.0101177
-5.6,5.90077,239.225,206800,0.0101177
-5.4,5.89954,239.276,206703,0.0101177
-5.2,5.8983,239.326,206607,0.0101177
-5,5.89707,239.377,206511,0.0101177
-4.8,5.89583,239.427,206415,0.0101177
-4.6,5.8946,239.478,206319,0.0101177
-4.4,5.89336,239.529,206223,0.0101177
-4.2,5.89212,239.579,206127,0.0101177
-4,5.89089,239.63,206031,0.0101177
-3.8,5.88965,239.68,205935,0.0101177
-3.6,5.88842,239.731,205839,0.0101177
-3.4,5.88718,239.782,205743,0.0101177
-3.2,5.88595,239.832,205647,0.0101177
-3,5.88471,239.883,205551,0.0101177
-2.8,5.88348,239.934,205455,0.0101177
-2.6,5.88225,239.984,205360,0.0101177
-2.4,5.88101,240.035,205264,0.0101177
-2.2,5.87978,240.085,205168,0.0101177
-2,5.87854,240.136,205073,0.0101177
-1.8,5.87731,240.187,204977,0.0101177
-1.6,5.87607,240.237,204881,0.0101177
-1.4,5.87484,240.288,204786,0.0101177
-1.2,5.87361,240.338,204690,0.0101177
-1,5.87237,240.389,204595,0.0101177
-0.8,5.87114,240.44,204499,0.0101177
-0.6,5.86991,240.49,204404,0.0101177
-0.4,5.86867,240.541,204308,0.0101177
-0.2,5.86744,240.592,204213,0.0101177
0,5.86621,240.642,204118,0.0101177
0.2,5.86497,240.693,204022,0.0101177
0.4,5.86374,240.743,203927,0.0101177
0.6,5.86251,240.794,203832,0.0101177
0.8,5.86128,240.844,203737,0.0101177
1,5.86005,240.895,203642,0.0101177
1.2,5.85882,240.945,203547,0.0101177
1.4,5.85759,240.996,203452,0.0101177
1.6,5.85636,241.046,203357,0.0101177
1.8,5.85514,241.097,203263,0.0101177
2,5.85391,241.147,203168,0.0101177
2.2,5.85268,241.198,203073,0.0101177
2.4,5.85145,241.248,202979,0.0101177
2.6,5.85022,241.299,202884,0.0101177
2.8,5.84899,241.349,202789,0.0101177
3,5.84777,241.399,202695,0.0101177
3.2,5.84654,241.45,202600,0.0101177
3.4,5.84531,241.5,202506,0.0101177
3.6,5.84408,241.551,202411,0.0101177
3.8,5.84286,241.601,202317,0.0101177
4,5.84163,241.652,202222,0.0101177
4.2,5.8404,241.702,202128,0.0101177
4.4,5.83918,241.753,202034,0.0101177
4.6,5.83795,241.803,201940,0.0101177
4.8,5.83672,241.853,201845,0.0101177
5,5.8355,241.904,201751,0.0101177
5.2,5.83427,241.954,201657,0.0101177
5.4,5.83304,242.005,201563,0.0101177
5.6,5.83182,242.055,201469,0.0101177
5.8,5.83059,242.106,201375,0.0101177
6,5.82937,242.156,201281,0.0101177
6.2,5.82814,242.206,201187,0.0101177
6.4,5.82692,242.257,201093,0.0101177
6.6,5.82569,242.307,200999,0.0101177
6.8,5.82447,242.358,200905,0.0101177
7,5.82324,242.408,200811,0.0101177
7.2,5.82202,242.459,200717,0.0101177
7.4,5.82079,242.509,200623,0.0101177
7.6,5.81957,242.559,200530,0.0101177
7.8,5.81834,242.61,200436,0.0101177
8,5.81712,242.66,200342,0.0101177
8.2,5.81589,242.711,200248,0.0101177
8.4,5.81467,242.761,200155,0.0101177
8.6,5.81345,242.811,200061,0.0101177
8.8,5.81222,242.862,199968,0.0101177
9,5.811,242.912,199874,0.0101177
9.2,5.80978,242.963,199781,0.0101177
9.4,5.80855,243.013,199687,0.0101177
9.6,5.80733,243.063,199594,0.0101177
9.8,5.80611,243.114,199500,0.0101177
10,5.80611,243.114,199500,0.0101177
