x,rho,u,P,t
-10,6.03905,233.587,217720,0.00355421
-9.8,6.03905,233.587,217720,0.00355421
-9.6,6.03729,233.659,217579,0.00355421
-9.4,6.03465,233.766,217368,0.00355421
-9.2,6.03157,233.891,217122,0.00355421
-9,6.02828,234.025,216859,0.00355421
-8.8,6.02487,234.163,216586,0.00355421
-8.6,6.0214,234.304,216310,0.00355421
-8.4,6.01791,234.445,216032,0.00355421
-8.2,6.01441,234.588,215753,0.00355421
-8,6.0109,234.73,215473,0.00355421
-7.8,6.00739,234.873,215194,0.00355421
-7.6,6.00388,235.016,214915,0.00355421
-7.4,6.00036,235.159,214636,0.00355421
-7.2,5.99685,235.302,214357,0.00355421
-7,5.99334,235.444,214078,0.00355421
-6.8,5.98983,235.587,213800,0.00355421
-6.6,5.98632,235.73,213522,0.00355421
-6.4,5.98281,235.873,213244,0.00355421
-6.2,5.9793,236.016,212966,0.00355421
-6,5.97579,236.159,212689,0.00355421
-5.8,5.97229,236.302,212412,0.00355421
-5.6,5.96878,236.445,212135,0.00355421
-5.4,5.96528,236.588,211859,0.00355421
-5.2,5.96177,236.73,211582,0.00355421
-5,5.95827,236.873,211306,0.00355421
-4.8,5.95476,237.016,211030,0.00355421
-4.6,5.95126,237.159,210755,0.00355421
-4.4,5.94776,237.302,210480,0.00355421
-4.2,5.94426,237.445,210205,0.00355421
-4,5.94076,237.588,209930,0.00355421
-3.8,5.93726,237.73,209656,0.00355421
-3.6,5.93377,237.873,209381,0.00355421
-3.4,5.93027,238.016,209107,0.00355421
-3.2,5.92677,238.159,208834,0.00355421
-3,5.92328,238.302,208560,0.00355421
-2.8,5.91978,238.445,208287,0.00355421
-2.6,5.91629,238.588,208014,0.00355421
-2.4,5.9128,238.73,207742,0.00355421
-2.2,5.90931,238.873,207469,0.00355421
-2,5.90582,239.016,207197,0.00355421
-1.8,5.90233,239.159,206925,0.00355421
-1.6,5.89884,239.302,206654,0.00355421
-1.4,5.89535,239.445,206383,0.00355421
-1.2,5.89186,239.587,206112,0.00355421
-1,5.88838,239.73,205841,0.00355421
-0.8,5.88489,239.873,205570,0.00355421
-0.6,5.88141,240.016,205300,0.00355421
-0.4,5.87792,240.159,205030,0.00355421
-0.2,5.87444,240.301,204760,0.00355421
0,5.87096,240.444,204491,0.00355421
0.2,5.86748,240.587,204222,0.00355421
0.4,5.864,240.73,203953,0.00355421
0.6,5.86053,240.872,203686,0.00355421
0.8,5.85707,241.014,203418,0.00355421
1,5.85362,241.156,203152,0.00355421
1.2,5.85016,241.298,202886,0.00355421
1.4,5.84671,241.44,202620,0.00355421
1.6,5.84326,241.582,202354,0.00355421
1.8,5.83981,241.723,202089,0.00355421
2,5.83636,241.865,201824,0.00355421
2.2,5.83291,242.007,201560,0.00355421
2.4,5.82947,242.148,201295,0.00355421
2.6,5.82603,242.29,201032,0.00355421
2.8,5.82259,242.431,200768,0.00355421
3,5.81915,242.573,200505,0.00355421
3.2,5.81571,242.714,200242,0.00355421
3.4,5.81228,242.856,199979,0.00355421
3.6,5.80884,242.997,199717,0.00355421
3.8,5.80541,243.139,199455,0.00355421
4,5.80197,243.28,199193,0.00355421
4.2,5.79854,243.422,198931,0.00355421
4.4,5.79511,243.563,198670,0.00355421
4.6,5.79169,243.704,198409,0.00355421
4.8,5.78826,243.846,198149,0.00355421
5,5.78483,243.987,197888,0.00355421
5.2,5.78141,244.128,197628,0.00355421
5.4,5.77799,244.27,197369,0.00355421
5.6,5.77456,244.411,197109,0.00355421
5.8,5.77114,244.552,196850,0.00355421
6,5.76772,244.693,196591,0.00355421
6.2,5.76431,244.834,196332,0.00355421
6.4,5.76089,244.976,196074,0.00355421
6.6,5.75747,245.117,195816,0.00355421
6.8,5.75406,245.258,195558,0.00355421
7,5.75064,245.399,195301,0.00355421
7.2,5.74723,245.54,195044,0.00355421
7.4,5.74382,245.681,194787,0.00355421
7.6,5.74041,245.822,194530,0.00355421
7.8,5.737,245.963,194274,0.00355421
8,5.7336,246.104,194018,0.00355421
8.2,5.73019,246.245,193762,0.00355421
8.4,5.72678,246.386,193506,0.00355421
8.6,5.72338,246.527,193251,0.00355421
8.8,5.71998,246.668,192996,0.00355421
9,5.71658,246.809,192741,0.00355421
9.2,5.71318,246.95,192487,0.00355421
9.4,5.70978,247.091,192233,0.00355421
9.6,5.70638,247.232,191979,0.00355421
9.8,5.70299,247.373,191726,0.00355421
10,5.70299,247.373,191726,0.00355421
