x,rho,u,P,t
-10,5.90109,239.212,206824,0.0167331
-9.8,5.90109,239.212,206824,0.0167331
-9.6,5.90071,239.228,206794,0.0167331
-9.4,5.90015,239.251,206751,0.0167331
-9.2,5.8995,239.278,206700,0.0167331
-9,5.89879,239.306,206645,0.0167331
-8.8,5.89807,239.336,206589,0.0167331
-8.6,5.89733,239.366,206531,0.0167331
-8.4,5.89659,239.397,206473,0.0167331
-8.2,5.89584,239.427,206415,0.0167331
-8,5.89509,239.458,206357,0.0167331
-7.8,5.89435,239.488,206299,0.0167331
-7.6,5.8936,239.519,206241,0.0167331
-7.4,5.89285,239.55,206183,0.0167331
-7.2,5.8921,239.58,206124,0.0167331
-7,5.89135,239.611,206066,0.0167331
-6.8,5.8906,239.642,206008,0.0167331
-6.6,5.88986,239.672,205950,0.0167331
-6.4,5.88911,239.703,205892,0.0167331
-6.2,5.88836,239.734,205834,0.0167331
-6,5.88761,239.764,205776,0.0167331
-5.8,5.88686,239.795,205717,0.0167331
-5.6,5.88611,239.826,205659,0.0167331
-5.4,5.88536,239.857,205601,0.0167331
-5.2,5.88462,239.887,205543,0.0167331
-5,5.88387,239.918,205485,0.0167331
-4.8,5.88312,239.949,205427,0.0167331
-4.6,5.88237,239.979,205369,0.0167331
-4.4,5.88162,240.01,205311,0.0167331
-4.2,5.88088,240.041,205253,0.0167331
-4,5.88013,240.071,205195,0.0167331
-3.8,5.87938,240.102,205137,0.0167331
-3.6,5.87863,240.133,205079,0.0167331
-3.4,5.87788,240.163,205021,0.0167331
-3.2,5.87714,240.194,204963,0.0167331
-3,5.87639,240.225,204905,0.0167331
-2.8,5.87564,240.255,204847,0.0167331
-2.6,5.87489,240.286,204789,0.0167331
-2.4,5.87415,240.317,204731,0.0167331
-2.2,5.8734,240.347,204673,0.0167331
-2,5.87265,240.378,204616,0.0167331
-1.8,5.8719,240.409,204558,0.0167331
-1.6,5.87115,240.439,204500,0.0167331
-1.4,5.87041,240.47,204442,0.0167331
-1.2,5.86966,240.501,204384,0.0167331
-1,5.86891,240.531,204326,0.0167331
-0.8,5.86817,240.562,204269,0.0167331
-0.6,5.86742,240.593,204211,0.0167331
-0.4,5.86667,240.623,204153,0.0167331
-0.2,5.86592,240.654,204095,0.0167331
0,5.86518,240.685,204037,0.0167331
0.2,5.86443,240.715,203980,0.0167331
0.4,5.86368,240.746,203922,0.0167331
0.6,5.86294,240.777,203864,0.0167331
0.8,5.86219,240.807,203807,0.0167331
1,5.86144,240.838,203749,0.0167331
1.2,5.8607,240.869,203691,0.0167331
1.4,5.85995,240.899,203634,0.0167331
1.6,5.85921,240.93,203576,0.0167331
1.8,5.85846,240.96,203519,0.0167331
2,5.85772,240.991,203461,0.0167331
2.2,5.85697,241.022,203404,0.0167331
2.4,5.85622,241.052,203346,0.0167331
2.6,5.85548,241.083,203289,0.0167331
2.8,5.85473,241.114,203231,0.0167331
3,5.85399,241.144,203174,0.0167331
3.2,5.85324,241.175,203116,0.0167331
3.4,5.8525,241.205,203059,0.0167331
3.6,5.85175,241.236,203001,0.0167331
3.8,5.85101,241.267,202944,0.0167331
4,5.85026,241.297,202886,0.0167331
4.2,5.84952,241.328,202829,0.0167331
4.4,5.84877,241.358,202772,0.0167331
4.6,5.84803,241.389,202714,0.0167331
4.8,5.84728,241.42,202657,0.0167331
5,5.84654,241.45,202600,0.0167331
5.2,5.84579,241.481,202542,0.0167331
5.4,5.84505,241.511,202485,0.0167331
5.6,5.84431,241.542,202428,0.0167331
5.8,5.84356,241.573,202370,0.0167331
6,5.84282,241.603,202313,0.0167331
6.2,5.84207,241.634,202256,0.0167331
6.4,5.84133,241.664,202199,0.0167331
6.6,5.84058,241.695,202141,0.0167331
6.8,5.83984,241.726,202084,0.0167331
7,5.83909,241.756,202027,0.0167331
7.2,5.83835,241.787,201970,0.0167331
7.4,5.83761,241.817,201912,0.0167331
7.6,5.83686,241.848,201855,0.0167331
7.8,5.83612,241.879,201798,0.0167331
8,5.83537,241.909,201741,0.0167331
8.2,5.83463,241.94,201684,0.0167331
8.4,5.83389,241.97,201627,0.0167331
8.6,5.83314,242.001,201570,0.0167331
8.8,5.8324,242.032,201512,0.0167331
9,5.83165,242.062,201455,0.0167331
9.2,5.83091,242.093,201398,0.0167331
9.4,5.83017,242.123,201341,0.0167331
9.6,5.82942,242.154,201284,0.0167331
9.8,5.82868,242.185,201227,0.0167331
10,5.82868,242.185,201227,0.0167331
