x,rho,u,P,t
-10,5.95105,237.169,210735,0.0071545
-9.8,5.95105,237.169,210735,0.0071545
-9.6,5.95018,237.205,210666,0.0071545
-9.4,5.94887,237.259,210563,0.0071545
-9.2,5.94733,237.321,210443,0.0071545
-9,5.94569,237.388,210314,0.0071545
-8.8,5.944,237.457,210181,0.0071545
-8.6,5.94228,237.527,210045,0.0071545
-8.4,5.94054,237.598,209909,0.0071545
-8.2,5.9388,237.669,209773,0.0071545
-8,5.93706,237.741,209636,0.0071545
-7.8,5.93531,237.812,209499,0.0071545
-7.6,5.93356,237.884,209362,0.0071545
-7.4,5.93181,237.955,209225,0.0071545
-7.2,5.93007,238.026,209088,0.0071545
-7,5.92832,238.098,208951,0.0071545
-6.8,5.92657,238.169,208814,0.0071545
-6.6,5.92482,238.241,208677,0.0071545
-6.4,5.92308,238.312,208541,0.0071545
-6.2,5.92133,238.384,208404,0.0071545
-6,5.91958,238.455,208267,0.0071545
-5.8,5.91784,238.526,208131,0.0071545
-5.6,5.91609,238.598,207995,0.0071545
-5.4,5.91434,238.669,207858,0.0071545
-5.2,5.9126,238.741,207722,0.0071545
-5,5.91085,238.812,207586,0.0071545
-4.8,5.90911,238.884,207450,0.0071545
-4.6,5.90736,238.955,207313,0.0071545
-4.4,5.90562,239.026,207177,0.0071545
-4.2,5.90387,239.098,207042,0.0071545
-4,5.90213,239.169,206906,0.0071545
-3.8,5.90038,239.241,206770,0.0071545
-3.6,5.89864,239.312,206634,0.0071545
-3.4,5.89689,239.384,206498,0.0071545
-3.2,5.89515,239.455,206363,0.0071545
-3,5.89341,239.526,206227,0.0071545
-2.8,5.89166,239.598,206092,0.0071545
-2.6,5.88992,239.669,205956,0.0071545
-2.4,5.88818,239.741,205821,0.0071545
-2.2,5.88644,239.812,205686,0.0071545
-2,5.88469,239.883,205550,0.0071545
-1.8,5.88295,239.955,205415,0.0071545
-1.6,5.88121,240.026,205280,0.0071545
-1.4,5.87947,240.098,205145,0.0071545
-1.2,5.87773,240.169,205010,0.0071545
-1,5.87598,240.241,204875,0.0071545
-0.8,5.87424,240.312,204740,0.0071545
-0.6,5.8725,240.383,204605,0.0071545
-0.4,5.87076,240.455,204471,0.0071545
-0.2,5.86902,240.526,204336,0.0071545
0,5.86728,240.598,204202,0.0071545
0.2,5.86554,240.669,204067,0.0071545
0.4,5.8638,240.74,203933,0.0071545
0.6,5.86207,240.812,203799,0.0071545
0.8,5.86033,240.883,203665,0.0071545
1,5.8586,240.954,203531,0.0071545
1.2,5.85687,241.025,203397,0.0071545
1.4,5.85513,241.096,203263,0.0071545
1.6,5.8534,241.168,203130,0.0071545
1.8,5.85167,241.239,202996,0.0071545
2,5.84994,241.31,202863,0.0071545
2.2,5.84821,241.381,202730,0.0071545
2.4,5.84648,241.452,202596,0.0071545
2.6,5.84475,241.523,202463,0.0071545
2.8,5.84302,241.594,202330,0.0071545
3,5.84129,241.665,202197,0.0071545
3.2,5.83956,241.736,202064,0.0071545
3.4,5.83783,241.808,201931,0.0071545
3.6,5.8361,241.879,201798,0.0071545
3.8,5.83437,241.95,201666,0.0071545
4,5.83264,242.021,201533,0.0071545
4.2,5.83091,242.092,201400,0.0071545
4.4,5.82919,242.163,201268,0.0071545
4.6,5.82746,242.234,201135,0.0071545
4.8,5.82573,242.305,201003,0.0071545
5,5.82401,242.376,200871,0.0071545
5.2,5.82228,242.447,200738,0.0071545
5.4,5.82055,242.518,200606,0.0071545
5.6,5.81883,242.589,200474,0.0071545
5.8,5.8171,242.66,200342,0.0071545
6,5.81538,242.731,200210,0.0071545
6.2,5.81365,242.802,200078,0.0071545
6.4,5.81193,242.873,199946,0.0071545
6.6,5.8102,242.944,199815,0.0071545
6.8,5.80848,243.015,199683,0.0071545
7,5.80676,243.086,199551,0.0071545
7.2,5.80503,243.157,199420,0.0071545
7.4,5.80331,243.229,199288,0.0071545
7.6,5.80159,243.3,199157,0.0071545
7.8,5.79986,243.371,199026,0.0071545
8,5.79814,243.442,198894,0.0071545
8.2,5.79642,243.513,198763,0.0071545
8.4,5.7947,243.584,198632,0.0071545
8.6,5.79298,243.655,198501,0.0071545
8.8,5.79125,243.726,198370,0.0071545
9,5.78953,243.797,198239,0.0071545
9.2,5.78781,243.868,198108,0.0071545
9.4,5.78609,243.939,197977,0.0071545
9.6,5.78437,244.01,197846,0.0071545
9.8,5.78265,244.081,197716,0.0071545
10,5.78265,244.081,197716,0.0071545
