x,rho,u,P,t
-10,5.92062,238.413,208348,0.0109884
-9.8,5.92062,238.413,208348,0.0109884
-9.6,5.92005,238.436,208304,0.0109884
-9.4,5.9192,238.471,208237,0.0109884
-9.2,5.9182,238.512,208159,0.0109884
-9,5.91713,238.555,208075,0.0109884
-8.8,5.91603,238.601,207989,0.0109884
-8.6,5.91491,238.646,207902,0.0109884
-8.4,5.91378,238.693,207813,0.0109884
-8.2,5.91264,238.739,207725,0.0109884
-8,5.9115,238.786,207636,0.0109884
-7.8,5.91037,238.832,207547,0.0109884
-7.6,5.90923,238.879,207458,0.0109884
-7.4,5.90809,238.926,207369,0.0109884
-7.2,5.90695,238.972,207281,0.0109884
-7,5.90581,239.019,207192,0.0109884
-6.8,5.90467,239.065,207103,0.0109884
-6.6,5.90353,239.112,207014,0.0109884
-6.4,5.90239,239.159,206926,0.0109884
-6.2,5.90126,239.205,206837,0.0109884
-6,5.90012,239.252,206748,0.0109884
-5.8,5.89898,239.299,206660,0.0109884
-5.6,5.89784,239.345,206571,0.0109884
-5.4,5.8967,239.392,206483,0.0109884
-5.2,5.89556,239.438,206394,0.0109884
-5,5.89442,239.485,206305,0.0109884
-4.8,5.89329,239.532,206217,0.0109884
-4.6,5.89215,239.578,206129,0.0109884
-4.4,5.89101,239.625,206040,0.0109884
-4.2,5.88987,239.672,205952,0.0109884
-4,5.88874,239.718,205863,0.0109884
-3.8,5.8876,239.765,205775,0.0109884
-3.6,5.88646,239.811,205687,0.0109884
-3.4,5.88532,239.858,205598,0.0109884
-3.2,5.88419,239.905,205510,0.0109884
-3,5.88305,239.951,205422,0.0109884
-2.8,5.88191,239.998,205334,0.0109884
-2.6,5.88077,240.045,205245,0.0109884
-2.4,5.87964,240.091,205157,0.0109884
-2.2,5.8785,240.138,205069,0.0109884
-2,5.87736,240.184,204981,0.0109884
-1.8,5.87623,240.231,204893,0.0109884
-1.6,5.87509,240.278,204805,0.0109884
-1.4,5.87395,240.324,204717,0.0109884
-1.2,5.87282,240.371,204629,0.0109884
-1,5.87168,240.418,204541,0.0109884
-0.8,5.87054,240.464,204453,0.0109884
-0.6,5.86941,240.511,204365,0.0109884
-0.4,5.86827,240.557,204277,0.0109884
-0.2,5.86714,240.604,204189,0.0109884
0,5.866,240.651,204102,0.0109884
0.2,5.86487,240.697,204014,0.0109884
0.4,5.86373,240.744,203926,0.0109884
0.6,5.8626,240.79,203839,0.0109884
0.8,5.86146,240.837,203751,0.0109884
1,5.86033,240.883,203663,0.0109884
1.2,5.8592,240.93,203576,0.0109884
1.4,5.85806,240.976,203489,0.0109884
1.6,5.85693,241.023,203401,0.0109884
1.8,5.8558,241.069,203314,0.0109884
2,5.85467,241.116,203227,0.0109884
2.2,5.85354,241.162,203139,0.0109884
2.4,5.8524,241.209,203052,0.0109884
2.6,5.85127,241.255,202965,0.0109884
2.8,5.85014,241.302,202878,0.0109884
3,5.84901,241.348,202790,0.0109884
3.2,5.84788,241.395,202703,0.0109884
3.4,5.84675,241.441,202616,0.0109884
3.6,5.84562,241.488,202529,0.0109884
3.8,5.84449,241.534,202442,0.0109884
4,5.84336,241.581,202355,0.0109884
4.2,5.84222,241.627,202268,0.0109884
4.4,5.84109,241.674,202181,0.0109884
4.6,5.83996,241.72,202094,0.0109884
4.8,5.83883,241.767,202007,0.0109884
5,5.8377,241.813,201920,0.0109884
5.2,5.83657,241.86,201834,0.0109884
5.4,5.83544,241.906,201747,0.0109884
5.6,5.83431,241.953,201660,0.0109884
5.8,5.83318,241.999,201573,0.0109884
6,5.83206,242.046,201487,0.0109884
6.2,5.83093,242.092,201400,0.0109884
6.4,5.8298,242.138,201313,0.0109884
6.6,5.82867,242.185,201227,0.0109884
6.8,5.82754,242.231,201140,0.0109884
7,5.82641,242.278,201054,0.0109884
7.2,5.82528,242.324,200967,0.0109884
7.4,5.82415,242.371,200880,0.0109884
7.6,5.82302,242.417,200794,0.0109884
7.8,5.82189,242.464,200708,0.0109884
8,5.82077,242.51,200621,0.0109884
8.2,5.81964,242.557,200535,0.0109884
8.4,5.81851,242.603,200448,0.0109884
8.6,5.81738,242.649,200362,0.0109884
8.8,5.81625,242.696,200276,0.0109884
9,5.81513,242.742,200190,0.0109884
9.2,5.814,242.789,200103,0.0109884
9.4,5.81287,242.835,200017,0.0109884
9.6,5.81174,242.882,199931,0.0109884
9.8,5.81062,242.928,199845,0.0109884
10,5.81062,242.928,199845,0.0109884
