x,rho,u,P,t
-10,5.91739,238.545,208095,0.0116518
-9.8,5.91739,238.545,208095,0.0116518
-9.6,5.91685,238.567,208053,0.0116518
-9.4,5.91604,238.6,207990,0.0116518
-9.2,5.9151,238.639,207917,0.0116518
-9,5.91409,238.68,207838,0.0116518
-8.8,5.91305,238.722,207757,0.0116518
-8.6,5.91199,238.766,207674,0.0116518
-8.4,5.91093,238.809,207591,0.0116518
-8.2,5.90986,238.853,207507,0.0116518
-8,5.90879,238.897,207424,0.0116518
-7.8,5.90771,238.941,207340,0.0116518
-7.6,5.90664,238.985,207256,0.0116518
-7.4,5.90556,239.029,207173,0.0116518
-7.2,5.90449,239.073,207089,0.0116518
-7,5.90341,239.117,207005,0.0116518
-6.8,5.90234,239.161,206921,0.0116518
-6.6,5.90127,239.205,206838,0.0116518
-6.4,5.90019,239.249,206754,0.0116518
-6.2,5.89912,239.293,206671,0.0116518
-6,5.89804,239.337,206587,0.0116518
-5.8,5.89697,239.381,206503,0.0116518
-5.6,5.8959,239.425,206420,0.0116518
-5.4,5.89482,239.469,206336,0.0116518
-5.2,5.89375,239.513,206253,0.0116518
-5,5.89268,239.557,206169,0.0116518
-4.8,5.8916,239.601,206086,0.0116518
-4.6,5.89053,239.645,206003,0.0116518
-4.4,5.88946,239.689,205919,0.0116518
-4.2,5.88838,239.733,205836,0.0116518
-4,5.88731,239.777,205752,0.0116518
-3.8,5.88624,239.821,205669,0.0116518
-3.6,5.88516,239.865,205586,0.0116518
-3.4,5.88409,239.909,205503,0.0116518
-3.2,5.88302,239.953,205419,0.0116518
-3,5.88195,239.997,205336,0.0116518
-2.8,5.88087,240.041,205253,0.0116518
-2.6,5.8798,240.085,205170,0.0116518
-2.4,5.87873,240.129,205087,0.0116518
-2.2,5.87766,240.173,205004,0.0116518
-2,5.87658,240.217,204920,0.0116518
-1.8,5.87551,240.26,204837,0.0116518
-1.6,5.87444,240.304,204754,0.0116518
-1.4,5.87337,240.348,204671,0.0116518
-1.2,5.87229,240.392,204588,0.0116518
-1,5.87122,240.436,204505,0.0116518
-0.8,5.87015,240.48,204422,0.0116518
-0.6,5.86908,240.524,204340,0.0116518
-0.4,5.86801,240.568,204257,0.0116518
-0.2,5.86694,240.612,204174,0.0116518
0,5.86586,240.656,204091,0.0116518
0.2,5.86479,240.7,204008,0.0116518
0.4,5.86372,240.744,203925,0.0116518
0.6,5.86265,240.788,203843,0.0116518
0.8,5.86158,240.832,203760,0.0116518
1,5.86051,240.876,203678,0.0116518
1.2,5.85945,240.92,203595,0.0116518
1.4,5.85838,240.964,203513,0.0116518
1.6,5.85731,241.008,203430,0.0116518
1.8,5.85624,241.051,203348,0.0116518
2,5.85517,241.095,203265,0.0116518
2.2,5.8541,241.139,203183,0.0116518
2.4,5.85304,241.183,203101,0.0116518
2.6,5.85197,241.227,203018,0.0116518
2.8,5.8509,241.271,202936,0.0116518
3,5.84983,241.315,202854,0.0116518
3.2,5.84877,241.358,202772,0.0116518
3.4,5.8477,241.402,202689,0.0116518
3.6,5.84663,241.446,202607,0.0116518
3.8,5.84557,241.49,202525,0.0116518
4,5.8445,241.534,202443,0.0116518
4.2,5.84343,241.578,202361,0.0116518
4.4,5.84237,241.622,202279,0.0116518
4.6,5.8413,241.665,202197,0.0116518
4.8,5.84023,241.709,202115,0.0116518
5,5.83917,241.753,202033,0.0116518
5.2,5.8381,241.797,201951,0.0116518
5.4,5.83703,241.841,201869,0.0116518
5.6,5.83597,241.885,201787,0.0116518
5.8,5.8349,241.929,201705,0.0116518
6,5.83384,241.972,201623,0.0116518
6.2,5.83277,242.016,201541,0.0116518
6.4,5.8317,242.06,201460,0.0116518
6.6,5.83064,242.104,201378,0.0116518
6.8,5.82957,242.148,201296,0.0116518
7,5.82851,242.192,201214,0.0116518
7.2,5.82744,242.235,201133,0.0116518
7.4,5.82638,242.279,201051,0.0116518
7.6,5.82531,242.323,200969,0.0116518
7.8,5.82425,242.367,200888,0.0116518
8,5.82318,242.411,200806,0.0116518
8.2,5.82212,242.455,200725,0.0116518
8.4,5.82105,242.498,200643,0.0116518
8.6,5.81999,242.542,200562,0.0116518
8.8,5.81892,242.586,200480,0.0116518
9,5.81786,242.63,200399,0.0116518
9.2,5.8168,242.674,200317,0.0116518
9.4,5.81573,242.717,200236,0.0116518
9.6,5.81467,242.761,200154,0.0116518
9.8,5.8136,242.805,200073,0.0116518
10,5.8136,242.805,200073,0.0116518
