x,rho,u,P,t
-10,13,1.70284e-10,1.01325e+06,1.69671e-05
-9.8,13,1.70284e-10,1.01325e+06,1.69671e-05
-9.6,13,4.65015e-10,1.01325e+06,1.69671e-05
-9.4,13,1.38872e-09,1.01325e+06,1.69671e-05
-9.2,13,4.08889e-09,1.01325e+06,1.69671e-05
-9,13,1.17992e-08,1.01325e+06,1.69671e-05
-8.8,13,3.33494e-08,1.01325e+06,1.69671e-05
-8.6,13,9.22961e-08,1.01325e+06,1.69671e-05
-8.4,13,2.50041e-07,1.01325e+06,1.69671e-05
-8.2,13,6.62892e-07,1.01325e+06,1.69671e-05
-8,13,1.71927e-06,1.01325e+06,1.69671e-05
-7.8,13,4.36094e-06,1.01325e+06,1.69671e-05
-7.6,13,1.08146e-05,1.01325e+06,1.69671e-05
-7.4,13,2.62119e-05,1.01325e+06,1.69671e-05
-7.2,13,6.20719e-05,1.01325e+06,1.69671e-05
-7,13,0.000143567,1.01325e+06,1.69671e-05
-6.8,13,0.000324212,1.01325e+06,1.69671e-05
-6.6,13,0.000714604,1.01325e+06,1.69671e-05
-6.4,12.9999,0.00153677,1.01324e+06,1.69671e-05
-6.2,12.9999,0.00322335,1.01323e+06,1.69671e-05
-6,12.9998,0.00659178,1.01322e+06,1.69671e-05
-5.8,12.9995,0.0131383,1.01319e+06,1.69671e-05
-5.6,12.9991,0.0255129,1.01313e+06,1.69671e-05
-5.4,12.9983,0.0482523,1.01302e+06,1.69671e-05
-5.2,12.9968,0.0888527,1.01283e+06,1.69671e-05
-5,12.9943,0.159253,1.0125e+06,1.69671e-05
-4.8,12.99,0.277751,1.01195e+06,1.69671e-05
-4.6,12.983,0.471293,1.01104e+06,1.69671e-05
-4.4,12.972,0.777945,1.00961e+06,1.69671e-05
-4.2,12.955,1.24919,1.0074e+06,1.69671e-05
-4,12.9297,1.95162,1.00412e+06,1.69671e-05
-3.8,12.8932,2.96741,999382,1.69671e-05
-3.6,12.8421,4.39329,992744,1.69671e-05
-3.4,12.7727,6.33756,983721,1.69671e-05
-3.2,12.6809,8.91561,971805,1.69671e-05
-3,12.563,12.244,956506,1.69671e-05
-2.8,12.4156,16.4342,937385,1.69671e-05
-2.6,12.2357,21.5868,914087,1.69671e-05
-2.4,12.0213,27.7863,886381,1.69671e-05
-2.2,11.7713,35.0981,854173,1.69671e-05
-2,11.4855,43.5669,817524,1.69671e-05
-1.8,11.1645,53.2165,776650,1.69671e-05
-1.6,10.8099,64.0519,731916,1.69671e-05
-1.4,10.4237,76.0611,683823,1.69671e-05
-1.2,10.0085,89.2195,632982,1.69671e-05
-1,9.56682,103.493,580099,1.69671e-05
-0.8,9.10154,118.841,525943,1.69671e-05
-0.6,8.61521,135.221,471333,1.69671e-05
-0.4,8.11023,152.585,417123,1.69671e-05
-0.2,7.589,170.877,364209,1.69671e-05
0,7.00213,189.996,313921,1.69671e-05
0.2,6.322,209.536,268627,1.69671e-05
0.4,5.59319,228.119,232207,1.69671e-05
0.6,4.8995,243.067,209173,1.69671e-05
0.8,4.28625,252.438,200449,1.69671e-05
1,3.75159,257.141,201351,1.69671e-05
1.2,3.30381,258.929,206294,1.69671e-05
1.4,2.95889,258.789,211521,1.69671e-05
1.6,2.71578,256.736,215064,1.69671e-05
1.8,2.54994,251.794,215999,1.69671e-05
2,2.4219,241.953,213648,1.69671e-05
2.2,2.29036,224.333,207011,1.69671e-05
2.4,2.12595,195.962,194681,1.69671e-05
2.6,1.92457,155.869,175904,1.69671e-05
2.8,1.71346,108.477,152918,1.69671e-05
3,1.53561,64.237,131486,1.69671e-05
3.2,1.41691,32.5447,116446,1.69671e-05
3.4,1.35215,14.6152,108092,1.69671e-05
3.6,1.3216,6.05032,104130,1.69671e-05
3.8,1.30848,2.36974,102427,1.69671e-05
4,1.30319,0.889573,101740,1.69671e-05
4.2,1.30116,0.321774,101475,1.69671e-05
4.4,1.3004,0.112376,101378,1.69671e-05
4.6,1.30014,0.0379196,101343,1.69671e-05
4.8,1.30004,0.0123675,101331,1.69671e-05
5,1.30001,0.00390004,101327,1.69671e-05
5.2,1.3,0.00118956,101326,1.69671e-05
5.4,1.3,0.0003511,101325,1.69671e-05
5.6,1.3,0.000100327,101325,1.69671e-05
5.8,1.3,2.77702e-05,101325,1.69671e-05
6,1.3,7.45013e-06,101325,1.69671e-05
6.2,1.3,1.93832e-06,101325,1.69671e-05
6.4,1.3,4.89346e-07,101325,1.69671e-05
6.6,1.3,1.19947e-07,101325,1.69671e-05
6.8,1.3,2.85628e-08,101325,1.69671e-05
7,1.3,6.61135e-09,101325,1.69671e-05
7.2,1.3,1.4883e-09,101325,1.69671e-05
7.4,1.3,3.25962e-10,101325,1.69671e-05
7.6,1.3,6.94251e-11,101325,1.69671e-05
7.8,1.3,1.43535e-11,101325,1.69671e-05
8,1.3,2.81576e-12,101325,1.69671e-05
8.2,1.3,4.80241e-13,101325,1.69671e-05
8.4,1.3,7.18329e-14,101325,1.69671e-05
8.6,1.3,1.07049e-14,101325,1.69671e-05
8.8,1.3,1.57599e-15,101325,1.69671e-05
9,1.3,2.28788e-16,101325,1.69671e-05
9.2,1.3,3.27685e-17,101325,1.69671e-05
9.4,1.3,4.63177e-18,101325,1.69671e-05
9.6,1.3,6.47593e-19,101325,1.69671e-05
9.8,1.3,1.00965e-19,101325,1.69671e-05
10,1.3,1.00965e-19,101325,1.69671e-05
