x,rho,u,P,t
-10,5.93834,237.689,209736,0.0083768
-9.8,5.93834,237.689,209736,0.0083768
-9.6,5.93759,237.719,209677,0.0083768
-9.4,5.93647,237.765,209589,0.0083768
-9.2,5.93516,237.818,209487,0.0083768
-9,5.93376,237.876,209377,0.0083768
-8.8,5.93231,237.935,209263,0.0083768
-8.6,5.93084,237.995,209148,0.0083768
-8.4,5.92936,238.055,209032,0.0083768
-8.2,5.92787,238.116,208915,0.0083768
-8,5.92638,238.177,208799,0.0083768
-7.8,5.92489,238.238,208682,0.0083768
-7.6,5.92339,238.299,208565,0.0083768
-7.4,5.9219,238.36,208448,0.0083768
-7.2,5.92041,238.421,208332,0.0083768
-7,5.91891,238.482,208215,0.0083768
-6.8,5.91742,238.544,208098,0.0083768
-6.6,5.91593,238.605,207982,0.0083768
-6.4,5.91443,238.666,207865,0.0083768
-6.2,5.91294,238.727,207748,0.0083768
-6,5.91145,238.788,207632,0.0083768
-5.8,5.90996,238.849,207516,0.0083768
-5.6,5.90846,238.91,207399,0.0083768
-5.4,5.90697,238.971,207283,0.0083768
-5.2,5.90548,239.032,207167,0.0083768
-5,5.90399,239.093,207050,0.0083768
-4.8,5.9025,239.154,206934,0.0083768
-4.6,5.90101,239.215,206818,0.0083768
-4.4,5.89951,239.276,206702,0.0083768
-4.2,5.89802,239.337,206586,0.0083768
-4,5.89653,239.399,206470,0.0083768
-3.8,5.89504,239.46,206354,0.0083768
-3.6,5.89355,239.521,206238,0.0083768
-3.4,5.89206,239.582,206122,0.0083768
-3.2,5.89057,239.643,206006,0.0083768
-3,5.88908,239.704,205890,0.0083768
-2.8,5.88759,239.765,205775,0.0083768
-2.6,5.8861,239.826,205659,0.0083768
-2.4,5.88461,239.887,205543,0.0083768
-2.2,5.88312,239.948,205428,0.0083768
-2,5.88163,240.009,205312,0.0083768
-1.8,5.88014,240.07,205197,0.0083768
-1.6,5.87865,240.131,205081,0.0083768
-1.4,5.87716,240.192,204966,0.0083768
-1.2,5.87568,240.253,204851,0.0083768
-1,5.87419,240.314,204735,0.0083768
-0.8,5.8727,240.376,204620,0.0083768
-0.6,5.87121,240.437,204505,0.0083768
-0.4,5.86972,240.498,204390,0.0083768
-0.2,5.86823,240.559,204275,0.0083768
0,5.86675,240.62,204160,0.0083768
0.2,5.86526,240.681,204045,0.0083768
0.4,5.86377,240.742,203930,0.0083768
0.6,5.86229,240.803,203815,0.0083768
0.8,5.86081,240.864,203701,0.0083768
1,5.85932,240.925,203586,0.0083768
1.2,5.85784,240.985,203472,0.0083768
1.4,5.85636,241.046,203357,0.0083768
1.6,5.85488,241.107,203243,0.0083768
1.8,5.85339,241.168,203129,0.0083768
2,5.85191,241.229,203015,0.0083768
2.2,5.85043,241.29,202900,0.0083768
2.4,5.84895,241.351,202786,0.0083768
2.6,5.84747,241.411,202672,0.0083768
2.8,5.84599,241.472,202558,0.0083768
3,5.84451,241.533,202444,0.0083768
3.2,5.84303,241.594,202331,0.0083768
3.4,5.84155,241.655,202217,0.0083768
3.6,5.84007,241.716,202103,0.0083768
3.8,5.83859,241.776,201989,0.0083768
4,5.83711,241.837,201876,0.0083768
4.2,5.83563,241.898,201762,0.0083768
4.4,5.83416,241.959,201649,0.0083768
4.6,5.83268,242.02,201535,0.0083768
4.8,5.8312,242.08,201422,0.0083768
5,5.82972,242.141,201308,0.0083768
5.2,5.82824,242.202,201195,0.0083768
5.4,5.82677,242.263,201082,0.0083768
5.6,5.82529,242.324,200968,0.0083768
5.8,5.82381,242.384,200855,0.0083768
6,5.82234,242.445,200742,0.0083768
6.2,5.82086,242.506,200629,0.0083768
6.4,5.81938,242.567,200516,0.0083768
6.6,5.81791,242.628,200403,0.0083768
6.8,5.81643,242.688,200290,0.0083768
7,5.81495,242.749,200177,0.0083768
7.2,5.81348,242.81,200064,0.0083768
7.4,5.812,242.871,199951,0.0083768
7.6,5.81053,242.931,199839,0.0083768
7.8,5.80905,242.992,199726,0.0083768
8,5.80758,243.053,199613,0.0083768
8.2,5.8061,243.114,199501,0.0083768
8.4,5.80463,243.174,199388,0.0083768
8.6,5.80315,243.235,199276,0.0083768
8.8,5.80168,243.296,199163,0.0083768
9,5.80021,243.357,199051,0.0083768
9.2,5.79873,243.418,198939,0.0083768
9.4,5.79726,243.478,198826,0.0083768
9.6,5.79579,243.539,198714,0.0083768
9.8,5.79431,243.6,198602,0.0083768
10,5.79431,243.6,198602,0.0083768
