x,rho,u,P,t
-10,6.53484,213.775,259297,0.00092078
-9.8,6.53484,213.775,259297,0.00092078
-9.6,6.52802,214.043,258702,0.00092078
-9.4,6.51779,214.445,257809,0.00092078
-9.2,6.50585,214.915,256769,0.00092078
-9,6.49306,215.419,255657,0.00092078
-8.8,6.47984,215.94,254511,0.00092078
-8.6,6.46641,216.469,253349,0.00092078
-8.4,6.45288,217.003,252182,0.00092078
-8.2,6.43931,217.539,251013,0.00092078
-8,6.42572,218.076,249846,0.00092078
-7.8,6.41213,218.614,248681,0.00092078
-7.6,6.39855,219.151,247520,0.00092078
-7.4,6.38498,219.689,246362,0.00092078
-7.2,6.37141,220.227,245207,0.00092078
-7,6.35786,220.765,244057,0.00092078
-6.8,6.34431,221.303,242910,0.00092078
-6.6,6.33078,221.841,241766,0.00092078
-6.4,6.31727,222.379,240627,0.00092078
-6.2,6.30376,222.917,239491,0.00092078
-6,6.29026,223.455,238359,0.00092078
-5.8,6.27678,223.993,237231,0.00092078
-5.6,6.26331,224.531,236106,0.00092078
-5.4,6.24985,225.069,234986,0.00092078
-5.2,6.2364,225.606,233869,0.00092078
-5,6.22297,226.144,232755,0.00092078
-4.8,6.20955,226.682,231646,0.00092078
-4.6,6.19613,227.22,230540,0.00092078
-4.4,6.18273,227.757,229438,0.00092078
-4.2,6.16934,228.295,228339,0.00092078
-4,6.15597,228.833,227245,0.00092078
-3.8,6.1426,229.37,226154,0.00092078
-3.6,6.12925,229.908,225066,0.00092078
-3.4,6.11591,230.445,223983,0.00092078
-3.2,6.10258,230.983,222903,0.00092078
-3,6.08926,231.52,221827,0.00092078
-2.8,6.07595,232.058,220754,0.00092078
-2.6,6.06266,232.595,219686,0.00092078
-2.4,6.04938,233.133,218621,0.00092078
-2.2,6.0361,233.67,217559,0.00092078
-2,6.02284,234.208,216502,0.00092078
-1.8,6.0096,234.745,215448,0.00092078
-1.6,5.99636,235.283,214398,0.00092078
-1.4,5.98314,235.82,213351,0.00092078
-1.2,5.96992,236.357,212309,0.00092078
-1,5.95673,236.895,211270,0.00092078
-0.8,5.94354,237.432,210234,0.00092078
-0.6,5.93036,237.969,209203,0.00092078
-0.4,5.9172,238.506,208175,0.00092078
-0.2,5.90406,239.043,207152,0.00092078
0,5.89093,239.58,206132,0.00092078
0.2,5.87781,240.116,205116,0.00092078
0.4,5.86472,240.652,204105,0.00092078
0.6,5.85172,241.185,203104,0.00092078
0.8,5.83885,241.713,202114,0.00092078
1,5.82603,242.239,201133,0.00092078
1.2,5.81327,242.764,200158,0.00092078
1.4,5.80055,243.287,199188,0.00092078
1.6,5.78787,243.809,198225,0.00092078
1.8,5.77522,244.33,197266,0.00092078
2,5.76261,244.85,196313,0.00092078
2.2,5.75003,245.369,195365,0.00092078
2.4,5.73748,245.887,194422,0.00092078
2.6,5.72497,246.404,193483,0.00092078
2.8,5.71249,246.921,192550,0.00092078
3,5.70004,247.436,191622,0.00092078
3.2,5.68762,247.951,190699,0.00092078
3.4,5.67524,248.464,189781,0.00092078
3.6,5.66289,248.976,188868,0.00092078
3.8,5.65059,249.488,187961,0.00092078
4,5.63832,249.998,187059,0.00092078
4.2,5.62609,250.506,186162,0.00092078
4.4,5.61391,251.014,185271,0.00092078
4.6,5.60177,251.52,184386,0.00092078
4.8,5.58969,252.024,183507,0.00092078
5,5.57765,252.526,182634,0.00092078
5.2,5.56567,253.027,181768,0.00092078
5.4,5.55375,253.525,180909,0.00092078
5.6,5.5419,254.022,180056,0.00092078
5.8,5.53011,254.515,179211,0.00092078
6,5.5184,255.006,178373,0.00092078
6.2,5.50677,255.494,177544,0.00092078
6.4,5.49524,255.979,176723,0.00092078
6.6,5.4838,256.459,175912,0.00092078
6.8,5.47247,256.936,175110,0.00092078
7,5.46125,257.408,174319,0.00092078
7.2,5.45017,257.875,173539,0.00092078
7.4,5.43923,258.336,172771,0.00092078
7.6,5.42844,258.791,172017,0.00092078
7.8,5.41783,259.239,171276,0.00092078
8,5.40742,259.679,170551,0.00092078
8.2,5.39722,260.111,169842,0.00092078
8.4,5.38726,260.533,169152,0.00092078
8.6,5.37756,260.943,168482,0.00092078
8.8,5.36815,261.342,167833,0.00092078
9,5.35906,261.728,167208,0.00092078
9.2,5.35032,262.098,166608,0.00092078
9.4,5.34197,262.453,166036,0.00092078
9.6,5.33404,262.79,165494,0.00092078
9.8,5.32657,263.108,164984,0.00092078
10,5.32657,263.108,164984,0.00092078
