x,rho,u,P,t
-10,6.16103,228.655,227603,0.0020897
-9.8,6.16103,228.655,227603,0.0020897
-9.6,6.15804,228.776,227359,0.0020897
-9.4,6.15356,228.956,226991,0.0020897
-9.2,6.14832,229.167,226563,0.0020897
-9,6.14271,229.393,226105,0.0020897
-8.8,6.13691,229.627,225632,0.0020897
-8.6,6.13102,229.864,225152,0.0020897
-8.4,6.12508,230.104,224669,0.0020897
-8.2,6.11913,230.344,224184,0.0020897
-8,6.11316,230.585,223700,0.0020897
-7.8,6.10719,230.826,223216,0.0020897
-7.6,6.10122,231.067,222732,0.0020897
-7.4,6.09525,231.308,222249,0.0020897
-7.2,6.08928,231.55,221766,0.0020897
-7,6.08331,231.791,221284,0.0020897
-6.8,6.07735,232.032,220803,0.0020897
-6.6,6.07138,232.273,220323,0.0020897
-6.4,6.06542,232.515,219844,0.0020897
-6.2,6.05947,232.756,219365,0.0020897
-6,6.05351,232.997,218887,0.0020897
-5.8,6.04756,233.238,218409,0.0020897
-5.6,6.04161,233.48,217933,0.0020897
-5.4,6.03566,233.721,217457,0.0020897
-5.2,6.02972,233.962,216982,0.0020897
-5,6.02377,234.203,216508,0.0020897
-4.8,6.01783,234.444,216034,0.0020897
-4.6,6.01189,234.686,215561,0.0020897
-4.4,6.00596,234.927,215089,0.0020897
-4.2,6.00003,235.168,214618,0.0020897
-4,5.99409,235.409,214147,0.0020897
-3.8,5.98817,235.65,213677,0.0020897
-3.6,5.98224,235.892,213208,0.0020897
-3.4,5.97632,236.133,212740,0.0020897
-3.2,5.97039,236.374,212272,0.0020897
-3,5.96447,236.615,211806,0.0020897
-2.8,5.95856,236.856,211339,0.0020897
-2.6,5.95264,237.098,210874,0.0020897
-2.4,5.94673,237.339,210409,0.0020897
-2.2,5.94082,237.58,209946,0.0020897
-2,5.93492,237.821,209482,0.0020897
-1.8,5.92901,238.062,209020,0.0020897
-1.6,5.92311,238.303,208558,0.0020897
-1.4,5.91721,238.544,208098,0.0020897
-1.2,5.91131,238.785,207638,0.0020897
-1,5.90542,239.027,207178,0.0020897
-0.8,5.89953,239.268,206720,0.0020897
-0.6,5.89364,239.509,206262,0.0020897
-0.4,5.88775,239.75,205805,0.0020897
-0.2,5.88187,239.991,205348,0.0020897
0,5.87599,240.232,204893,0.0020897
0.2,5.87011,240.473,204438,0.0020897
0.4,5.86424,240.713,203985,0.0020897
0.6,5.8584,240.953,203534,0.0020897
0.8,5.85257,241.192,203085,0.0020897
1,5.84675,241.431,202637,0.0020897
1.2,5.84095,241.67,202190,0.0020897
1.4,5.83515,241.908,201745,0.0020897
1.6,5.82936,242.146,201301,0.0020897
1.8,5.82357,242.384,200857,0.0020897
2,5.81779,242.622,200415,0.0020897
2.2,5.81201,242.86,199974,0.0020897
2.4,5.80624,243.097,199533,0.0020897
2.6,5.80048,243.335,199093,0.0020897
2.8,5.79471,243.572,198655,0.0020897
3,5.78896,243.809,198217,0.0020897
3.2,5.78321,244.046,197780,0.0020897
3.4,5.77746,244.284,197344,0.0020897
3.6,5.77171,244.521,196909,0.0020897
3.8,5.76598,244.757,196475,0.0020897
4,5.76024,244.994,196041,0.0020897
4.2,5.75451,245.231,195609,0.0020897
4.4,5.74878,245.468,195177,0.0020897
4.6,5.74306,245.704,194746,0.0020897
4.8,5.73735,245.941,194316,0.0020897
5,5.73163,246.177,193887,0.0020897
5.2,5.72592,246.413,193459,0.0020897
5.4,5.72022,246.65,193031,0.0020897
5.6,5.71452,246.886,192605,0.0020897
5.8,5.70882,247.122,192179,0.0020897
6,5.70313,247.358,191754,0.0020897
6.2,5.69745,247.594,191330,0.0020897
6.4,5.69176,247.829,190907,0.0020897
6.6,5.68609,248.065,190485,0.0020897
6.8,5.68041,248.301,190064,0.0020897
7,5.67474,248.536,189643,0.0020897
7.2,5.66908,248.771,189224,0.0020897
7.4,5.66342,249.007,188805,0.0020897
7.6,5.65777,249.242,188387,0.0020897
7.8,5.65212,249.477,187970,0.0020897
8,5.64648,249.712,187554,0.0020897
8.2,5.64084,249.946,187139,0.0020897
8.4,5.63521,250.181,186725,0.0020897
8.6,5.62958,250.416,186312,0.0020897
8.8,5.62396,250.65,185900,0.0020897
9,5.61834,250.884,185488,0.0020897
9.2,5.61273,251.118,185078,0.0020897
9.4,5.60713,251.352,184669,0.0020897
9.6,5.60153,251.586,184260,0.0020897
9.8,5.59594,251.819,183853,0.0020897
10,5.59594,251.819,183853,0.0020897
