x,rho,u,P,t
-10,5.90668,238.983,207260,0.0145551
-9.8,5.90668,238.983,207260,0.0145551
-9.6,5.90625,239.001,207226,0.0145551
-9.4,5.90561,239.027,207176,0.0145551
-9.2,5.90485,239.058,207117,0.0145551
-9,5.90405,239.091,207054,0.0145551
-8.8,5.90321,239.125,206989,0.0145551
-8.6,5.90237,239.16,206923,0.0145551
-8.4,5.90151,239.195,206857,0.0145551
-8.2,5.90065,239.23,206790,0.0145551
-8,5.89979,239.265,206723,0.0145551
-7.8,5.89894,239.3,206656,0.0145551
-7.6,5.89807,239.336,206589,0.0145551
-7.4,5.89721,239.371,206522,0.0145551
-7.2,5.89635,239.406,206455,0.0145551
-7,5.89549,239.441,206388,0.0145551
-6.8,5.89463,239.477,206321,0.0145551
-6.6,5.89377,239.512,206255,0.0145551
-6.4,5.89291,239.547,206188,0.0145551
-6.2,5.89205,239.582,206121,0.0145551
-6,5.89119,239.618,206054,0.0145551
-5.8,5.89033,239.653,205987,0.0145551
-5.6,5.88947,239.688,205920,0.0145551
-5.4,5.88861,239.723,205853,0.0145551
-5.2,5.88775,239.759,205787,0.0145551
-5,5.88689,239.794,205720,0.0145551
-4.8,5.88603,239.829,205653,0.0145551
-4.6,5.88517,239.864,205586,0.0145551
-4.4,5.88431,239.9,205520,0.0145551
-4.2,5.88345,239.935,205453,0.0145551
-4,5.88259,239.97,205386,0.0145551
-3.8,5.88173,240.005,205320,0.0145551
-3.6,5.88087,240.041,205253,0.0145551
-3.4,5.88002,240.076,205186,0.0145551
-3.2,5.87916,240.111,205120,0.0145551
-3,5.8783,240.146,205053,0.0145551
-2.8,5.87744,240.182,204986,0.0145551
-2.6,5.87658,240.217,204920,0.0145551
-2.4,5.87572,240.252,204853,0.0145551
-2.2,5.87486,240.287,204787,0.0145551
-2,5.874,240.323,204720,0.0145551
-1.8,5.87314,240.358,204654,0.0145551
-1.6,5.87228,240.393,204587,0.0145551
-1.4,5.87142,240.428,204521,0.0145551
-1.2,5.87056,240.464,204454,0.0145551
-1,5.86971,240.499,204388,0.0145551
-0.8,5.86885,240.534,204321,0.0145551
-0.6,5.86799,240.569,204255,0.0145551
-0.4,5.86713,240.604,204189,0.0145551
-0.2,5.86627,240.64,204122,0.0145551
0,5.86541,240.675,204056,0.0145551
0.2,5.86455,240.71,203989,0.0145551
0.4,5.8637,240.745,203923,0.0145551
0.6,5.86284,240.781,203857,0.0145551
0.8,5.86198,240.816,203791,0.0145551
1,5.86112,240.851,203724,0.0145551
1.2,5.86027,240.886,203658,0.0145551
1.4,5.85941,240.921,203592,0.0145551
1.6,5.85855,240.957,203526,0.0145551
1.8,5.8577,240.992,203460,0.0145551
2,5.85684,241.027,203394,0.0145551
2.2,5.85599,241.062,203328,0.0145551
2.4,5.85513,241.097,203262,0.0145551
2.6,5.85427,241.132,203196,0.0145551
2.8,5.85342,241.168,203130,0.0145551
3,5.85256,241.203,203064,0.0145551
3.2,5.85171,241.238,202998,0.0145551
3.4,5.85085,241.273,202932,0.0145551
3.6,5.84999,241.308,202866,0.0145551
3.8,5.84914,241.343,202800,0.0145551
4,5.84828,241.379,202734,0.0145551
4.2,5.84743,241.414,202668,0.0145551
4.4,5.84657,241.449,202602,0.0145551
4.6,5.84572,241.484,202536,0.0145551
4.8,5.84486,241.519,202471,0.0145551
5,5.84401,241.554,202405,0.0145551
5.2,5.84315,241.589,202339,0.0145551
5.4,5.84229,241.625,202273,0.0145551
5.6,5.84144,241.66,202207,0.0145551
5.8,5.84058,241.695,202142,0.0145551
6,5.83973,241.73,202076,0.0145551
6.2,5.83887,241.765,202010,0.0145551
6.4,5.83802,241.8,201944,0.0145551
6.6,5.83717,241.836,201879,0.0145551
6.8,5.83631,241.871,201813,0.0145551
7,5.83546,241.906,201747,0.0145551
7.2,5.8346,241.941,201682,0.0145551
7.4,5.83375,241.976,201616,0.0145551
7.6,5.83289,242.011,201551,0.0145551
7.8,5.83204,242.046,201485,0.0145551
8,5.83118,242.082,201419,0.0145551
8.2,5.83033,242.117,201354,0.0145551
8.4,5.82948,242.152,201288,0.0145551
8.6,5.82862,242.187,201223,0.0145551
8.8,5.82777,242.222,201157,0.0145551
9,5.82691,242.257,201092,0.0145551
9.2,5.82606,242.292,201026,0.0145551
9.4,5.82521,242.328,200961,0.0145551
9.6,5.82435,242.363,200895,0.0145551
9.8,5.8235,242.398,200830,0.0145551
10,5.8235,242.398,200830,0.0145551
