x,rho,u,P,t
-10,5.90204,239.173,206898,0.0163182
-9.8,5.90204,239.173,206898,0.0163182
-9.6,5.90165,239.189,206868,0.0163182
-9.4,5.90108,239.213,206823,0.0163182
-9.2,5.90041,239.24,206771,0.0163182
-9,5.89969,239.27,206715,0.0163182
-8.8,5.89894,239.3,206657,0.0163182
-8.6,5.89819,239.331,206598,0.0163182
-8.4,5.89742,239.362,206539,0.0163182
-8.2,5.89666,239.394,206479,0.0163182
-8,5.89589,239.425,206419,0.0163182
-7.8,5.89513,239.456,206360,0.0163182
-7.6,5.89436,239.488,206300,0.0163182
-7.4,5.89359,239.519,206240,0.0163182
-7.2,5.89282,239.551,206181,0.0163182
-7,5.89206,239.582,206121,0.0163182
-6.8,5.89129,239.614,206061,0.0163182
-6.6,5.89052,239.645,206002,0.0163182
-6.4,5.88975,239.677,205942,0.0163182
-6.2,5.88899,239.708,205882,0.0163182
-6,5.88822,239.74,205823,0.0163182
-5.8,5.88745,239.771,205763,0.0163182
-5.6,5.88668,239.802,205704,0.0163182
-5.4,5.88592,239.834,205644,0.0163182
-5.2,5.88515,239.865,205585,0.0163182
-5,5.88438,239.897,205525,0.0163182
-4.8,5.88362,239.928,205465,0.0163182
-4.6,5.88285,239.96,205406,0.0163182
-4.4,5.88208,239.991,205346,0.0163182
-4.2,5.88131,240.023,205287,0.0163182
-4,5.88055,240.054,205227,0.0163182
-3.8,5.87978,240.086,205168,0.0163182
-3.6,5.87901,240.117,205109,0.0163182
-3.4,5.87825,240.148,205049,0.0163182
-3.2,5.87748,240.18,204990,0.0163182
-3,5.87671,240.211,204930,0.0163182
-2.8,5.87595,240.243,204871,0.0163182
-2.6,5.87518,240.274,204811,0.0163182
-2.4,5.87441,240.306,204752,0.0163182
-2.2,5.87365,240.337,204693,0.0163182
-2,5.87288,240.369,204633,0.0163182
-1.8,5.87211,240.4,204574,0.0163182
-1.6,5.87135,240.431,204515,0.0163182
-1.4,5.87058,240.463,204455,0.0163182
-1.2,5.86981,240.494,204396,0.0163182
-1,5.86905,240.526,204337,0.0163182
-0.8,5.86828,240.557,204278,0.0163182
-0.6,5.86751,240.589,204218,0.0163182
-0.4,5.86675,240.62,204159,0.0163182
-0.2,5.86598,240.652,204100,0.0163182
0,5.86522,240.683,204041,0.0163182
0.2,5.86445,240.714,203981,0.0163182
0.4,5.86368,240.746,203922,0.0163182
0.6,5.86292,240.777,203863,0.0163182
0.8,5.86215,240.809,203804,0.0163182
1,5.86139,240.84,203745,0.0163182
1.2,5.86062,240.872,203686,0.0163182
1.4,5.85986,240.903,203627,0.0163182
1.6,5.8591,240.934,203568,0.0163182
1.8,5.85833,240.966,203509,0.0163182
2,5.85757,240.997,203450,0.0163182
2.2,5.8568,241.029,203391,0.0163182
2.4,5.85604,241.06,203332,0.0163182
2.6,5.85527,241.091,203273,0.0163182
2.8,5.85451,241.123,203214,0.0163182
3,5.85375,241.154,203155,0.0163182
3.2,5.85298,241.185,203096,0.0163182
3.4,5.85222,241.217,203037,0.0163182
3.6,5.85145,241.248,202978,0.0163182
3.8,5.85069,241.28,202919,0.0163182
4,5.84993,241.311,202861,0.0163182
4.2,5.84916,241.342,202802,0.0163182
4.4,5.8484,241.374,202743,0.0163182
4.6,5.84764,241.405,202684,0.0163182
4.8,5.84687,241.437,202625,0.0163182
5,5.84611,241.468,202566,0.0163182
5.2,5.84534,241.499,202508,0.0163182
5.4,5.84458,241.531,202449,0.0163182
5.6,5.84382,241.562,202390,0.0163182
5.8,5.84305,241.593,202331,0.0163182
6,5.84229,241.625,202273,0.0163182
6.2,5.84153,241.656,202214,0.0163182
6.4,5.84077,241.688,202155,0.0163182
6.6,5.84,241.719,202097,0.0163182
6.8,5.83924,241.75,202038,0.0163182
7,5.83848,241.782,201979,0.0163182
7.2,5.83771,241.813,201921,0.0163182
7.4,5.83695,241.844,201862,0.0163182
7.6,5.83619,241.876,201803,0.0163182
7.8,5.83542,241.907,201745,0.0163182
8,5.83466,241.939,201686,0.0163182
8.2,5.8339,241.97,201628,0.0163182
8.4,5.83314,242.001,201569,0.0163182
8.6,5.83237,242.033,201511,0.0163182
8.8,5.83161,242.064,201452,0.0163182
9,5.83085,242.095,201393,0.0163182
9.2,5.83009,242.127,201335,0.0163182
9.4,5.82932,242.158,201276,0.0163182
9.6,5.82856,242.19,201218,0.0163182
9.8,5.8278,242.221,201160,0.0163182
10,5.8278,242.221,201160,0.0163182
