x,rho,u,P,t
-10,5.97084,236.362,212295,0.00582926
-9.8,5.97084,236.362,212295,0.00582926
-9.6,5.96977,236.406,212210,0.00582926
-9.4,5.96816,236.471,212083,0.00582926
-9.2,5.96628,236.548,211935,0.00582926
-9,5.96427,236.63,211776,0.00582926
-8.8,5.96219,236.715,211612,0.00582926
-8.6,5.96008,236.801,211446,0.00582926
-8.4,5.95795,236.888,211278,0.00582926
-8.2,5.95581,236.975,211110,0.00582926
-8,5.95367,237.062,210941,0.00582926
-7.8,5.95153,237.15,210773,0.00582926
-7.6,5.94938,237.237,210604,0.00582926
-7.4,5.94724,237.325,210436,0.00582926
-7.2,5.94509,237.412,210267,0.00582926
-7,5.94295,237.5,210099,0.00582926
-6.8,5.94081,237.587,209930,0.00582926
-6.6,5.93866,237.675,209762,0.00582926
-6.4,5.93652,237.762,209594,0.00582926
-6.2,5.93438,237.85,209426,0.00582926
-6,5.93223,237.937,209258,0.00582926
-5.8,5.93009,238.025,209090,0.00582926
-5.6,5.92795,238.113,208923,0.00582926
-5.4,5.92581,238.2,208755,0.00582926
-5.2,5.92367,238.288,208588,0.00582926
-5,5.92153,238.375,208420,0.00582926
-4.8,5.91939,238.463,208253,0.00582926
-4.6,5.91725,238.55,208086,0.00582926
-4.4,5.91511,238.638,207918,0.00582926
-4.2,5.91297,238.725,207751,0.00582926
-4,5.91083,238.813,207584,0.00582926
-3.8,5.90869,238.9,207418,0.00582926
-3.6,5.90655,238.988,207251,0.00582926
-3.4,5.90441,239.075,207084,0.00582926
-3.2,5.90227,239.163,206918,0.00582926
-3,5.90014,239.25,206751,0.00582926
-2.8,5.898,239.338,206585,0.00582926
-2.6,5.89586,239.425,206419,0.00582926
-2.4,5.89373,239.513,206253,0.00582926
-2.2,5.89159,239.601,206087,0.00582926
-2,5.88945,239.688,205921,0.00582926
-1.8,5.88732,239.776,205755,0.00582926
-1.6,5.88518,239.863,205589,0.00582926
-1.4,5.88305,239.951,205423,0.00582926
-1.2,5.88091,240.038,205258,0.00582926
-1,5.87878,240.126,205092,0.00582926
-0.8,5.87664,240.213,204927,0.00582926
-0.6,5.87451,240.301,204762,0.00582926
-0.4,5.87238,240.388,204597,0.00582926
-0.2,5.87024,240.476,204432,0.00582926
0,5.86811,240.563,204267,0.00582926
0.2,5.86598,240.651,204102,0.00582926
0.4,5.86385,240.738,203937,0.00582926
0.6,5.86172,240.825,203773,0.00582926
0.8,5.8596,240.913,203609,0.00582926
1,5.85748,241,203445,0.00582926
1.2,5.85535,241.087,203281,0.00582926
1.4,5.85323,241.174,203118,0.00582926
1.6,5.85111,241.261,202954,0.00582926
1.8,5.84899,241.348,202791,0.00582926
2,5.84687,241.435,202628,0.00582926
2.2,5.84475,241.522,202465,0.00582926
2.4,5.84263,241.609,202302,0.00582926
2.6,5.84052,241.697,202139,0.00582926
2.8,5.8384,241.784,201976,0.00582926
3,5.83628,241.871,201813,0.00582926
3.2,5.83417,241.958,201651,0.00582926
3.4,5.83205,242.045,201488,0.00582926
3.6,5.82993,242.132,201326,0.00582926
3.8,5.82782,242.219,201164,0.00582926
4,5.82571,242.306,201002,0.00582926
4.2,5.82359,242.393,200840,0.00582926
4.4,5.82148,242.48,200678,0.00582926
4.6,5.81936,242.567,200516,0.00582926
4.8,5.81725,242.654,200355,0.00582926
5,5.81514,242.741,200193,0.00582926
5.2,5.81303,242.828,200032,0.00582926
5.4,5.81092,242.914,199870,0.00582926
5.6,5.80881,243.001,199709,0.00582926
5.8,5.8067,243.088,199548,0.00582926
6,5.80459,243.175,199387,0.00582926
6.2,5.80248,243.262,199226,0.00582926
6.4,5.80037,243.349,199065,0.00582926
6.6,5.79826,243.436,198904,0.00582926
6.8,5.79615,243.523,198744,0.00582926
7,5.79404,243.61,198583,0.00582926
7.2,5.79194,243.697,198423,0.00582926
7.4,5.78983,243.784,198263,0.00582926
7.6,5.78772,243.871,198102,0.00582926
7.8,5.78562,243.958,197942,0.00582926
8,5.78351,244.044,197782,0.00582926
8.2,5.7814,244.131,197622,0.00582926
8.4,5.7793,244.218,197463,0.00582926
8.6,5.7772,244.305,197303,0.00582926
8.8,5.77509,244.392,197143,0.00582926
9,5.77299,244.479,196984,0.00582926
9.2,5.77088,244.566,196824,0.00582926
9.4,5.76878,244.653,196665,0.00582926
9.6,5.76668,244.739,196506,0.00582926
9.8,5.76458,244.826,196347,0.00582926
10,5.76458,244.826,196347,0.00582926
