x,rho,u,P,t
-10,5.91501,238.642,207910,0.0121909
-9.8,5.91501,238.642,207910,0.0121909
-9.6,5.9145,238.663,207870,0.0121909
-9.4,5.91373,238.695,207810,0.0121909
-9.2,5.91283,238.732,207739,0.0121909
-9,5.91187,238.771,207664,0.0121909
-8.8,5.91087,238.812,207587,0.0121909
-8.6,5.90986,238.853,207508,0.0121909
-8.4,5.90884,238.895,207428,0.0121909
-8.2,5.90782,238.937,207348,0.0121909
-8,5.90679,238.979,207268,0.0121909
-7.8,5.90577,239.021,207188,0.0121909
-7.6,5.90474,239.063,207108,0.0121909
-7.4,5.90371,239.105,207028,0.0121909
-7.2,5.90269,239.147,206948,0.0121909
-7,5.90166,239.189,206868,0.0121909
-6.8,5.90063,239.231,206788,0.0121909
-6.6,5.89961,239.273,206708,0.0121909
-6.4,5.89858,239.315,206629,0.0121909
-6.2,5.89755,239.357,206549,0.0121909
-6,5.89653,239.399,206469,0.0121909
-5.8,5.8955,239.441,206389,0.0121909
-5.6,5.89447,239.483,206309,0.0121909
-5.4,5.89345,239.525,206229,0.0121909
-5.2,5.89242,239.567,206150,0.0121909
-5,5.89139,239.609,206070,0.0121909
-4.8,5.89037,239.651,205990,0.0121909
-4.6,5.88934,239.693,205910,0.0121909
-4.4,5.88832,239.735,205831,0.0121909
-4.2,5.88729,239.777,205751,0.0121909
-4,5.88626,239.82,205671,0.0121909
-3.8,5.88524,239.862,205592,0.0121909
-3.6,5.88421,239.904,205512,0.0121909
-3.4,5.88319,239.946,205433,0.0121909
-3.2,5.88216,239.988,205353,0.0121909
-3,5.88114,240.03,205273,0.0121909
-2.8,5.88011,240.072,205194,0.0121909
-2.6,5.87909,240.114,205114,0.0121909
-2.4,5.87806,240.156,205035,0.0121909
-2.2,5.87704,240.198,204956,0.0121909
-2,5.87601,240.24,204876,0.0121909
-1.8,5.87499,240.282,204797,0.0121909
-1.6,5.87396,240.324,204717,0.0121909
-1.4,5.87294,240.366,204638,0.0121909
-1.2,5.87191,240.408,204559,0.0121909
-1,5.87089,240.45,204479,0.0121909
-0.8,5.86986,240.492,204400,0.0121909
-0.6,5.86884,240.534,204321,0.0121909
-0.4,5.86781,240.576,204242,0.0121909
-0.2,5.86679,240.618,204162,0.0121909
0,5.86576,240.66,204083,0.0121909
0.2,5.86474,240.702,204004,0.0121909
0.4,5.86372,240.744,203925,0.0121909
0.6,5.86269,240.786,203846,0.0121909
0.8,5.86167,240.828,203767,0.0121909
1,5.86065,240.87,203688,0.0121909
1.2,5.85963,240.912,203609,0.0121909
1.4,5.85861,240.954,203530,0.0121909
1.6,5.85758,240.996,203451,0.0121909
1.8,5.85656,241.038,203373,0.0121909
2,5.85554,241.08,203294,0.0121909
2.2,5.85452,241.122,203215,0.0121909
2.4,5.8535,241.164,203136,0.0121909
2.6,5.85248,241.206,203058,0.0121909
2.8,5.85146,241.248,202979,0.0121909
3,5.85044,241.29,202900,0.0121909
3.2,5.84942,241.332,202822,0.0121909
3.4,5.8484,241.374,202743,0.0121909
3.6,5.84738,241.416,202664,0.0121909
3.8,5.84636,241.458,202586,0.0121909
4,5.84534,241.499,202507,0.0121909
4.2,5.84432,241.541,202429,0.0121909
4.4,5.8433,241.583,202350,0.0121909
4.6,5.84228,241.625,202272,0.0121909
4.8,5.84126,241.667,202193,0.0121909
5,5.84024,241.709,202115,0.0121909
5.2,5.83922,241.751,202037,0.0121909
5.4,5.8382,241.793,201958,0.0121909
5.6,5.83718,241.835,201880,0.0121909
5.8,5.83616,241.877,201802,0.0121909
6,5.83514,241.919,201723,0.0121909
6.2,5.83412,241.961,201645,0.0121909
6.4,5.8331,242.003,201567,0.0121909
6.6,5.83208,242.044,201489,0.0121909
6.8,5.83107,242.086,201410,0.0121909
7,5.83005,242.128,201332,0.0121909
7.2,5.82903,242.17,201254,0.0121909
7.4,5.82801,242.212,201176,0.0121909
7.6,5.82699,242.254,201098,0.0121909
7.8,5.82597,242.296,201020,0.0121909
8,5.82495,242.338,200942,0.0121909
8.2,5.82394,242.38,200864,0.0121909
8.4,5.82292,242.422,200786,0.0121909
8.6,5.8219,242.464,200708,0.0121909
8.8,5.82088,242.505,200630,0.0121909
9,5.81986,242.547,200552,0.0121909
9.2,5.81885,242.589,200474,0.0121909
9.4,5.81783,242.631,200396,0.0121909
9.6,5.81681,242.673,200318,0.0121909
9.8,5.81579,242.715,200240,0.0121909
10,5.81579,242.715,200240,0.0121909
