x,rho,u,P,t
-10,5.98216,235.901,213190,0.00527045
-9.8,5.98216,235.901,213190,0.00527045
-9.6,5.98097,235.949,213096,0.00527045
-9.4,5.97919,236.022,212955,0.00527045
-9.2,5.97711,236.106,212791,0.00527045
-9,5.97489,236.197,212615,0.00527045
-8.8,5.97259,236.291,212433,0.00527045
-8.6,5.97025,236.386,212249,0.00527045
-8.4,5.9679,236.482,212063,0.00527045
-8.2,5.96553,236.578,211877,0.00527045
-8,5.96317,236.675,211690,0.00527045
-7.8,5.9608,236.771,211503,0.00527045
-7.6,5.95843,236.868,211316,0.00527045
-7.4,5.95606,236.965,211130,0.00527045
-7.2,5.95368,237.061,210943,0.00527045
-7,5.95131,237.158,210756,0.00527045
-6.8,5.94894,237.255,210570,0.00527045
-6.6,5.94657,237.352,210384,0.00527045
-6.4,5.9442,237.448,210198,0.00527045
-6.2,5.94184,237.545,210012,0.00527045
-6,5.93947,237.642,209826,0.00527045
-5.8,5.9371,237.739,209640,0.00527045
-5.6,5.93473,237.835,209454,0.00527045
-5.4,5.93236,237.932,209269,0.00527045
-5.2,5.93,238.029,209083,0.00527045
-5,5.92763,238.126,208898,0.00527045
-4.8,5.92526,238.222,208713,0.00527045
-4.6,5.9229,238.319,208528,0.00527045
-4.4,5.92053,238.416,208343,0.00527045
-4.2,5.91816,238.512,208158,0.00527045
-4,5.9158,238.609,207973,0.00527045
-3.8,5.91344,238.706,207788,0.00527045
-3.6,5.91107,238.803,207604,0.00527045
-3.4,5.90871,238.899,207420,0.00527045
-3.2,5.90634,238.996,207235,0.00527045
-3,5.90398,239.093,207051,0.00527045
-2.8,5.90162,239.189,206867,0.00527045
-2.6,5.89926,239.286,206683,0.00527045
-2.4,5.89689,239.383,206500,0.00527045
-2.2,5.89453,239.48,206316,0.00527045
-2,5.89217,239.576,206132,0.00527045
-1.8,5.88981,239.673,205949,0.00527045
-1.6,5.88745,239.77,205766,0.00527045
-1.4,5.88509,239.866,205583,0.00527045
-1.2,5.88273,239.963,205399,0.00527045
-1,5.88037,240.06,205217,0.00527045
-0.8,5.87802,240.157,205034,0.00527045
-0.6,5.87566,240.253,204851,0.00527045
-0.4,5.8733,240.35,204669,0.00527045
-0.2,5.87094,240.447,204486,0.00527045
0,5.86859,240.543,204304,0.00527045
0.2,5.86623,240.64,204122,0.00527045
0.4,5.86388,240.737,203940,0.00527045
0.6,5.86153,240.833,203758,0.00527045
0.8,5.85918,240.929,203577,0.00527045
1,5.85683,241.026,203396,0.00527045
1.2,5.85449,241.122,203215,0.00527045
1.4,5.85215,241.218,203035,0.00527045
1.6,5.8498,241.315,202854,0.00527045
1.8,5.84746,241.411,202674,0.00527045
2,5.84512,241.507,202494,0.00527045
2.2,5.84278,241.603,202314,0.00527045
2.4,5.84044,241.699,202134,0.00527045
2.6,5.8381,241.795,201954,0.00527045
2.8,5.83576,241.892,201774,0.00527045
3,5.83343,241.988,201595,0.00527045
3.2,5.83109,242.084,201415,0.00527045
3.4,5.82875,242.18,201236,0.00527045
3.6,5.82642,242.276,201057,0.00527045
3.8,5.82408,242.372,200878,0.00527045
4,5.82175,242.468,200699,0.00527045
4.2,5.81941,242.564,200521,0.00527045
4.4,5.81708,242.66,200342,0.00527045
4.6,5.81475,242.756,200164,0.00527045
4.8,5.81242,242.852,199985,0.00527045
5,5.81008,242.948,199807,0.00527045
5.2,5.80775,243.044,199629,0.00527045
5.4,5.80542,243.14,199451,0.00527045
5.6,5.80309,243.236,199274,0.00527045
5.8,5.80076,243.332,199096,0.00527045
6,5.79843,243.428,198918,0.00527045
6.2,5.79611,243.524,198741,0.00527045
6.4,5.79378,243.62,198564,0.00527045
6.6,5.79145,243.716,198387,0.00527045
6.8,5.78912,243.812,198210,0.00527045
7,5.7868,243.908,198033,0.00527045
7.2,5.78447,244.004,197856,0.00527045
7.4,5.78215,244.1,197679,0.00527045
7.6,5.77982,244.196,197503,0.00527045
7.8,5.7775,244.292,197327,0.00527045
8,5.77517,244.388,197150,0.00527045
8.2,5.77285,244.484,196974,0.00527045
8.4,5.77053,244.58,196798,0.00527045
8.6,5.7682,244.676,196622,0.00527045
8.8,5.76588,244.772,196447,0.00527045
9,5.76356,244.868,196271,0.00527045
9.2,5.76124,244.964,196096,0.00527045
9.4,5.75892,245.06,195920,0.00527045
9.6,5.7566,245.155,195745,0.00527045
9.8,5.75428,245.251,195570,0.00527045
10,5.75428,245.251,195570,0.00527045
