x,rho,u,P,t
-10,5.93584,237.79,209540,0.0086669
-9.8,5.93584,237.79,209540,0.0086669
-9.6,5.93512,237.82,209484,0.0086669
-9.4,5.93404,237.864,209399,0.0086669
-9.2,5.93277,237.916,209300,0.0086669
-9,5.93142,237.971,209193,0.0086669
-8.8,5.93002,238.028,209084,0.0086669
-8.6,5.9286,238.087,208972,0.0086669
-8.4,5.92717,238.145,208860,0.0086669
-8.2,5.92573,238.204,208748,0.0086669
-8,5.92429,238.263,208635,0.0086669
-7.8,5.92284,238.322,208522,0.0086669
-7.6,5.9214,238.381,208409,0.0086669
-7.4,5.91996,238.44,208296,0.0086669
-7.2,5.91851,238.499,208184,0.0086669
-7,5.91707,238.558,208071,0.0086669
-6.8,5.91563,238.617,207958,0.0086669
-6.6,5.91418,238.676,207845,0.0086669
-6.4,5.91274,238.735,207733,0.0086669
-6.2,5.9113,238.794,207620,0.0086669
-6,5.90985,238.853,207508,0.0086669
-5.8,5.90841,238.912,207395,0.0086669
-5.6,5.90697,238.971,207283,0.0086669
-5.4,5.90553,239.03,207170,0.0086669
-5.2,5.90409,239.089,207058,0.0086669
-5,5.90264,239.148,206945,0.0086669
-4.8,5.9012,239.207,206833,0.0086669
-4.6,5.89976,239.266,206721,0.0086669
-4.4,5.89832,239.325,206609,0.0086669
-4.2,5.89688,239.384,206497,0.0086669
-4,5.89544,239.444,206384,0.0086669
-3.8,5.89399,239.503,206272,0.0086669
-3.6,5.89255,239.562,206160,0.0086669
-3.4,5.89111,239.621,206048,0.0086669
-3.2,5.88967,239.68,205936,0.0086669
-3,5.88823,239.739,205824,0.0086669
-2.8,5.88679,239.798,205713,0.0086669
-2.6,5.88535,239.857,205601,0.0086669
-2.4,5.88391,239.916,205489,0.0086669
-2.2,5.88247,239.975,205377,0.0086669
-2,5.88103,240.034,205266,0.0086669
-1.8,5.87959,240.093,205154,0.0086669
-1.6,5.87815,240.152,205043,0.0086669
-1.4,5.87671,240.211,204931,0.0086669
-1.2,5.87527,240.27,204820,0.0086669
-1,5.87383,240.329,204708,0.0086669
-0.8,5.8724,240.388,204597,0.0086669
-0.6,5.87096,240.447,204485,0.0086669
-0.4,5.86952,240.506,204374,0.0086669
-0.2,5.86808,240.565,204263,0.0086669
0,5.86664,240.624,204152,0.0086669
0.2,5.8652,240.683,204040,0.0086669
0.4,5.86377,240.742,203929,0.0086669
0.6,5.86233,240.801,203819,0.0086669
0.8,5.8609,240.86,203708,0.0086669
1,5.85946,240.919,203597,0.0086669
1.2,5.85803,240.978,203486,0.0086669
1.4,5.8566,241.037,203376,0.0086669
1.6,5.85516,241.095,203265,0.0086669
1.8,5.85373,241.154,203155,0.0086669
2,5.8523,241.213,203044,0.0086669
2.2,5.85087,241.272,202934,0.0086669
2.4,5.84944,241.331,202824,0.0086669
2.6,5.848,241.39,202713,0.0086669
2.8,5.84657,241.448,202603,0.0086669
3,5.84514,241.507,202493,0.0086669
3.2,5.84371,241.566,202383,0.0086669
3.4,5.84228,241.625,202273,0.0086669
3.6,5.84085,241.684,202163,0.0086669
3.8,5.83942,241.742,202053,0.0086669
4,5.83799,241.801,201943,0.0086669
4.2,5.83656,241.86,201833,0.0086669
4.4,5.83513,241.919,201723,0.0086669
4.6,5.8337,241.978,201614,0.0086669
4.8,5.83227,242.036,201504,0.0086669
5,5.83084,242.095,201394,0.0086669
5.2,5.82941,242.154,201285,0.0086669
5.4,5.82799,242.213,201175,0.0086669
5.6,5.82656,242.271,201065,0.0086669
5.8,5.82513,242.33,200956,0.0086669
6,5.8237,242.389,200847,0.0086669
6.2,5.82227,242.448,200737,0.0086669
6.4,5.82085,242.507,200628,0.0086669
6.6,5.81942,242.565,200519,0.0086669
6.8,5.81799,242.624,200409,0.0086669
7,5.81656,242.683,200300,0.0086669
7.2,5.81514,242.742,200191,0.0086669
7.4,5.81371,242.8,200082,0.0086669
7.6,5.81228,242.859,199973,0.0086669
7.8,5.81086,242.918,199864,0.0086669
8,5.80943,242.977,199755,0.0086669
8.2,5.808,243.035,199646,0.0086669
8.4,5.80658,243.094,199537,0.0086669
8.6,5.80515,243.153,199428,0.0086669
8.8,5.80373,243.212,199319,0.0086669
9,5.8023,243.27,199211,0.0086669
9.2,5.80088,243.329,199102,0.0086669
9.4,5.79945,243.388,198993,0.0086669
9.6,5.79803,243.447,198885,0.0086669
9.8,5.7966,243.505,198776,0.0086669
10,5.7966,243.505,198776,0.0086669
