x,rho,u,P,t
-10,5.93087,237.994,209151,0.00930934
-9.8,5.93087,237.994,209151,0.00930934
-9.6,5.9302,238.021,209098,0.00930934
-9.4,5.92919,238.062,209019,0.00930934
-9.2,5.92802,238.11,208927,0.00930934
-9,5.92676,238.162,208828,0.00930934
-8.8,5.92545,238.215,208726,0.00930934
-8.6,5.92413,238.269,208622,0.00930934
-8.4,5.92279,238.324,208518,0.00930934
-8.2,5.92145,238.379,208413,0.00930934
-8,5.92011,238.434,208308,0.00930934
-7.8,5.91877,238.488,208203,0.00930934
-7.6,5.91743,238.543,208098,0.00930934
-7.4,5.91608,238.598,207993,0.00930934
-7.2,5.91474,238.653,207889,0.00930934
-7,5.91339,238.708,207784,0.00930934
-6.8,5.91205,238.763,207679,0.00930934
-6.6,5.91071,238.818,207574,0.00930934
-6.4,5.90936,238.873,207469,0.00930934
-6.2,5.90802,238.928,207364,0.00930934
-6,5.90668,238.983,207259,0.00930934
-5.8,5.90533,239.038,207155,0.00930934
-5.6,5.90399,239.093,207050,0.00930934
-5.4,5.90265,239.148,206945,0.00930934
-5.2,5.9013,239.203,206841,0.00930934
-5,5.89996,239.258,206736,0.00930934
-4.8,5.89862,239.313,206632,0.00930934
-4.6,5.89728,239.368,206527,0.00930934
-4.4,5.89593,239.423,206423,0.00930934
-4.2,5.89459,239.478,206319,0.00930934
-4,5.89325,239.533,206214,0.00930934
-3.8,5.89191,239.588,206110,0.00930934
-3.6,5.89056,239.643,206006,0.00930934
-3.4,5.88922,239.698,205901,0.00930934
-3.2,5.88788,239.753,205797,0.00930934
-3,5.88654,239.808,205693,0.00930934
-2.8,5.8852,239.863,205589,0.00930934
-2.6,5.88386,239.918,205485,0.00930934
-2.4,5.88252,239.973,205381,0.00930934
-2.2,5.88117,240.028,205277,0.00930934
-2,5.87983,240.083,205173,0.00930934
-1.8,5.87849,240.138,205069,0.00930934
-1.6,5.87715,240.193,204965,0.00930934
-1.4,5.87581,240.248,204861,0.00930934
-1.2,5.87447,240.303,204757,0.00930934
-1,5.87313,240.358,204654,0.00930934
-0.8,5.87179,240.413,204550,0.00930934
-0.6,5.87045,240.468,204446,0.00930934
-0.4,5.86911,240.523,204342,0.00930934
-0.2,5.86777,240.578,204239,0.00930934
0,5.86643,240.633,204135,0.00930934
0.2,5.86509,240.688,204032,0.00930934
0.4,5.86376,240.743,203928,0.00930934
0.6,5.86242,240.798,203825,0.00930934
0.8,5.86108,240.852,203722,0.00930934
1,5.85975,240.907,203619,0.00930934
1.2,5.85841,240.962,203516,0.00930934
1.4,5.85708,241.017,203413,0.00930934
1.6,5.85574,241.072,203310,0.00930934
1.8,5.85441,241.127,203207,0.00930934
2,5.85307,241.181,203104,0.00930934
2.2,5.85174,241.236,203001,0.00930934
2.4,5.8504,241.291,202898,0.00930934
2.6,5.84907,241.346,202795,0.00930934
2.8,5.84774,241.401,202693,0.00930934
3,5.8464,241.455,202590,0.00930934
3.2,5.84507,241.51,202487,0.00930934
3.4,5.84374,241.565,202385,0.00930934
3.6,5.84241,241.62,202282,0.00930934
3.8,5.84107,241.675,202180,0.00930934
4,5.83974,241.729,202077,0.00930934
4.2,5.83841,241.784,201975,0.00930934
4.4,5.83708,241.839,201873,0.00930934
4.6,5.83574,241.894,201770,0.00930934
4.8,5.83441,241.948,201668,0.00930934
5,5.83308,242.003,201566,0.00930934
5.2,5.83175,242.058,201464,0.00930934
5.4,5.83042,242.113,201361,0.00930934
5.6,5.82909,242.167,201259,0.00930934
5.8,5.82776,242.222,201157,0.00930934
6,5.82643,242.277,201055,0.00930934
6.2,5.8251,242.332,200953,0.00930934
6.4,5.82377,242.386,200851,0.00930934
6.6,5.82244,242.441,200749,0.00930934
6.8,5.8211,242.496,200647,0.00930934
7,5.81978,242.551,200546,0.00930934
7.2,5.81845,242.605,200444,0.00930934
7.4,5.81712,242.66,200342,0.00930934
7.6,5.81579,242.715,200240,0.00930934
7.8,5.81446,242.77,200139,0.00930934
8,5.81313,242.824,200037,0.00930934
8.2,5.8118,242.879,199936,0.00930934
8.4,5.81047,242.934,199834,0.00930934
8.6,5.80914,242.989,199732,0.00930934
8.8,5.80781,243.043,199631,0.00930934
9,5.80648,243.098,199530,0.00930934
9.2,5.80516,243.153,199428,0.00930934
9.4,5.80383,243.208,199327,0.00930934
9.6,5.8025,243.262,199226,0.00930934
9.8,5.80117,243.317,199124,0.00930934
10,5.80117,243.317,199124,0.00930934
