x,rho,u,P,t
-10,5.90699,238.971,207284,0.0144514
-9.8,5.90699,238.971,207284,0.0144514
-9.6,5.90656,238.988,207250,0.0144514
-9.4,5.90591,239.015,207199,0.0144514
-9.2,5.90515,239.046,207140,0.0144514
-9,5.90434,239.079,207077,0.0144514
-8.8,5.9035,239.114,207011,0.0144514
-8.6,5.90264,239.149,206945,0.0144514
-8.4,5.90178,239.184,206878,0.0144514
-8.2,5.90092,239.219,206811,0.0144514
-8,5.90005,239.255,206743,0.0144514
-7.8,5.89919,239.29,206676,0.0144514
-7.6,5.89832,239.326,206608,0.0144514
-7.4,5.89746,239.361,206541,0.0144514
-7.2,5.89659,239.397,206474,0.0144514
-7,5.89572,239.432,206406,0.0144514
-6.8,5.89486,239.468,206339,0.0144514
-6.6,5.89399,239.503,206271,0.0144514
-6.4,5.89312,239.539,206204,0.0144514
-6.2,5.89226,239.574,206137,0.0144514
-6,5.89139,239.61,206069,0.0144514
-5.8,5.89052,239.645,206002,0.0144514
-5.6,5.88966,239.681,205935,0.0144514
-5.4,5.88879,239.716,205867,0.0144514
-5.2,5.88793,239.752,205800,0.0144514
-5,5.88706,239.787,205733,0.0144514
-4.8,5.88619,239.823,205666,0.0144514
-4.6,5.88533,239.858,205598,0.0144514
-4.4,5.88446,239.894,205531,0.0144514
-4.2,5.8836,239.929,205464,0.0144514
-4,5.88273,239.965,205397,0.0144514
-3.8,5.88186,240,205330,0.0144514
-3.6,5.881,240.036,205263,0.0144514
-3.4,5.88013,240.071,205195,0.0144514
-3.2,5.87927,240.106,205128,0.0144514
-3,5.8784,240.142,205061,0.0144514
-2.8,5.87754,240.177,204994,0.0144514
-2.6,5.87667,240.213,204927,0.0144514
-2.4,5.87581,240.248,204860,0.0144514
-2.2,5.87494,240.284,204793,0.0144514
-2,5.87407,240.319,204726,0.0144514
-1.8,5.87321,240.355,204659,0.0144514
-1.6,5.87234,240.39,204592,0.0144514
-1.4,5.87148,240.426,204525,0.0144514
-1.2,5.87061,240.461,204458,0.0144514
-1,5.86975,240.497,204391,0.0144514
-0.8,5.86888,240.532,204324,0.0144514
-0.6,5.86802,240.568,204257,0.0144514
-0.4,5.86716,240.603,204191,0.0144514
-0.2,5.86629,240.639,204124,0.0144514
0,5.86543,240.674,204057,0.0144514
0.2,5.86456,240.71,203990,0.0144514
0.4,5.8637,240.745,203923,0.0144514
0.6,5.86283,240.781,203856,0.0144514
0.8,5.86197,240.816,203790,0.0144514
1,5.86111,240.852,203723,0.0144514
1.2,5.86024,240.887,203657,0.0144514
1.4,5.85938,240.923,203590,0.0144514
1.6,5.85852,240.958,203523,0.0144514
1.8,5.85766,240.993,203457,0.0144514
2,5.85679,241.029,203390,0.0144514
2.2,5.85593,241.064,203324,0.0144514
2.4,5.85507,241.1,203257,0.0144514
2.6,5.85421,241.135,203191,0.0144514
2.8,5.85334,241.171,203124,0.0144514
3,5.85248,241.206,203058,0.0144514
3.2,5.85162,241.241,202991,0.0144514
3.4,5.85076,241.277,202925,0.0144514
3.6,5.8499,241.312,202858,0.0144514
3.8,5.84903,241.348,202792,0.0144514
4,5.84817,241.383,202726,0.0144514
4.2,5.84731,241.418,202659,0.0144514
4.4,5.84645,241.454,202593,0.0144514
4.6,5.84559,241.489,202527,0.0144514
4.8,5.84473,241.525,202460,0.0144514
5,5.84387,241.56,202394,0.0144514
5.2,5.843,241.595,202328,0.0144514
5.4,5.84214,241.631,202261,0.0144514
5.6,5.84128,241.666,202195,0.0144514
5.8,5.84042,241.702,202129,0.0144514
6,5.83956,241.737,202063,0.0144514
6.2,5.8387,241.772,201997,0.0144514
6.4,5.83784,241.808,201930,0.0144514
6.6,5.83698,241.843,201864,0.0144514
6.8,5.83612,241.879,201798,0.0144514
7,5.83526,241.914,201732,0.0144514
7.2,5.83439,241.949,201666,0.0144514
7.4,5.83353,241.985,201600,0.0144514
7.6,5.83267,242.02,201534,0.0144514
7.8,5.83181,242.056,201468,0.0144514
8,5.83095,242.091,201402,0.0144514
8.2,5.83009,242.126,201336,0.0144514
8.4,5.82923,242.162,201270,0.0144514
8.6,5.82837,242.197,201204,0.0144514
8.8,5.82751,242.233,201138,0.0144514
9,5.82665,242.268,201072,0.0144514
9.2,5.82579,242.303,201006,0.0144514
9.4,5.82493,242.339,200940,0.0144514
9.6,5.82407,242.374,200874,0.0144514
9.8,5.82321,242.41,200808,0.0144514
10,5.82321,242.41,200808,0.0144514
