x,rho,u,P,t
-10,5.92217,238.35,208469,0.0106981
-9.8,5.92217,238.35,208469,0.0106981
-9.6,5.92158,238.374,208423,0.0106981
-9.4,5.9207,238.409,208354,0.0106981
-9.2,5.91968,238.451,208274,0.0106981
-9,5.91858,238.496,208189,0.0106981
-8.8,5.91745,238.543,208100,0.0106981
-8.6,5.9163,238.59,208010,0.0106981
-8.4,5.91513,238.637,207919,0.0106981
-8.2,5.91397,238.685,207828,0.0106981
-8,5.9128,238.733,207737,0.0106981
-7.8,5.91163,238.781,207646,0.0106981
-7.6,5.91046,238.828,207555,0.0106981
-7.4,5.90929,238.876,207463,0.0106981
-7.2,5.90812,238.924,207372,0.0106981
-7,5.90695,238.972,207281,0.0106981
-6.8,5.90578,239.02,207190,0.0106981
-6.6,5.90461,239.068,207099,0.0106981
-6.4,5.90344,239.116,207007,0.0106981
-6.2,5.90227,239.164,206916,0.0106981
-6,5.9011,239.211,206825,0.0106981
-5.8,5.89993,239.259,206734,0.0106981
-5.6,5.89877,239.307,206643,0.0106981
-5.4,5.8976,239.355,206552,0.0106981
-5.2,5.89643,239.403,206461,0.0106981
-5,5.89526,239.451,206370,0.0106981
-4.8,5.89409,239.499,206279,0.0106981
-4.6,5.89292,239.547,206189,0.0106981
-4.4,5.89175,239.595,206098,0.0106981
-4.2,5.89058,239.642,206007,0.0106981
-4,5.88941,239.69,205916,0.0106981
-3.8,5.88825,239.738,205825,0.0106981
-3.6,5.88708,239.786,205735,0.0106981
-3.4,5.88591,239.834,205644,0.0106981
-3.2,5.88474,239.882,205553,0.0106981
-3,5.88357,239.93,205463,0.0106981
-2.8,5.88241,239.978,205372,0.0106981
-2.6,5.88124,240.026,205281,0.0106981
-2.4,5.88007,240.073,205191,0.0106981
-2.2,5.8789,240.121,205100,0.0106981
-2,5.87774,240.169,205010,0.0106981
-1.8,5.87657,240.217,204919,0.0106981
-1.6,5.8754,240.265,204829,0.0106981
-1.4,5.87423,240.313,204739,0.0106981
-1.2,5.87307,240.361,204648,0.0106981
-1,5.8719,240.409,204558,0.0106981
-0.8,5.87073,240.456,204468,0.0106981
-0.6,5.86957,240.504,204377,0.0106981
-0.4,5.8684,240.552,204287,0.0106981
-0.2,5.86723,240.6,204197,0.0106981
0,5.86607,240.648,204107,0.0106981
0.2,5.8649,240.696,204017,0.0106981
0.4,5.86373,240.744,203926,0.0106981
0.6,5.86257,240.791,203836,0.0106981
0.8,5.86141,240.839,203747,0.0106981
1,5.86024,240.887,203657,0.0106981
1.2,5.85908,240.935,203567,0.0106981
1.4,5.85792,240.983,203477,0.0106981
1.6,5.85675,241.03,203387,0.0106981
1.8,5.85559,241.078,203298,0.0106981
2,5.85443,241.126,203208,0.0106981
2.2,5.85327,241.174,203118,0.0106981
2.4,5.8521,241.221,203029,0.0106981
2.6,5.85094,241.269,202939,0.0106981
2.8,5.84978,241.317,202850,0.0106981
3,5.84862,241.365,202760,0.0106981
3.2,5.84746,241.412,202671,0.0106981
3.4,5.84629,241.46,202581,0.0106981
3.6,5.84513,241.508,202492,0.0106981
3.8,5.84397,241.555,202403,0.0106981
4,5.84281,241.603,202313,0.0106981
4.2,5.84165,241.651,202224,0.0106981
4.4,5.84049,241.699,202135,0.0106981
4.6,5.83933,241.746,202045,0.0106981
4.8,5.83817,241.794,201956,0.0106981
5,5.83701,241.842,201867,0.0106981
5.2,5.83585,241.89,201778,0.0106981
5.4,5.83469,241.937,201689,0.0106981
5.6,5.83353,241.985,201600,0.0106981
5.8,5.83237,242.033,201511,0.0106981
6,5.83121,242.08,201422,0.0106981
6.2,5.83005,242.128,201333,0.0106981
6.4,5.82889,242.176,201244,0.0106981
6.6,5.82773,242.224,201155,0.0106981
6.8,5.82657,242.271,201066,0.0106981
7,5.82541,242.319,200977,0.0106981
7.2,5.82425,242.367,200888,0.0106981
7.4,5.82309,242.414,200799,0.0106981
7.6,5.82193,242.462,200711,0.0106981
7.8,5.82077,242.51,200622,0.0106981
8,5.81962,242.557,200533,0.0106981
8.2,5.81846,242.605,200444,0.0106981
8.4,5.8173,242.653,200356,0.0106981
8.6,5.81614,242.701,200267,0.0106981
8.8,5.81498,242.748,200179,0.0106981
9,5.81382,242.796,200090,0.0106981
9.2,5.81267,242.844,200001,0.0106981
9.4,5.81151,242.891,199913,0.0106981
9.6,5.81035,242.939,199825,0.0106981
9.8,5.80919,242.987,199736,0.0106981
10,5.80919,242.987,199736,0.0106981
