x,rho,u,P,t
-10,7.81076,165.4,381856,0.000309964
-9.8,7.81076,165.4,381856,0.000309964
-9.6,7.79048,166.14,379757,0.000309964
-9.4,7.75999,167.253,376611,0.000309964
-9.2,7.72436,168.555,372951,0.000309964
-9,7.68618,169.953,369045,0.000309964
-8.8,7.64673,171.4,365028,0.000309964
-8.6,7.60669,172.872,360969,0.000309964
-8.4,7.56639,174.357,356903,0.000309964
-8.2,7.526,175.849,352847,0.000309964
-8,7.48561,177.343,348811,0.000309964
-7.8,7.44526,178.84,344798,0.000309964
-7.6,7.40497,180.337,340812,0.000309964
-7.4,7.36477,181.835,336853,0.000309964
-7.2,7.32464,183.334,332922,0.000309964
-7,7.2846,184.832,329019,0.000309964
-6.8,7.24464,186.33,325145,0.000309964
-6.6,7.20477,187.829,321300,0.000309964
-6.4,7.16499,189.328,317483,0.000309964
-6.2,7.1253,190.826,313695,0.000309964
-6,7.08569,192.325,309936,0.000309964
-5.8,7.04616,193.824,306205,0.000309964
-5.6,7.00673,195.323,302503,0.000309964
-5.4,6.96738,196.821,298830,0.000309964
-5.2,6.92811,198.32,295186,0.000309964
-5,6.88893,199.819,291570,0.000309964
-4.8,6.84984,201.318,287983,0.000309964
-4.6,6.81083,202.817,284424,0.000309964
-4.4,6.7719,204.317,280895,0.000309964
-4.2,6.73306,205.816,277394,0.000309964
-4,6.69431,207.315,273921,0.000309964
-3.8,6.65564,208.815,270478,0.000309964
-3.6,6.61705,210.314,267062,0.000309964
-3.4,6.57855,211.814,263676,0.000309964
-3.2,6.54013,213.314,260318,0.000309964
-3,6.5018,214.814,256989,0.000309964
-2.8,6.46355,216.314,253688,0.000309964
-2.6,6.42539,217.814,250416,0.000309964
-2.4,6.38731,219.315,247172,0.000309964
-2.2,6.34932,220.815,243957,0.000309964
-2,6.31142,222.316,240770,0.000309964
-1.8,6.2736,223.817,237612,0.000309964
-1.6,6.23587,225.318,234482,0.000309964
-1.4,6.19823,226.819,231381,0.000309964
-1.2,6.16067,228.32,228308,0.000309964
-1,6.12321,229.821,225264,0.000309964
-0.8,6.08584,231.322,222249,0.000309964
-0.6,6.04856,232.823,219262,0.000309964
-0.4,6.01138,234.324,216305,0.000309964
-0.2,5.9743,235.824,213376,0.000309964
0,5.93733,237.324,210478,0.000309964
0.2,5.90048,238.822,207611,0.000309964
0.4,5.8638,240.318,204777,0.000309964
0.6,5.82755,241.799,201998,0.000309964
0.8,5.79256,243.232,199336,0.000309964
1,5.7582,244.643,196741,0.000309964
1.2,5.72433,246.037,194200,0.000309964
1.4,5.69093,247.415,191713,0.000309964
1.6,5.65799,248.777,189279,0.000309964
1.8,5.62556,250.121,186899,0.000309964
2,5.59368,251.445,184577,0.000309964
2.2,5.56243,252.746,182317,0.000309964
2.4,5.5319,254.02,180123,0.000309964
2.6,5.50218,255.262,178004,0.000309964
2.8,5.47342,256.467,175967,0.000309964
3,5.44577,257.628,174021,0.000309964
3.2,5.41941,258.737,172178,0.000309964
3.4,5.39455,259.785,170451,0.000309964
3.6,5.37141,260.762,168852,0.000309964
3.8,5.35022,261.658,167397,0.000309964
4,5.33122,262.462,166099,0.000309964
4.2,5.31461,263.165,164970,0.000309964
4.4,5.30053,263.762,164017,0.000309964
4.6,5.28903,264.249,163242,0.000309964
4.8,5.28006,264.628,162641,0.000309964
5,5.27344,264.907,162200,0.000309964
5.2,5.2689,265.097,161901,0.000309964
5.4,5.26608,265.213,161718,0.000309964
5.6,5.26458,265.272,161625,0.000309964
5.8,5.26403,265.29,161597,0.000309964
6,5.2641,265.281,161611,0.000309964
6.2,5.26455,265.256,161651,0.000309964
6.4,5.26517,265.224,161703,0.000309964
6.6,5.26585,265.188,161759,0.000309964
6.8,5.26652,265.154,161814,0.000309964
7,5.26714,265.121,161866,0.000309964
7.2,5.26769,265.091,161914,0.000309964
7.4,5.26816,265.064,161957,0.000309964
7.6,5.26856,265.04,161996,0.000309964
7.8,5.26889,265.018,162030,0.000309964
8,5.26915,265,162059,0.000309964
8.2,5.26934,264.985,162084,0.000309964
8.4,5.26944,264.972,162104,0.000309964
8.6,5.26947,264.963,162119,0.000309964
8.8,5.26941,264.957,162129,0.000309964
9,5.26928,264.954,162134,0.000309964
9.2,5.26909,264.954,162136,0.000309964
9.4,5.26884,264.956,162135,0.000309964
9.6,5.26857,264.958,162132,0.000309964
9.8,5.26828,264.961,162129,0.000309964
10,5.26828,264.961,162129,0.000309964
