x,rho,u,P,t
-10,5.89911,239.293,206670,0.0176666
-9.8,5.89911,239.293,206670,0.0176666
-9.6,5.89875,239.308,206642,0.0176666
-9.4,5.89822,239.33,206601,0.0176666
-9.2,5.8976,239.355,206552,0.0176666
-9,5.89694,239.382,206501,0.0176666
-8.8,5.89625,239.41,206447,0.0176666
-8.6,5.89555,239.439,206393,0.0176666
-8.4,5.89485,239.468,206338,0.0176666
-8.2,5.89414,239.497,206283,0.0176666
-8,5.89343,239.526,206228,0.0176666
-7.8,5.89272,239.555,206173,0.0176666
-7.6,5.89202,239.584,206118,0.0176666
-7.4,5.89131,239.613,206063,0.0176666
-7.2,5.8906,239.642,206008,0.0176666
-7,5.88989,239.671,205953,0.0176666
-6.8,5.88918,239.7,205897,0.0176666
-6.6,5.88847,239.729,205842,0.0176666
-6.4,5.88776,239.758,205787,0.0176666
-6.2,5.88705,239.787,205732,0.0176666
-6,5.88634,239.816,205677,0.0176666
-5.8,5.88564,239.845,205622,0.0176666
-5.6,5.88493,239.875,205567,0.0176666
-5.4,5.88422,239.904,205512,0.0176666
-5.2,5.88351,239.933,205457,0.0176666
-5,5.8828,239.962,205402,0.0176666
-4.8,5.88209,239.991,205347,0.0176666
-4.6,5.88138,240.02,205292,0.0176666
-4.4,5.88067,240.049,205237,0.0176666
-4.2,5.87997,240.078,205182,0.0176666
-4,5.87926,240.107,205127,0.0176666
-3.8,5.87855,240.136,205072,0.0176666
-3.6,5.87784,240.165,205018,0.0176666
-3.4,5.87713,240.194,204963,0.0176666
-3.2,5.87642,240.223,204908,0.0176666
-3,5.87571,240.252,204853,0.0176666
-2.8,5.87501,240.281,204798,0.0176666
-2.6,5.8743,240.31,204743,0.0176666
-2.4,5.87359,240.339,204688,0.0176666
-2.2,5.87288,240.369,204633,0.0176666
-2,5.87217,240.398,204579,0.0176666
-1.8,5.87146,240.427,204524,0.0176666
-1.6,5.87076,240.456,204469,0.0176666
-1.4,5.87005,240.485,204414,0.0176666
-1.2,5.86934,240.514,204359,0.0176666
-1,5.86863,240.543,204305,0.0176666
-0.8,5.86792,240.572,204250,0.0176666
-0.6,5.86722,240.601,204195,0.0176666
-0.4,5.86651,240.63,204140,0.0176666
-0.2,5.8658,240.659,204086,0.0176666
0,5.86509,240.688,204031,0.0176666
0.2,5.86438,240.717,203976,0.0176666
0.4,5.86368,240.746,203922,0.0176666
0.6,5.86297,240.775,203867,0.0176666
0.8,5.86226,240.804,203812,0.0176666
1,5.86156,240.833,203758,0.0176666
1.2,5.86085,240.862,203703,0.0176666
1.4,5.86014,240.891,203649,0.0176666
1.6,5.85944,240.92,203594,0.0176666
1.8,5.85873,240.949,203539,0.0176666
2,5.85802,240.978,203485,0.0176666
2.2,5.85732,241.007,203430,0.0176666
2.4,5.85661,241.036,203376,0.0176666
2.6,5.85591,241.065,203321,0.0176666
2.8,5.8552,241.094,203267,0.0176666
3,5.85449,241.123,203213,0.0176666
3.2,5.85379,241.152,203158,0.0176666
3.4,5.85308,241.181,203104,0.0176666
3.6,5.85238,241.21,203049,0.0176666
3.8,5.85167,241.239,202995,0.0176666
4,5.85096,241.268,202940,0.0176666
4.2,5.85026,241.297,202886,0.0176666
4.4,5.84955,241.326,202832,0.0176666
4.6,5.84885,241.355,202777,0.0176666
4.8,5.84814,241.384,202723,0.0176666
5,5.84743,241.413,202669,0.0176666
5.2,5.84673,241.442,202614,0.0176666
5.4,5.84602,241.471,202560,0.0176666
5.6,5.84532,241.5,202506,0.0176666
5.8,5.84461,241.529,202451,0.0176666
6,5.84391,241.558,202397,0.0176666
6.2,5.8432,241.587,202343,0.0176666
6.4,5.8425,241.616,202288,0.0176666
6.6,5.84179,241.645,202234,0.0176666
6.8,5.84109,241.674,202180,0.0176666
7,5.84038,241.703,202126,0.0176666
7.2,5.83968,241.732,202072,0.0176666
7.4,5.83897,241.761,202017,0.0176666
7.6,5.83827,241.79,201963,0.0176666
7.8,5.83756,241.819,201909,0.0176666
8,5.83686,241.848,201855,0.0176666
8.2,5.83615,241.877,201801,0.0176666
8.4,5.83545,241.906,201746,0.0176666
8.6,5.83474,241.935,201692,0.0176666
8.8,5.83404,241.964,201638,0.0176666
9,5.83333,241.993,201584,0.0176666
9.2,5.83263,242.022,201530,0.0176666
9.4,5.83192,242.051,201476,0.0176666
9.6,5.83122,242.08,201422,0.0176666
9.8,5.83051,242.109,201368,0.0176666
10,5.83051,242.109,201368,0.0176666
