x,rho,u,P,t
-10,5.90005,239.255,206743,0.0172102
-9.8,5.90005,239.255,206743,0.0172102
-9.6,5.89969,239.27,206714,0.0172102
-9.4,5.89914,239.292,206672,0.0172102
-9.2,5.8985,239.318,206622,0.0172102
-9,5.89782,239.346,206569,0.0172102
-8.8,5.89711,239.375,206514,0.0172102
-8.6,5.8964,239.404,206459,0.0172102
-8.4,5.89567,239.434,206402,0.0172102
-8.2,5.89495,239.464,206346,0.0172102
-8,5.89422,239.493,206289,0.0172102
-7.8,5.8935,239.523,206233,0.0172102
-7.6,5.89277,239.553,206176,0.0172102
-7.4,5.89204,239.583,206120,0.0172102
-7.2,5.89131,239.613,206063,0.0172102
-7,5.89058,239.643,206007,0.0172102
-6.8,5.88986,239.672,205950,0.0172102
-6.6,5.88913,239.702,205894,0.0172102
-6.4,5.8884,239.732,205837,0.0172102
-6.2,5.88767,239.762,205780,0.0172102
-6,5.88695,239.792,205724,0.0172102
-5.8,5.88622,239.822,205667,0.0172102
-5.6,5.88549,239.851,205611,0.0172102
-5.4,5.88476,239.881,205555,0.0172102
-5.2,5.88404,239.911,205498,0.0172102
-5,5.88331,239.941,205442,0.0172102
-4.8,5.88258,239.971,205385,0.0172102
-4.6,5.88185,240.001,205329,0.0172102
-4.4,5.88113,240.03,205272,0.0172102
-4.2,5.8804,240.06,205216,0.0172102
-4,5.87967,240.09,205160,0.0172102
-3.8,5.87894,240.12,205103,0.0172102
-3.6,5.87822,240.15,205047,0.0172102
-3.4,5.87749,240.179,204990,0.0172102
-3.2,5.87676,240.209,204934,0.0172102
-3,5.87603,240.239,204878,0.0172102
-2.8,5.87531,240.269,204821,0.0172102
-2.6,5.87458,240.299,204765,0.0172102
-2.4,5.87385,240.329,204709,0.0172102
-2.2,5.87313,240.358,204652,0.0172102
-2,5.8724,240.388,204596,0.0172102
-1.8,5.87167,240.418,204540,0.0172102
-1.6,5.87095,240.448,204484,0.0172102
-1.4,5.87022,240.478,204427,0.0172102
-1.2,5.86949,240.508,204371,0.0172102
-1,5.86877,240.537,204315,0.0172102
-0.8,5.86804,240.567,204259,0.0172102
-0.6,5.86731,240.597,204203,0.0172102
-0.4,5.86659,240.627,204146,0.0172102
-0.2,5.86586,240.657,204090,0.0172102
0,5.86513,240.687,204034,0.0172102
0.2,5.86441,240.716,203978,0.0172102
0.4,5.86368,240.746,203922,0.0172102
0.6,5.86295,240.776,203866,0.0172102
0.8,5.86223,240.806,203810,0.0172102
1,5.8615,240.836,203754,0.0172102
1.2,5.86078,240.865,203698,0.0172102
1.4,5.86005,240.895,203642,0.0172102
1.6,5.85933,240.925,203586,0.0172102
1.8,5.8586,240.955,203530,0.0172102
2,5.85788,240.984,203474,0.0172102
2.2,5.85715,241.014,203418,0.0172102
2.4,5.85643,241.044,203362,0.0172102
2.6,5.8557,241.074,203306,0.0172102
2.8,5.85498,241.103,203250,0.0172102
3,5.85425,241.133,203194,0.0172102
3.2,5.85353,241.163,203138,0.0172102
3.4,5.8528,241.193,203082,0.0172102
3.6,5.85208,241.223,203026,0.0172102
3.8,5.85136,241.252,202971,0.0172102
4,5.85063,241.282,202915,0.0172102
4.2,5.84991,241.312,202859,0.0172102
4.4,5.84918,241.342,202803,0.0172102
4.6,5.84846,241.371,202747,0.0172102
4.8,5.84773,241.401,202692,0.0172102
5,5.84701,241.431,202636,0.0172102
5.2,5.84628,241.461,202580,0.0172102
5.4,5.84556,241.49,202524,0.0172102
5.6,5.84484,241.52,202469,0.0172102
5.8,5.84411,241.55,202413,0.0172102
6,5.84339,241.58,202357,0.0172102
6.2,5.84266,241.61,202301,0.0172102
6.4,5.84194,241.639,202246,0.0172102
6.6,5.84122,241.669,202190,0.0172102
6.8,5.84049,241.699,202134,0.0172102
7,5.83977,241.729,202079,0.0172102
7.2,5.83905,241.758,202023,0.0172102
7.4,5.83832,241.788,201967,0.0172102
7.6,5.8376,241.818,201912,0.0172102
7.8,5.83687,241.848,201856,0.0172102
8,5.83615,241.877,201801,0.0172102
8.2,5.83543,241.907,201745,0.0172102
8.4,5.8347,241.937,201689,0.0172102
8.6,5.83398,241.967,201634,0.0172102
8.8,5.83326,241.996,201578,0.0172102
9,5.83253,242.026,201523,0.0172102
9.2,5.83181,242.056,201467,0.0172102
9.4,5.83109,242.086,201412,0.0172102
9.6,5.83036,242.115,201356,0.0172102
9.8,5.82964,242.145,201301,0.0172102
10,5.82964,242.145,201301,0.0172102
