x,rho,u,P,t
-10,5.90228,239.163,206917,0.0162145
-9.8,5.90228,239.163,206917,0.0162145
-9.6,5.9019,239.179,206887,0.0162145
-9.4,5.90132,239.203,206842,0.0162145
-9.2,5.90064,239.231,206789,0.0162145
-9,5.89992,239.26,206732,0.0162145
-8.8,5.89917,239.291,206674,0.0162145
-8.6,5.89841,239.322,206615,0.0162145
-8.4,5.89764,239.353,206555,0.0162145
-8.2,5.89687,239.385,206495,0.0162145
-8,5.8961,239.417,206435,0.0162145
-7.8,5.89533,239.448,206375,0.0162145
-7.6,5.89456,239.48,206315,0.0162145
-7.4,5.89378,239.512,206255,0.0162145
-7.2,5.89301,239.543,206195,0.0162145
-7,5.89224,239.575,206135,0.0162145
-6.8,5.89147,239.606,206075,0.0162145
-6.6,5.89069,239.638,206015,0.0162145
-6.4,5.88992,239.67,205955,0.0162145
-6.2,5.88915,239.701,205895,0.0162145
-6,5.88838,239.733,205835,0.0162145
-5.8,5.8876,239.765,205775,0.0162145
-5.6,5.88683,239.796,205715,0.0162145
-5.4,5.88606,239.828,205655,0.0162145
-5.2,5.88529,239.86,205595,0.0162145
-5,5.88451,239.891,205535,0.0162145
-4.8,5.88374,239.923,205475,0.0162145
-4.6,5.88297,239.955,205415,0.0162145
-4.4,5.8822,239.986,205356,0.0162145
-4.2,5.88143,240.018,205296,0.0162145
-4,5.88066,240.05,205236,0.0162145
-3.8,5.87988,240.081,205176,0.0162145
-3.6,5.87911,240.113,205116,0.0162145
-3.4,5.87834,240.145,205056,0.0162145
-3.2,5.87757,240.176,204997,0.0162145
-3,5.8768,240.208,204937,0.0162145
-2.8,5.87602,240.24,204877,0.0162145
-2.6,5.87525,240.271,204817,0.0162145
-2.4,5.87448,240.303,204757,0.0162145
-2.2,5.87371,240.334,204698,0.0162145
-2,5.87294,240.366,204638,0.0162145
-1.8,5.87217,240.398,204578,0.0162145
-1.6,5.8714,240.429,204519,0.0162145
-1.4,5.87062,240.461,204459,0.0162145
-1.2,5.86985,240.493,204399,0.0162145
-1,5.86908,240.524,204339,0.0162145
-0.8,5.86831,240.556,204280,0.0162145
-0.6,5.86754,240.588,204220,0.0162145
-0.4,5.86677,240.619,204161,0.0162145
-0.2,5.866,240.651,204101,0.0162145
0,5.86523,240.683,204041,0.0162145
0.2,5.86446,240.714,203982,0.0162145
0.4,5.86369,240.746,203922,0.0162145
0.6,5.86292,240.778,203863,0.0162145
0.8,5.86215,240.809,203803,0.0162145
1,5.86138,240.841,203744,0.0162145
1.2,5.86061,240.872,203684,0.0162145
1.4,5.85984,240.904,203625,0.0162145
1.6,5.85907,240.936,203566,0.0162145
1.8,5.8583,240.967,203506,0.0162145
2,5.85753,240.999,203447,0.0162145
2.2,5.85676,241.03,203387,0.0162145
2.4,5.85599,241.062,203328,0.0162145
2.6,5.85522,241.093,203269,0.0162145
2.8,5.85445,241.125,203209,0.0162145
3,5.85368,241.157,203150,0.0162145
3.2,5.85291,241.188,203091,0.0162145
3.4,5.85215,241.22,203032,0.0162145
3.6,5.85138,241.251,202972,0.0162145
3.8,5.85061,241.283,202913,0.0162145
4,5.84984,241.315,202854,0.0162145
4.2,5.84907,241.346,202795,0.0162145
4.4,5.8483,241.378,202735,0.0162145
4.6,5.84753,241.409,202676,0.0162145
4.8,5.84677,241.441,202617,0.0162145
5,5.846,241.472,202558,0.0162145
5.2,5.84523,241.504,202499,0.0162145
5.4,5.84446,241.536,202440,0.0162145
5.6,5.84369,241.567,202381,0.0162145
5.8,5.84292,241.599,202321,0.0162145
6,5.84216,241.63,202262,0.0162145
6.2,5.84139,241.662,202203,0.0162145
6.4,5.84062,241.694,202144,0.0162145
6.6,5.83985,241.725,202085,0.0162145
6.8,5.83908,241.757,202026,0.0162145
7,5.83832,241.788,201967,0.0162145
7.2,5.83755,241.82,201908,0.0162145
7.4,5.83678,241.851,201849,0.0162145
7.6,5.83601,241.883,201790,0.0162145
7.8,5.83525,241.915,201731,0.0162145
8,5.83448,241.946,201672,0.0162145
8.2,5.83371,241.978,201613,0.0162145
8.4,5.83294,242.009,201554,0.0162145
8.6,5.83218,242.041,201495,0.0162145
8.8,5.83141,242.072,201436,0.0162145
9,5.83064,242.104,201378,0.0162145
9.2,5.82987,242.136,201319,0.0162145
9.4,5.82911,242.167,201260,0.0162145
9.6,5.82834,242.199,201201,0.0162145
9.8,5.82757,242.23,201142,0.0162145
10,5.82757,242.23,201142,0.0162145
