x,rho,u,P,t
-10,6.31578,222.453,240471,0.00137063
-9.8,6.31578,222.453,240471,0.00137063
-9.6,6.31122,222.635,240086,0.00137063
-9.4,6.30437,222.908,239510,0.00137063
-9.2,6.29637,223.227,238838,0.00137063
-9,6.2878,223.569,238120,0.00137063
-8.8,6.27895,223.922,237378,0.00137063
-8.6,6.26996,224.282,236626,0.00137063
-8.4,6.2609,224.644,235870,0.00137063
-8.2,6.2518,225.007,235113,0.00137063
-8,6.2427,225.372,234355,0.00137063
-7.8,6.23359,225.736,233599,0.00137063
-7.6,6.22448,226.101,232843,0.00137063
-7.4,6.21537,226.466,232090,0.00137063
-7.2,6.20627,226.831,231338,0.00137063
-7,6.19718,227.196,230587,0.00137063
-6.8,6.18809,227.561,229839,0.00137063
-6.6,6.179,227.926,229092,0.00137063
-6.4,6.16992,228.291,228347,0.00137063
-6.2,6.16085,228.656,227603,0.00137063
-6,6.15178,229.021,226861,0.00137063
-5.8,6.14271,229.385,226121,0.00137063
-5.6,6.13365,229.75,225383,0.00137063
-5.4,6.1246,230.115,224646,0.00137063
-5.2,6.11555,230.48,223911,0.00137063
-5,6.10651,230.845,223178,0.00137063
-4.8,6.09748,231.21,222447,0.00137063
-4.6,6.08844,231.575,221717,0.00137063
-4.4,6.07942,231.939,220989,0.00137063
-4.2,6.0704,232.304,220262,0.00137063
-4,6.06138,232.669,219538,0.00137063
-3.8,6.05238,233.034,218815,0.00137063
-3.6,6.04337,233.399,218094,0.00137063
-3.4,6.03437,233.763,217374,0.00137063
-3.2,6.02538,234.128,216656,0.00137063
-3,6.01639,234.493,215940,0.00137063
-2.8,6.00741,234.858,215226,0.00137063
-2.6,5.99843,235.222,214513,0.00137063
-2.4,5.98946,235.587,213802,0.00137063
-2.2,5.9805,235.952,213093,0.00137063
-2,5.97154,236.316,212385,0.00137063
-1.8,5.96258,236.681,211679,0.00137063
-1.6,5.95364,237.046,210975,0.00137063
-1.4,5.94469,237.41,210273,0.00137063
-1.2,5.93576,237.775,209572,0.00137063
-1,5.92682,238.14,208873,0.00137063
-0.8,5.9179,238.504,208176,0.00137063
-0.6,5.90898,238.869,207480,0.00137063
-0.4,5.90006,239.233,206786,0.00137063
-0.2,5.89116,239.598,206095,0.00137063
0,5.88226,239.962,205404,0.00137063
0.2,5.87337,240.326,204716,0.00137063
0.4,5.86449,240.69,204030,0.00137063
0.6,5.85566,241.052,203349,0.00137063
0.8,5.84688,241.413,202673,0.00137063
1,5.83813,241.772,202001,0.00137063
1.2,5.82939,242.131,201331,0.00137063
1.4,5.82068,242.489,200664,0.00137063
1.6,5.81198,242.847,200000,0.00137063
1.8,5.8033,243.204,199338,0.00137063
2,5.79463,243.561,198678,0.00137063
2.2,5.78598,243.917,198020,0.00137063
2.4,5.77734,244.274,197365,0.00137063
2.6,5.76871,244.63,196711,0.00137063
2.8,5.76009,244.985,196060,0.00137063
3,5.75148,245.341,195411,0.00137063
3.2,5.74289,245.696,194764,0.00137063
3.4,5.73431,246.051,194119,0.00137063
3.6,5.72574,246.405,193476,0.00137063
3.8,5.71718,246.759,192836,0.00137063
4,5.70864,247.113,192197,0.00137063
4.2,5.7001,247.467,191561,0.00137063
4.4,5.69158,247.82,190927,0.00137063
4.6,5.68308,248.173,190295,0.00137063
4.8,5.67458,248.526,189665,0.00137063
5,5.6661,248.878,189037,0.00137063
5.2,5.65763,249.23,188412,0.00137063
5.4,5.64918,249.581,187788,0.00137063
5.6,5.64075,249.932,187167,0.00137063
5.8,5.63232,250.283,186549,0.00137063
6,5.62392,250.633,185932,0.00137063
6.2,5.61553,250.983,185318,0.00137063
6.4,5.60715,251.332,184707,0.00137063
6.6,5.5988,251.681,184098,0.00137063
6.8,5.59046,252.029,183491,0.00137063
7,5.58214,252.376,182887,0.00137063
7.2,5.57385,252.723,182286,0.00137063
7.4,5.56557,253.069,181687,0.00137063
7.6,5.55732,253.415,181091,0.00137063
7.8,5.54909,253.759,180498,0.00137063
8,5.54089,254.103,179908,0.00137063
8.2,5.53271,254.446,179321,0.00137063
8.4,5.52456,254.788,178737,0.00137063
8.6,5.51644,255.128,178157,0.00137063
8.8,5.50836,255.468,177580,0.00137063
9,5.5003,255.806,177006,0.00137063
9.2,5.49229,256.143,176436,0.00137063
9.4,5.48431,256.479,175870,0.00137063
9.6,5.47637,256.813,175308,0.00137063
9.8,5.46848,257.145,174750,0.00137063
10,5.46848,257.145,174750,0.00137063
