x,rho,u,P,t
-10,5.92274,238.326,208514,0.0105945
-9.8,5.92274,238.326,208514,0.0105945
-9.6,5.92215,238.35,208467,0.0105945
-9.4,5.92126,238.387,208398,0.0105945
-9.2,5.92023,238.429,208317,0.0105945
-9,5.91912,238.474,208231,0.0105945
-8.8,5.91797,238.521,208141,0.0105945
-8.6,5.91681,238.569,208050,0.0105945
-8.4,5.91564,238.617,207959,0.0105945
-8.2,5.91446,238.665,207867,0.0105945
-8,5.91328,238.713,207775,0.0105945
-7.8,5.9121,238.761,207682,0.0105945
-7.6,5.91092,238.81,207590,0.0105945
-7.4,5.90974,238.858,207498,0.0105945
-7.2,5.90856,238.906,207406,0.0105945
-7,5.90737,238.955,207314,0.0105945
-6.8,5.90619,239.003,207222,0.0105945
-6.6,5.90501,239.051,207130,0.0105945
-6.4,5.90383,239.1,207038,0.0105945
-6.2,5.90265,239.148,206946,0.0105945
-6,5.90147,239.197,206854,0.0105945
-5.8,5.90029,239.245,206762,0.0105945
-5.6,5.89911,239.293,206670,0.0105945
-5.4,5.89793,239.342,206578,0.0105945
-5.2,5.89675,239.39,206486,0.0105945
-5,5.89557,239.438,206394,0.0105945
-4.8,5.89439,239.487,206302,0.0105945
-4.6,5.89321,239.535,206211,0.0105945
-4.4,5.89203,239.583,206119,0.0105945
-4.2,5.89085,239.632,206027,0.0105945
-4,5.88967,239.68,205936,0.0105945
-3.8,5.88849,239.728,205844,0.0105945
-3.6,5.88731,239.777,205752,0.0105945
-3.4,5.88613,239.825,205661,0.0105945
-3.2,5.88495,239.873,205569,0.0105945
-3,5.88377,239.922,205478,0.0105945
-2.8,5.88259,239.97,205386,0.0105945
-2.6,5.88141,240.018,205295,0.0105945
-2.4,5.88023,240.067,205203,0.0105945
-2.2,5.87905,240.115,205112,0.0105945
-2,5.87787,240.164,205021,0.0105945
-1.8,5.87669,240.212,204929,0.0105945
-1.6,5.87552,240.26,204838,0.0105945
-1.4,5.87434,240.309,204747,0.0105945
-1.2,5.87316,240.357,204655,0.0105945
-1,5.87198,240.405,204564,0.0105945
-0.8,5.8708,240.454,204473,0.0105945
-0.6,5.86962,240.502,204382,0.0105945
-0.4,5.86845,240.55,204291,0.0105945
-0.2,5.86727,240.599,204200,0.0105945
0,5.86609,240.647,204109,0.0105945
0.2,5.86491,240.695,204018,0.0105945
0.4,5.86374,240.744,203927,0.0105945
0.6,5.86256,240.792,203836,0.0105945
0.8,5.86138,240.84,203745,0.0105945
1,5.86021,240.888,203654,0.0105945
1.2,5.85904,240.937,203564,0.0105945
1.4,5.85786,240.985,203473,0.0105945
1.6,5.85669,241.033,203382,0.0105945
1.8,5.85551,241.081,203292,0.0105945
2,5.85434,241.129,203201,0.0105945
2.2,5.85317,241.178,203111,0.0105945
2.4,5.85199,241.226,203020,0.0105945
2.6,5.85082,241.274,202930,0.0105945
2.8,5.84965,241.322,202839,0.0105945
3,5.84847,241.371,202749,0.0105945
3.2,5.8473,241.419,202659,0.0105945
3.4,5.84613,241.467,202568,0.0105945
3.6,5.84495,241.515,202478,0.0105945
3.8,5.84378,241.563,202388,0.0105945
4,5.84261,241.611,202298,0.0105945
4.2,5.84144,241.66,202208,0.0105945
4.4,5.84027,241.708,202117,0.0105945
4.6,5.83909,241.756,202027,0.0105945
4.8,5.83792,241.804,201937,0.0105945
5,5.83675,241.852,201847,0.0105945
5.2,5.83558,241.901,201757,0.0105945
5.4,5.83441,241.949,201667,0.0105945
5.6,5.83324,241.997,201577,0.0105945
5.8,5.83206,242.045,201487,0.0105945
6,5.83089,242.093,201398,0.0105945
6.2,5.82972,242.141,201308,0.0105945
6.4,5.82855,242.19,201218,0.0105945
6.6,5.82738,242.238,201128,0.0105945
6.8,5.82621,242.286,201038,0.0105945
7,5.82504,242.334,200949,0.0105945
7.2,5.82387,242.382,200859,0.0105945
7.4,5.8227,242.43,200769,0.0105945
7.6,5.82153,242.479,200680,0.0105945
7.8,5.82036,242.527,200590,0.0105945
8,5.81919,242.575,200501,0.0105945
8.2,5.81802,242.623,200411,0.0105945
8.4,5.81685,242.671,200321,0.0105945
8.6,5.81568,242.719,200232,0.0105945
8.8,5.81451,242.768,200143,0.0105945
9,5.81334,242.816,200053,0.0105945
9.2,5.81217,242.864,199964,0.0105945
9.4,5.811,242.912,199874,0.0105945
9.6,5.80984,242.96,199785,0.0105945
9.8,5.80867,243.008,199696,0.0105945
10,5.80867,243.008,199696,0.0105945
