x,rho,u,P,t
-10,5.91077,238.816,207579,0.01329
-9.8,5.91077,238.816,207579,0.01329
-9.6,5.9103,238.835,207542,0.01329
-9.4,5.90959,238.864,207487,0.01329
-9.2,5.90877,238.898,207423,0.01329
-9,5.90789,238.934,207354,0.01329
-8.8,5.90697,238.971,207282,0.01329
-8.6,5.90605,239.009,207210,0.01329
-8.4,5.90511,239.048,207137,0.01329
-8.2,5.90417,239.086,207064,0.01329
-8,5.90323,239.124,206991,0.01329
-7.8,5.90229,239.163,206917,0.01329
-7.6,5.90135,239.202,206844,0.01329
-7.4,5.90041,239.24,206771,0.01329
-7.2,5.89946,239.279,206697,0.01329
-7,5.89852,239.317,206624,0.01329
-6.8,5.89758,239.356,206551,0.01329
-6.6,5.89664,239.395,206477,0.01329
-6.4,5.8957,239.433,206404,0.01329
-6.2,5.89475,239.472,206331,0.01329
-6,5.89381,239.51,206258,0.01329
-5.8,5.89287,239.549,206184,0.01329
-5.6,5.89193,239.587,206111,0.01329
-5.4,5.89099,239.626,206038,0.01329
-5.2,5.89004,239.665,205965,0.01329
-5,5.8891,239.703,205892,0.01329
-4.8,5.88816,239.742,205819,0.01329
-4.6,5.88722,239.78,205745,0.01329
-4.4,5.88628,239.819,205672,0.01329
-4.2,5.88534,239.858,205599,0.01329
-4,5.8844,239.896,205526,0.01329
-3.8,5.88346,239.935,205453,0.01329
-3.6,5.88251,239.973,205380,0.01329
-3.4,5.88157,240.012,205307,0.01329
-3.2,5.88063,240.05,205234,0.01329
-3,5.87969,240.089,205161,0.01329
-2.8,5.87875,240.128,205088,0.01329
-2.6,5.87781,240.166,205015,0.01329
-2.4,5.87687,240.205,204942,0.01329
-2.2,5.87593,240.243,204870,0.01329
-2,5.87499,240.282,204797,0.01329
-1.8,5.87405,240.321,204724,0.01329
-1.6,5.87311,240.359,204651,0.01329
-1.4,5.87217,240.398,204578,0.01329
-1.2,5.87123,240.436,204506,0.01329
-1,5.87029,240.475,204433,0.01329
-0.8,5.86935,240.514,204360,0.01329
-0.6,5.86841,240.552,204287,0.01329
-0.4,5.86747,240.591,204215,0.01329
-0.2,5.86653,240.629,204142,0.01329
0,5.86559,240.668,204069,0.01329
0.2,5.86465,240.706,203997,0.01329
0.4,5.86371,240.745,203924,0.01329
0.6,5.86277,240.783,203851,0.01329
0.8,5.86183,240.822,203779,0.01329
1,5.86089,240.861,203707,0.01329
1.2,5.85995,240.899,203634,0.01329
1.4,5.85902,240.938,203562,0.01329
1.6,5.85808,240.976,203489,0.01329
1.8,5.85714,241.015,203417,0.01329
2,5.8562,241.053,203345,0.01329
2.2,5.85527,241.092,203272,0.01329
2.4,5.85433,241.13,203200,0.01329
2.6,5.85339,241.169,203128,0.01329
2.8,5.85246,241.207,203056,0.01329
3,5.85152,241.246,202983,0.01329
3.2,5.85058,241.284,202911,0.01329
3.4,5.84965,241.322,202839,0.01329
3.6,5.84871,241.361,202767,0.01329
3.8,5.84777,241.399,202695,0.01329
4,5.84684,241.438,202623,0.01329
4.2,5.8459,241.476,202551,0.01329
4.4,5.84496,241.515,202479,0.01329
4.6,5.84403,241.553,202406,0.01329
4.8,5.84309,241.592,202334,0.01329
5,5.84215,241.63,202262,0.01329
5.2,5.84122,241.669,202190,0.01329
5.4,5.84028,241.707,202118,0.01329
5.6,5.83935,241.746,202047,0.01329
5.8,5.83841,241.784,201975,0.01329
6,5.83748,241.823,201903,0.01329
6.2,5.83654,241.861,201831,0.01329
6.4,5.8356,241.9,201759,0.01329
6.6,5.83467,241.938,201687,0.01329
6.8,5.83373,241.977,201615,0.01329
7,5.8328,242.015,201543,0.01329
7.2,5.83186,242.054,201472,0.01329
7.4,5.83093,242.092,201400,0.01329
7.6,5.82999,242.131,201328,0.01329
7.8,5.82906,242.169,201256,0.01329
8,5.82812,242.207,201185,0.01329
8.2,5.82719,242.246,201113,0.01329
8.4,5.82625,242.284,201041,0.01329
8.6,5.82532,242.323,200970,0.01329
8.8,5.82439,242.361,200898,0.01329
9,5.82345,242.4,200826,0.01329
9.2,5.82252,242.438,200755,0.01329
9.4,5.82158,242.477,200683,0.01329
9.6,5.82065,242.515,200612,0.01329
9.8,5.81971,242.554,200540,0.01329
10,5.81971,242.554,200540,0.01329
