x,rho,u,P,t
-10,5.91978,238.447,208282,0.0111542
-9.8,5.91978,238.447,208282,0.0111542
-9.6,5.91922,238.47,208238,0.0111542
-9.4,5.91838,238.505,208172,0.0111542
-9.2,5.91739,238.545,208096,0.0111542
-9,5.91634,238.588,208013,0.0111542
-8.8,5.91525,238.632,207929,0.0111542
-8.6,5.91415,238.678,207842,0.0111542
-8.4,5.91303,238.723,207755,0.0111542
-8.2,5.91191,238.769,207668,0.0111542
-8,5.91079,238.815,207581,0.0111542
-7.8,5.90967,238.861,207493,0.0111542
-7.6,5.90855,238.907,207406,0.0111542
-7.4,5.90743,238.953,207318,0.0111542
-7.2,5.90631,238.998,207231,0.0111542
-7,5.90519,239.044,207143,0.0111542
-6.8,5.90406,239.09,207056,0.0111542
-6.6,5.90294,239.136,206968,0.0111542
-6.4,5.90182,239.182,206881,0.0111542
-6.2,5.9007,239.228,206794,0.0111542
-6,5.89958,239.274,206706,0.0111542
-5.8,5.89845,239.32,206619,0.0111542
-5.6,5.89733,239.366,206532,0.0111542
-5.4,5.89621,239.412,206444,0.0111542
-5.2,5.89509,239.458,206357,0.0111542
-5,5.89397,239.504,206270,0.0111542
-4.8,5.89285,239.55,206183,0.0111542
-4.6,5.89173,239.596,206096,0.0111542
-4.4,5.8906,239.642,206008,0.0111542
-4.2,5.88948,239.688,205921,0.0111542
-4,5.88836,239.733,205834,0.0111542
-3.8,5.88724,239.779,205747,0.0111542
-3.6,5.88612,239.825,205660,0.0111542
-3.4,5.885,239.871,205573,0.0111542
-3.2,5.88388,239.917,205486,0.0111542
-3,5.88276,239.963,205399,0.0111542
-2.8,5.88164,240.009,205313,0.0111542
-2.6,5.88052,240.055,205226,0.0111542
-2.4,5.8794,240.101,205139,0.0111542
-2.2,5.87828,240.147,205052,0.0111542
-2,5.87716,240.193,204965,0.0111542
-1.8,5.87604,240.239,204878,0.0111542
-1.6,5.87492,240.285,204792,0.0111542
-1.4,5.8738,240.331,204705,0.0111542
-1.2,5.87268,240.377,204618,0.0111542
-1,5.87156,240.422,204532,0.0111542
-0.8,5.87044,240.468,204445,0.0111542
-0.6,5.86932,240.514,204358,0.0111542
-0.4,5.8682,240.56,204272,0.0111542
-0.2,5.86708,240.606,204185,0.0111542
0,5.86597,240.652,204099,0.0111542
0.2,5.86485,240.698,204012,0.0111542
0.4,5.86373,240.744,203926,0.0111542
0.6,5.86261,240.79,203840,0.0111542
0.8,5.86149,240.836,203753,0.0111542
1,5.86038,240.881,203667,0.0111542
1.2,5.85926,240.927,203581,0.0111542
1.4,5.85815,240.973,203495,0.0111542
1.6,5.85703,241.019,203409,0.0111542
1.8,5.85592,241.065,203323,0.0111542
2,5.8548,241.111,203237,0.0111542
2.2,5.85368,241.156,203151,0.0111542
2.4,5.85257,241.202,203065,0.0111542
2.6,5.85145,241.248,202979,0.0111542
2.8,5.85034,241.294,202893,0.0111542
3,5.84923,241.34,202807,0.0111542
3.2,5.84811,241.385,202721,0.0111542
3.4,5.847,241.431,202635,0.0111542
3.6,5.84588,241.477,202549,0.0111542
3.8,5.84477,241.523,202464,0.0111542
4,5.84365,241.569,202378,0.0111542
4.2,5.84254,241.614,202292,0.0111542
4.4,5.84143,241.66,202207,0.0111542
4.6,5.84031,241.706,202121,0.0111542
4.8,5.8392,241.752,202035,0.0111542
5,5.83809,241.798,201950,0.0111542
5.2,5.83697,241.843,201864,0.0111542
5.4,5.83586,241.889,201779,0.0111542
5.6,5.83475,241.935,201693,0.0111542
5.8,5.83363,241.981,201608,0.0111542
6,5.83252,242.026,201522,0.0111542
6.2,5.83141,242.072,201437,0.0111542
6.4,5.83029,242.118,201351,0.0111542
6.6,5.82918,242.164,201266,0.0111542
6.8,5.82807,242.21,201181,0.0111542
7,5.82696,242.255,201096,0.0111542
7.2,5.82584,242.301,201010,0.0111542
7.4,5.82473,242.347,200925,0.0111542
7.6,5.82362,242.393,200840,0.0111542
7.8,5.82251,242.438,200755,0.0111542
8,5.8214,242.484,200669,0.0111542
8.2,5.82029,242.53,200584,0.0111542
8.4,5.81917,242.576,200499,0.0111542
8.6,5.81806,242.621,200414,0.0111542
8.8,5.81695,242.667,200329,0.0111542
9,5.81584,242.713,200244,0.0111542
9.2,5.81473,242.759,200159,0.0111542
9.4,5.81362,242.805,200074,0.0111542
9.6,5.81251,242.85,199989,0.0111542
9.8,5.8114,242.896,199904,0.0111542
10,5.8114,242.896,199904,0.0111542
