x,rho,u,P,t
-10,5.89838,239.323,206613,0.01804
-9.8,5.89838,239.323,206613,0.01804
-9.6,5.89803,239.338,206586,0.01804
-9.4,5.89751,239.359,206545,0.01804
-9.2,5.8969,239.384,206498,0.01804
-9,5.89625,239.411,206447,0.01804
-8.8,5.89558,239.438,206395,0.01804
-8.6,5.89489,239.466,206341,0.01804
-8.4,5.8942,239.494,206288,0.01804
-8.2,5.89351,239.523,206234,0.01804
-8,5.89282,239.551,206180,0.01804
-7.8,5.89212,239.58,206126,0.01804
-7.6,5.89143,239.608,206072,0.01804
-7.4,5.89073,239.636,206018,0.01804
-7.2,5.89004,239.665,205964,0.01804
-7,5.88935,239.693,205910,0.01804
-6.8,5.88865,239.722,205856,0.01804
-6.6,5.88796,239.75,205802,0.01804
-6.4,5.88726,239.779,205749,0.01804
-6.2,5.88657,239.807,205695,0.01804
-6,5.88587,239.836,205641,0.01804
-5.8,5.88518,239.864,205587,0.01804
-5.6,5.88449,239.893,205533,0.01804
-5.4,5.88379,239.921,205479,0.01804
-5.2,5.8831,239.949,205425,0.01804
-5,5.8824,239.978,205371,0.01804
-4.8,5.88171,240.006,205318,0.01804
-4.6,5.88102,240.035,205264,0.01804
-4.4,5.88032,240.063,205210,0.01804
-4.2,5.87963,240.092,205156,0.01804
-4,5.87893,240.12,205102,0.01804
-3.8,5.87824,240.149,205049,0.01804
-3.6,5.87755,240.177,204995,0.01804
-3.4,5.87685,240.206,204941,0.01804
-3.2,5.87616,240.234,204887,0.01804
-3,5.87546,240.263,204833,0.01804
-2.8,5.87477,240.291,204780,0.01804
-2.6,5.87408,240.319,204726,0.01804
-2.4,5.87338,240.348,204672,0.01804
-2.2,5.87269,240.376,204619,0.01804
-2,5.872,240.405,204565,0.01804
-1.8,5.8713,240.433,204511,0.01804
-1.6,5.87061,240.462,204458,0.01804
-1.4,5.86991,240.49,204404,0.01804
-1.2,5.86922,240.519,204350,0.01804
-1,5.86853,240.547,204297,0.01804
-0.8,5.86783,240.576,204243,0.01804
-0.6,5.86714,240.604,204189,0.01804
-0.4,5.86645,240.633,204136,0.01804
-0.2,5.86575,240.661,204082,0.01804
0,5.86506,240.689,204029,0.01804
0.2,5.86437,240.718,203975,0.01804
0.4,5.86368,240.746,203921,0.01804
0.6,5.86298,240.775,203868,0.01804
0.8,5.86229,240.803,203814,0.01804
1,5.8616,240.832,203761,0.01804
1.2,5.86091,240.86,203707,0.01804
1.4,5.86021,240.888,203654,0.01804
1.6,5.85952,240.917,203601,0.01804
1.8,5.85883,240.945,203547,0.01804
2,5.85814,240.974,203494,0.01804
2.2,5.85745,241.002,203440,0.01804
2.4,5.85676,241.031,203387,0.01804
2.6,5.85606,241.059,203334,0.01804
2.8,5.85537,241.087,203280,0.01804
3,5.85468,241.116,203227,0.01804
3.2,5.85399,241.144,203174,0.01804
3.4,5.8533,241.173,203120,0.01804
3.6,5.85261,241.201,203067,0.01804
3.8,5.85191,241.229,203014,0.01804
4,5.85122,241.258,202960,0.01804
4.2,5.85053,241.286,202907,0.01804
4.4,5.84984,241.315,202854,0.01804
4.6,5.84915,241.343,202801,0.01804
4.8,5.84846,241.371,202747,0.01804
5,5.84777,241.4,202694,0.01804
5.2,5.84708,241.428,202641,0.01804
5.4,5.84639,241.457,202588,0.01804
5.6,5.84569,241.485,202535,0.01804
5.8,5.845,241.513,202481,0.01804
6,5.84431,241.542,202428,0.01804
6.2,5.84362,241.57,202375,0.01804
6.4,5.84293,241.599,202322,0.01804
6.6,5.84224,241.627,202269,0.01804
6.8,5.84155,241.655,202216,0.01804
7,5.84086,241.684,202162,0.01804
7.2,5.84017,241.712,202109,0.01804
7.4,5.83948,241.741,202056,0.01804
7.6,5.83879,241.769,202003,0.01804
7.8,5.8381,241.797,201950,0.01804
8,5.83741,241.826,201897,0.01804
8.2,5.83672,241.854,201844,0.01804
8.4,5.83602,241.883,201791,0.01804
8.6,5.83533,241.911,201738,0.01804
8.8,5.83464,241.939,201685,0.01804
9,5.83395,241.968,201632,0.01804
9.2,5.83326,241.996,201579,0.01804
9.4,5.83257,242.025,201526,0.01804
9.6,5.83188,242.053,201473,0.01804
9.8,5.83119,242.081,201420,0.01804
10,5.83119,242.081,201420,0.01804
