x,rho,u,P,t
-10,5.91206,238.763,207679,0.0129374
-9.8,5.91206,238.763,207679,0.0129374
-9.6,5.91157,238.783,207641,0.0129374
-9.4,5.91084,238.813,207584,0.0129374
-9.2,5.91,238.847,207518,0.0129374
-9,5.90909,238.885,207447,0.0129374
-8.8,5.90815,238.923,207374,0.0129374
-8.6,5.9072,238.962,207300,0.0129374
-8.4,5.90624,239.001,207225,0.0129374
-8.2,5.90527,239.041,207150,0.0129374
-8,5.90431,239.08,207075,0.0129374
-7.8,5.90334,239.12,206999,0.0129374
-7.6,5.90237,239.16,206924,0.0129374
-7.4,5.90141,239.199,206849,0.0129374
-7.2,5.90044,239.239,206773,0.0129374
-7,5.89947,239.278,206698,0.0129374
-6.8,5.8985,239.318,206623,0.0129374
-6.6,5.89753,239.358,206547,0.0129374
-6.4,5.89657,239.397,206472,0.0129374
-6.2,5.8956,239.437,206397,0.0129374
-6,5.89463,239.477,206321,0.0129374
-5.8,5.89366,239.516,206246,0.0129374
-5.6,5.8927,239.556,206171,0.0129374
-5.4,5.89173,239.596,206096,0.0129374
-5.2,5.89076,239.635,206021,0.0129374
-5,5.8898,239.675,205945,0.0129374
-4.8,5.88883,239.714,205870,0.0129374
-4.6,5.88786,239.754,205795,0.0129374
-4.4,5.88689,239.794,205720,0.0129374
-4.2,5.88593,239.833,205645,0.0129374
-4,5.88496,239.873,205570,0.0129374
-3.8,5.88399,239.913,205495,0.0129374
-3.6,5.88303,239.952,205420,0.0129374
-3.4,5.88206,239.992,205345,0.0129374
-3.2,5.88109,240.032,205270,0.0129374
-3,5.88013,240.071,205195,0.0129374
-2.8,5.87916,240.111,205120,0.0129374
-2.6,5.8782,240.15,205045,0.0129374
-2.4,5.87723,240.19,204970,0.0129374
-2.2,5.87626,240.23,204896,0.0129374
-2,5.8753,240.269,204821,0.0129374
-1.8,5.87433,240.309,204746,0.0129374
-1.6,5.87336,240.349,204671,0.0129374
-1.4,5.8724,240.388,204596,0.0129374
-1.2,5.87143,240.428,204522,0.0129374
-1,5.87047,240.467,204447,0.0129374
-0.8,5.8695,240.507,204372,0.0129374
-0.6,5.86854,240.547,204297,0.0129374
-0.4,5.86757,240.586,204223,0.0129374
-0.2,5.8666,240.626,204148,0.0129374
0,5.86564,240.666,204073,0.0129374
0.2,5.86467,240.705,203999,0.0129374
0.4,5.86371,240.745,203924,0.0129374
0.6,5.86275,240.784,203850,0.0129374
0.8,5.86178,240.824,203775,0.0129374
1,5.86082,240.864,203701,0.0129374
1.2,5.85986,240.903,203627,0.0129374
1.4,5.85889,240.943,203552,0.0129374
1.6,5.85793,240.982,203478,0.0129374
1.8,5.85697,241.022,203404,0.0129374
2,5.856,241.061,203329,0.0129374
2.2,5.85504,241.101,203255,0.0129374
2.4,5.85408,241.14,203181,0.0129374
2.6,5.85312,241.18,203107,0.0129374
2.8,5.85215,241.219,203032,0.0129374
3,5.85119,241.259,202958,0.0129374
3.2,5.85023,241.298,202884,0.0129374
3.4,5.84927,241.338,202810,0.0129374
3.6,5.84831,241.378,202736,0.0129374
3.8,5.84734,241.417,202662,0.0129374
4,5.84638,241.457,202588,0.0129374
4.2,5.84542,241.496,202514,0.0129374
4.4,5.84446,241.536,202440,0.0129374
4.6,5.8435,241.575,202366,0.0129374
4.8,5.84254,241.615,202292,0.0129374
5,5.84157,241.654,202218,0.0129374
5.2,5.84061,241.694,202144,0.0129374
5.4,5.83965,241.733,202070,0.0129374
5.6,5.83869,241.773,201996,0.0129374
5.8,5.83773,241.812,201922,0.0129374
6,5.83677,241.852,201848,0.0129374
6.2,5.83581,241.891,201775,0.0129374
6.4,5.83485,241.931,201701,0.0129374
6.6,5.83389,241.97,201627,0.0129374
6.8,5.83293,242.01,201553,0.0129374
7,5.83197,242.049,201480,0.0129374
7.2,5.83101,242.089,201406,0.0129374
7.4,5.83005,242.128,201332,0.0129374
7.6,5.82909,242.168,201259,0.0129374
7.8,5.82813,242.207,201185,0.0129374
8,5.82717,242.247,201111,0.0129374
8.2,5.82621,242.286,201038,0.0129374
8.4,5.82525,242.326,200964,0.0129374
8.6,5.82429,242.365,200890,0.0129374
8.8,5.82333,242.405,200817,0.0129374
9,5.82237,242.444,200743,0.0129374
9.2,5.82141,242.484,200670,0.0129374
9.4,5.82045,242.523,200596,0.0129374
9.6,5.81949,242.563,200523,0.0129374
9.8,5.81853,242.602,200450,0.0129374
10,5.81853,242.602,200450,0.0129374
