x,rho,u,P,t
-10,6.17315,228.167,228598,0.00200738
-9.8,6.17315,228.167,228598,0.00200738
-9.6,6.17004,228.293,228342,0.00200738
-9.4,6.16536,228.481,227959,0.00200738
-9.2,6.15991,228.7,227512,0.00200738
-9,6.15407,228.935,227034,0.00200738
-8.8,6.14803,229.178,226541,0.00200738
-8.6,6.1419,229.425,226040,0.00200738
-8.4,6.13572,229.674,225536,0.00200738
-8.2,6.12952,229.924,225031,0.00200738
-8,6.12331,230.175,224525,0.00200738
-7.8,6.11709,230.426,224020,0.00200738
-7.6,6.11088,230.677,223516,0.00200738
-7.4,6.10466,230.928,223012,0.00200738
-7.2,6.09845,231.179,222509,0.00200738
-7,6.09224,231.43,222006,0.00200738
-6.8,6.08603,231.68,221505,0.00200738
-6.6,6.07982,231.931,221004,0.00200738
-6.4,6.07362,232.182,220504,0.00200738
-6.2,6.06742,232.433,220005,0.00200738
-6,6.06122,232.684,219506,0.00200738
-5.8,6.05502,232.935,219009,0.00200738
-5.6,6.04883,233.186,218512,0.00200738
-5.4,6.04264,233.437,218016,0.00200738
-5.2,6.03645,233.688,217521,0.00200738
-5,6.03027,233.939,217027,0.00200738
-4.8,6.02408,234.19,216533,0.00200738
-4.6,6.0179,234.441,216041,0.00200738
-4.4,6.01172,234.692,215549,0.00200738
-4.2,6.00555,234.943,215058,0.00200738
-4,5.99938,235.194,214568,0.00200738
-3.8,5.99321,235.445,214078,0.00200738
-3.6,5.98704,235.696,213590,0.00200738
-3.4,5.98087,235.947,213102,0.00200738
-3.2,5.97471,236.197,212615,0.00200738
-3,5.96855,236.448,212128,0.00200738
-2.8,5.9624,236.699,211643,0.00200738
-2.6,5.95624,236.95,211158,0.00200738
-2.4,5.95009,237.201,210675,0.00200738
-2.2,5.94394,237.452,210192,0.00200738
-2,5.93779,237.703,209710,0.00200738
-1.8,5.93165,237.954,209228,0.00200738
-1.6,5.92551,238.204,208748,0.00200738
-1.4,5.91937,238.455,208268,0.00200738
-1.2,5.91324,238.706,207789,0.00200738
-1,5.9071,238.957,207311,0.00200738
-0.8,5.90097,239.208,206834,0.00200738
-0.6,5.89485,239.458,206357,0.00200738
-0.4,5.88872,239.709,205882,0.00200738
-0.2,5.8826,239.96,205407,0.00200738
0,5.87648,240.211,204933,0.00200738
0.2,5.87037,240.461,204460,0.00200738
0.4,5.86426,240.712,203988,0.00200738
0.6,5.85818,240.961,203519,0.00200738
0.8,5.85212,241.21,203052,0.00200738
1,5.84608,241.458,202586,0.00200738
1.2,5.84004,241.706,202122,0.00200738
1.4,5.83401,241.954,201659,0.00200738
1.6,5.82799,242.202,201197,0.00200738
1.8,5.82197,242.449,200737,0.00200738
2,5.81596,242.696,200277,0.00200738
2.2,5.80995,242.943,199818,0.00200738
2.4,5.80396,243.19,199361,0.00200738
2.6,5.79796,243.437,198904,0.00200738
2.8,5.79197,243.684,198448,0.00200738
3,5.78599,243.931,197993,0.00200738
3.2,5.78001,244.177,197540,0.00200738
3.4,5.77404,244.424,197087,0.00200738
3.6,5.76807,244.67,196635,0.00200738
3.8,5.76211,244.916,196184,0.00200738
4,5.75615,245.162,195734,0.00200738
4.2,5.75019,245.409,195285,0.00200738
4.4,5.74424,245.655,194837,0.00200738
4.6,5.7383,245.9,194390,0.00200738
4.8,5.73236,246.146,193943,0.00200738
5,5.72642,246.392,193498,0.00200738
5.2,5.72049,246.637,193054,0.00200738
5.4,5.71456,246.883,192610,0.00200738
5.6,5.70864,247.128,192168,0.00200738
5.8,5.70273,247.374,191726,0.00200738
6,5.69682,247.619,191286,0.00200738
6.2,5.69091,247.864,190846,0.00200738
6.4,5.68501,248.109,190407,0.00200738
6.6,5.67911,248.354,189969,0.00200738
6.8,5.67322,248.598,189533,0.00200738
7,5.66734,248.843,189097,0.00200738
7.2,5.66146,249.087,188662,0.00200738
7.4,5.65558,249.332,188228,0.00200738
7.6,5.64971,249.576,187795,0.00200738
7.8,5.64385,249.82,187363,0.00200738
8,5.63799,250.064,186932,0.00200738
8.2,5.63214,250.308,186502,0.00200738
8.4,5.62629,250.551,186074,0.00200738
8.6,5.62046,250.795,185646,0.00200738
8.8,5.61462,251.038,185219,0.00200738
9,5.6088,251.281,184793,0.00200738
9.2,5.60298,251.524,184368,0.00200738
9.4,5.59716,251.767,183945,0.00200738
9.6,5.59136,252.009,183522,0.00200738
9.8,5.58556,252.251,183101,0.00200738
10,5.58556,252.251,183101,0.00200738
