x,rho,u,P,t
-10,5.94101,237.579,209945,0.00808672
-9.8,5.94101,237.579,209945,0.00808672
-9.6,5.94023,237.611,209885,0.00808672
-9.4,5.93907,237.659,209794,0.00808672
-9.2,5.93772,237.714,209687,0.00808672
-9,5.93627,237.773,209573,0.00808672
-8.8,5.93477,237.834,209456,0.00808672
-8.6,5.93324,237.897,209336,0.00808672
-8.4,5.93171,237.959,209216,0.00808672
-8.2,5.93017,238.022,209095,0.00808672
-8,5.92862,238.086,208974,0.00808672
-7.8,5.92708,238.149,208853,0.00808672
-7.6,5.92553,238.212,208732,0.00808672
-7.4,5.92398,238.275,208611,0.00808672
-7.2,5.92244,238.338,208490,0.00808672
-7,5.92089,238.402,208369,0.00808672
-6.8,5.91934,238.465,208248,0.00808672
-6.6,5.9178,238.528,208128,0.00808672
-6.4,5.91625,238.591,208007,0.00808672
-6.2,5.9147,238.655,207886,0.00808672
-6,5.91316,238.718,207765,0.00808672
-5.8,5.91161,238.781,207645,0.00808672
-5.6,5.91007,238.844,207524,0.00808672
-5.4,5.90852,238.908,207404,0.00808672
-5.2,5.90698,238.971,207283,0.00808672
-5,5.90543,239.034,207163,0.00808672
-4.8,5.90389,239.097,207042,0.00808672
-4.6,5.90234,239.161,206922,0.00808672
-4.4,5.9008,239.224,206802,0.00808672
-4.2,5.89925,239.287,206681,0.00808672
-4,5.89771,239.35,206561,0.00808672
-3.8,5.89616,239.414,206441,0.00808672
-3.6,5.89462,239.477,206321,0.00808672
-3.4,5.89308,239.54,206201,0.00808672
-3.2,5.89153,239.603,206081,0.00808672
-3,5.88999,239.667,205961,0.00808672
-2.8,5.88845,239.73,205841,0.00808672
-2.6,5.8869,239.793,205721,0.00808672
-2.4,5.88536,239.856,205602,0.00808672
-2.2,5.88382,239.92,205482,0.00808672
-2,5.88228,239.983,205362,0.00808672
-1.8,5.88073,240.046,205243,0.00808672
-1.6,5.87919,240.109,205123,0.00808672
-1.4,5.87765,240.172,205004,0.00808672
-1.2,5.87611,240.236,204884,0.00808672
-1,5.87456,240.299,204765,0.00808672
-0.8,5.87302,240.362,204645,0.00808672
-0.6,5.87148,240.425,204526,0.00808672
-0.4,5.86994,240.489,204407,0.00808672
-0.2,5.8684,240.552,204288,0.00808672
0,5.86686,240.615,204169,0.00808672
0.2,5.86532,240.678,204050,0.00808672
0.4,5.86378,240.742,203931,0.00808672
0.6,5.86224,240.805,203812,0.00808672
0.8,5.86071,240.868,203693,0.00808672
1,5.85917,240.931,203575,0.00808672
1.2,5.85763,240.994,203456,0.00808672
1.4,5.8561,241.057,203338,0.00808672
1.6,5.85457,241.12,203219,0.00808672
1.8,5.85303,241.183,203101,0.00808672
2,5.8515,241.246,202983,0.00808672
2.2,5.84996,241.309,202865,0.00808672
2.4,5.84843,241.372,202746,0.00808672
2.6,5.8469,241.435,202628,0.00808672
2.8,5.84536,241.498,202510,0.00808672
3,5.84383,241.561,202392,0.00808672
3.2,5.8423,241.624,202275,0.00808672
3.4,5.84077,241.687,202157,0.00808672
3.6,5.83924,241.75,202039,0.00808672
3.8,5.8377,241.813,201921,0.00808672
4,5.83617,241.876,201804,0.00808672
4.2,5.83464,241.939,201686,0.00808672
4.4,5.83311,242.002,201568,0.00808672
4.6,5.83158,242.065,201451,0.00808672
4.8,5.83005,242.128,201334,0.00808672
5,5.82852,242.191,201216,0.00808672
5.2,5.82699,242.254,201099,0.00808672
5.4,5.82546,242.317,200982,0.00808672
5.6,5.82393,242.379,200864,0.00808672
5.8,5.8224,242.442,200747,0.00808672
6,5.82087,242.505,200630,0.00808672
6.2,5.81934,242.568,200513,0.00808672
6.4,5.81782,242.631,200396,0.00808672
6.6,5.81629,242.694,200279,0.00808672
6.8,5.81476,242.757,200162,0.00808672
7,5.81323,242.82,200045,0.00808672
7.2,5.8117,242.883,199929,0.00808672
7.4,5.81018,242.946,199812,0.00808672
7.6,5.80865,243.009,199695,0.00808672
7.8,5.80712,243.072,199579,0.00808672
8,5.80559,243.135,199462,0.00808672
8.2,5.80407,243.198,199346,0.00808672
8.4,5.80254,243.26,199229,0.00808672
8.6,5.80101,243.323,199113,0.00808672
8.8,5.79949,243.386,198996,0.00808672
9,5.79796,243.449,198880,0.00808672
9.2,5.79644,243.512,198764,0.00808672
9.4,5.79491,243.575,198648,0.00808672
9.6,5.79339,243.638,198531,0.00808672
9.8,5.79186,243.701,198415,0.00808672
10,5.79186,243.701,198415,0.00808672
