x,rho,u,P,t
-10,5.9817,235.92,213154,0.00529114
-9.8,5.9817,235.92,213154,0.00529114
-9.6,5.98051,235.968,213060,0.00529114
-9.4,5.97874,236.04,212920,0.00529114
-9.2,5.97667,236.124,212756,0.00529114
-9,5.97446,236.215,212581,0.00529114
-8.8,5.97217,236.308,212400,0.00529114
-8.6,5.96984,236.403,212216,0.00529114
-8.4,5.96749,236.498,212031,0.00529114
-8.2,5.96514,236.594,211845,0.00529114
-8,5.96278,236.69,211659,0.00529114
-7.8,5.96042,236.787,211473,0.00529114
-7.6,5.95806,236.883,211287,0.00529114
-7.4,5.9557,236.979,211101,0.00529114
-7.2,5.95333,237.076,210915,0.00529114
-7,5.95097,237.172,210730,0.00529114
-6.8,5.94861,237.268,210544,0.00529114
-6.6,5.94625,237.365,210358,0.00529114
-6.4,5.94389,237.461,210173,0.00529114
-6.2,5.94153,237.558,209988,0.00529114
-6,5.93917,237.654,209802,0.00529114
-5.8,5.93681,237.75,209617,0.00529114
-5.6,5.93445,237.847,209432,0.00529114
-5.4,5.9321,237.943,209248,0.00529114
-5.2,5.92974,238.039,209063,0.00529114
-5,5.92738,238.136,208878,0.00529114
-4.8,5.92502,238.232,208694,0.00529114
-4.6,5.92267,238.328,208509,0.00529114
-4.4,5.92031,238.425,208325,0.00529114
-4.2,5.91795,238.521,208141,0.00529114
-4,5.9156,238.617,207957,0.00529114
-3.8,5.91324,238.714,207773,0.00529114
-3.6,5.91089,238.81,207590,0.00529114
-3.4,5.90853,238.907,207406,0.00529114
-3.2,5.90618,239.003,207222,0.00529114
-3,5.90382,239.099,207039,0.00529114
-2.8,5.90147,239.196,206856,0.00529114
-2.6,5.89912,239.292,206672,0.00529114
-2.4,5.89677,239.388,206489,0.00529114
-2.2,5.89441,239.485,206307,0.00529114
-2,5.89206,239.581,206124,0.00529114
-1.8,5.88971,239.677,205941,0.00529114
-1.6,5.88736,239.774,205758,0.00529114
-1.4,5.88501,239.87,205576,0.00529114
-1.2,5.88266,239.966,205394,0.00529114
-1,5.88031,240.063,205211,0.00529114
-0.8,5.87796,240.159,205029,0.00529114
-0.6,5.87561,240.255,204847,0.00529114
-0.4,5.87326,240.352,204666,0.00529114
-0.2,5.87091,240.448,204484,0.00529114
0,5.86857,240.544,204302,0.00529114
0.2,5.86622,240.64,204121,0.00529114
0.4,5.86387,240.737,203940,0.00529114
0.6,5.86153,240.833,203759,0.00529114
0.8,5.8592,240.929,203578,0.00529114
1,5.85686,241.025,203398,0.00529114
1.2,5.85452,241.121,203218,0.00529114
1.4,5.85219,241.217,203038,0.00529114
1.6,5.84986,241.312,202858,0.00529114
1.8,5.84752,241.408,202679,0.00529114
2,5.84519,241.504,202499,0.00529114
2.2,5.84286,241.6,202320,0.00529114
2.4,5.84053,241.696,202141,0.00529114
2.6,5.8382,241.791,201961,0.00529114
2.8,5.83587,241.887,201783,0.00529114
3,5.83354,241.983,201604,0.00529114
3.2,5.83122,242.079,201425,0.00529114
3.4,5.82889,242.174,201247,0.00529114
3.6,5.82656,242.27,201068,0.00529114
3.8,5.82424,242.366,200890,0.00529114
4,5.82191,242.462,200712,0.00529114
4.2,5.81959,242.557,200534,0.00529114
4.4,5.81726,242.653,200356,0.00529114
4.6,5.81494,242.749,200178,0.00529114
4.8,5.81261,242.844,200001,0.00529114
5,5.81029,242.94,199823,0.00529114
5.2,5.80797,243.036,199646,0.00529114
5.4,5.80565,243.131,199468,0.00529114
5.6,5.80333,243.227,199291,0.00529114
5.8,5.80101,243.323,199114,0.00529114
6,5.79869,243.418,198938,0.00529114
6.2,5.79637,243.514,198761,0.00529114
6.4,5.79405,243.609,198584,0.00529114
6.6,5.79173,243.705,198408,0.00529114
6.8,5.78941,243.801,198231,0.00529114
7,5.78709,243.896,198055,0.00529114
7.2,5.78478,243.992,197879,0.00529114
7.4,5.78246,244.087,197703,0.00529114
7.6,5.78014,244.183,197527,0.00529114
7.8,5.77783,244.279,197352,0.00529114
8,5.77551,244.374,197176,0.00529114
8.2,5.7732,244.47,197001,0.00529114
8.4,5.77088,244.565,196825,0.00529114
8.6,5.76857,244.661,196650,0.00529114
8.8,5.76626,244.756,196475,0.00529114
9,5.76395,244.852,196300,0.00529114
9.2,5.76163,244.947,196125,0.00529114
9.4,5.75932,245.043,195951,0.00529114
9.6,5.75701,245.139,195776,0.00529114
9.8,5.7547,245.234,195601,0.00529114
10,5.7547,245.234,195601,0.00529114
