x,rho,u,P,t
-10,5.90749,238.95,207323,0.0142855
-9.8,5.90749,238.95,207323,0.0142855
-9.6,5.90706,238.968,207289,0.0142855
-9.4,5.9064,238.995,207237,0.0142855
-9.2,5.90563,239.026,207178,0.0142855
-9,5.90481,239.06,207114,0.0142855
-8.8,5.90396,239.095,207047,0.0142855
-8.6,5.90309,239.13,206980,0.0142855
-8.4,5.90222,239.166,206912,0.0142855
-8.2,5.90135,239.201,206844,0.0142855
-8,5.90048,239.237,206776,0.0142855
-7.8,5.8996,239.273,206708,0.0142855
-7.6,5.89872,239.309,206640,0.0142855
-7.4,5.89785,239.345,206571,0.0142855
-7.2,5.89697,239.381,206503,0.0142855
-7,5.89609,239.417,206435,0.0142855
-6.8,5.89522,239.453,206367,0.0142855
-6.6,5.89434,239.489,206299,0.0142855
-6.4,5.89346,239.525,206231,0.0142855
-6.2,5.89259,239.56,206162,0.0142855
-6,5.89171,239.596,206094,0.0142855
-5.8,5.89084,239.632,206026,0.0142855
-5.6,5.88996,239.668,205958,0.0142855
-5.4,5.88908,239.704,205890,0.0142855
-5.2,5.88821,239.74,205822,0.0142855
-5,5.88733,239.776,205754,0.0142855
-4.8,5.88646,239.812,205686,0.0142855
-4.6,5.88558,239.848,205618,0.0142855
-4.4,5.8847,239.884,205550,0.0142855
-4.2,5.88383,239.92,205482,0.0142855
-4,5.88295,239.955,205414,0.0142855
-3.8,5.88208,239.991,205346,0.0142855
-3.6,5.8812,240.027,205278,0.0142855
-3.4,5.88032,240.063,205210,0.0142855
-3.2,5.87945,240.099,205142,0.0142855
-3,5.87857,240.135,205075,0.0142855
-2.8,5.8777,240.171,205007,0.0142855
-2.6,5.87682,240.207,204939,0.0142855
-2.4,5.87595,240.243,204871,0.0142855
-2.2,5.87507,240.279,204803,0.0142855
-2,5.8742,240.314,204735,0.0142855
-1.8,5.87332,240.35,204668,0.0142855
-1.6,5.87245,240.386,204600,0.0142855
-1.4,5.87157,240.422,204532,0.0142855
-1.2,5.8707,240.458,204464,0.0142855
-1,5.86982,240.494,204397,0.0142855
-0.8,5.86895,240.53,204329,0.0142855
-0.6,5.86807,240.566,204261,0.0142855
-0.4,5.8672,240.602,204194,0.0142855
-0.2,5.86632,240.638,204126,0.0142855
0,5.86545,240.674,204058,0.0142855
0.2,5.86457,240.709,203991,0.0142855
0.4,5.8637,240.745,203923,0.0142855
0.6,5.86282,240.781,203856,0.0142855
0.8,5.86195,240.817,203788,0.0142855
1,5.86108,240.853,203721,0.0142855
1.2,5.86021,240.889,203654,0.0142855
1.4,5.85933,240.925,203586,0.0142855
1.6,5.85846,240.96,203519,0.0142855
1.8,5.85759,240.996,203451,0.0142855
2,5.85672,241.032,203384,0.0142855
2.2,5.85584,241.068,203317,0.0142855
2.4,5.85497,241.104,203250,0.0142855
2.6,5.8541,241.14,203182,0.0142855
2.8,5.85323,241.175,203115,0.0142855
3,5.85235,241.211,203048,0.0142855
3.2,5.85148,241.247,202981,0.0142855
3.4,5.85061,241.283,202913,0.0142855
3.6,5.84974,241.319,202846,0.0142855
3.8,5.84887,241.354,202779,0.0142855
4,5.848,241.39,202712,0.0142855
4.2,5.84712,241.426,202645,0.0142855
4.4,5.84625,241.462,202578,0.0142855
4.6,5.84538,241.498,202511,0.0142855
4.8,5.84451,241.534,202444,0.0142855
5,5.84364,241.569,202376,0.0142855
5.2,5.84277,241.605,202309,0.0142855
5.4,5.8419,241.641,202242,0.0142855
5.6,5.84102,241.677,202175,0.0142855
5.8,5.84015,241.713,202108,0.0142855
6,5.83928,241.748,202041,0.0142855
6.2,5.83841,241.784,201975,0.0142855
6.4,5.83754,241.82,201908,0.0142855
6.6,5.83667,241.856,201841,0.0142855
6.8,5.8358,241.892,201774,0.0142855
7,5.83493,241.928,201707,0.0142855
7.2,5.83406,241.963,201640,0.0142855
7.4,5.83319,241.999,201573,0.0142855
7.6,5.83232,242.035,201506,0.0142855
7.8,5.83145,242.071,201440,0.0142855
8,5.83058,242.107,201373,0.0142855
8.2,5.82971,242.142,201306,0.0142855
8.4,5.82884,242.178,201239,0.0142855
8.6,5.82797,242.214,201173,0.0142855
8.8,5.8271,242.25,201106,0.0142855
9,5.82623,242.286,201039,0.0142855
9.2,5.82536,242.321,200972,0.0142855
9.4,5.82449,242.357,200906,0.0142855
9.6,5.82362,242.393,200839,0.0142855
9.8,5.82275,242.429,200772,0.0142855
10,5.82275,242.429,200772,0.0142855
