x,rho,u,P,t
-10,5.92843,238.094,208959,0.00966168
-9.8,5.92843,238.094,208959,0.00966168
-9.6,5.92778,238.12,208908,0.00966168
-9.4,5.92681,238.16,208832,0.00966168
-9.2,5.92567,238.206,208743,0.00966168
-9,5.92446,238.256,208648,0.00966168
-8.8,5.9232,238.307,208550,0.00966168
-8.6,5.92193,238.359,208450,0.00966168
-8.4,5.92064,238.412,208350,0.00966168
-8.2,5.91935,238.465,208249,0.00966168
-8,5.91806,238.518,208148,0.00966168
-7.8,5.91676,238.57,208047,0.00966168
-7.6,5.91547,238.623,207946,0.00966168
-7.4,5.91417,238.676,207845,0.00966168
-7.2,5.91288,238.729,207743,0.00966168
-7,5.91158,238.782,207642,0.00966168
-6.8,5.91029,238.835,207541,0.00966168
-6.6,5.90899,238.888,207440,0.00966168
-6.4,5.9077,238.941,207339,0.00966168
-6.2,5.90641,238.994,207238,0.00966168
-6,5.90511,239.047,207137,0.00966168
-5.8,5.90382,239.1,207037,0.00966168
-5.6,5.90252,239.153,206936,0.00966168
-5.4,5.90123,239.206,206835,0.00966168
-5.2,5.89993,239.259,206734,0.00966168
-5,5.89864,239.312,206634,0.00966168
-4.8,5.89735,239.365,206533,0.00966168
-4.6,5.89605,239.418,206432,0.00966168
-4.4,5.89476,239.471,206332,0.00966168
-4.2,5.89347,239.524,206231,0.00966168
-4,5.89217,239.577,206130,0.00966168
-3.8,5.89088,239.63,206030,0.00966168
-3.6,5.88959,239.683,205929,0.00966168
-3.4,5.88829,239.736,205829,0.00966168
-3.2,5.887,239.789,205729,0.00966168
-3,5.88571,239.842,205628,0.00966168
-2.8,5.88441,239.895,205528,0.00966168
-2.6,5.88312,239.948,205428,0.00966168
-2.4,5.88183,240.001,205327,0.00966168
-2.2,5.88054,240.054,205227,0.00966168
-2,5.87924,240.107,205127,0.00966168
-1.8,5.87795,240.16,205027,0.00966168
-1.6,5.87666,240.213,204927,0.00966168
-1.4,5.87537,240.266,204827,0.00966168
-1.2,5.87408,240.319,204727,0.00966168
-1,5.87279,240.372,204627,0.00966168
-0.8,5.87149,240.425,204527,0.00966168
-0.6,5.8702,240.478,204427,0.00966168
-0.4,5.86891,240.531,204327,0.00966168
-0.2,5.86762,240.584,204227,0.00966168
0,5.86633,240.637,204127,0.00966168
0.2,5.86504,240.69,204027,0.00966168
0.4,5.86375,240.743,203928,0.00966168
0.6,5.86246,240.796,203828,0.00966168
0.8,5.86117,240.849,203729,0.00966168
1,5.85989,240.902,203629,0.00966168
1.2,5.8586,240.954,203530,0.00966168
1.4,5.85731,241.007,203431,0.00966168
1.6,5.85603,241.06,203331,0.00966168
1.8,5.85474,241.113,203232,0.00966168
2,5.85345,241.166,203133,0.00966168
2.2,5.85217,241.219,203034,0.00966168
2.4,5.85088,241.271,202935,0.00966168
2.6,5.8496,241.324,202836,0.00966168
2.8,5.84831,241.377,202737,0.00966168
3,5.84703,241.43,202638,0.00966168
3.2,5.84574,241.483,202539,0.00966168
3.4,5.84446,241.535,202440,0.00966168
3.6,5.84317,241.588,202341,0.00966168
3.8,5.84189,241.641,202242,0.00966168
4,5.8406,241.694,202144,0.00966168
4.2,5.83932,241.747,202045,0.00966168
4.4,5.83803,241.799,201946,0.00966168
4.6,5.83675,241.852,201847,0.00966168
4.8,5.83547,241.905,201749,0.00966168
5,5.83418,241.958,201650,0.00966168
5.2,5.8329,242.011,201552,0.00966168
5.4,5.83162,242.063,201453,0.00966168
5.6,5.83033,242.116,201355,0.00966168
5.8,5.82905,242.169,201256,0.00966168
6,5.82777,242.222,201158,0.00966168
6.2,5.82649,242.275,201060,0.00966168
6.4,5.8252,242.327,200961,0.00966168
6.6,5.82392,242.38,200863,0.00966168
6.8,5.82264,242.433,200765,0.00966168
7,5.82136,242.486,200667,0.00966168
7.2,5.82007,242.538,200568,0.00966168
7.4,5.81879,242.591,200470,0.00966168
7.6,5.81751,242.644,200372,0.00966168
7.8,5.81623,242.697,200274,0.00966168
8,5.81495,242.75,200176,0.00966168
8.2,5.81367,242.802,200078,0.00966168
8.4,5.81239,242.855,199980,0.00966168
8.6,5.81111,242.908,199882,0.00966168
8.8,5.80982,242.961,199785,0.00966168
9,5.80854,243.013,199687,0.00966168
9.2,5.80726,243.066,199589,0.00966168
9.4,5.80598,243.119,199491,0.00966168
9.6,5.8047,243.172,199394,0.00966168
9.8,5.80342,243.224,199296,0.00966168
10,5.80342,243.224,199296,0.00966168
