x,rho,u,P,t
-10,5.90238,239.159,206924,0.016173
-9.8,5.90238,239.159,206924,0.016173
-9.6,5.90199,239.175,206894,0.016173
-9.4,5.90141,239.199,206849,0.016173
-9.2,5.90074,239.227,206796,0.016173
-9,5.90001,239.256,206740,0.016173
-8.8,5.89926,239.287,206681,0.016173
-8.6,5.8985,239.318,206622,0.016173
-8.4,5.89773,239.35,206562,0.016173
-8.2,5.89696,239.382,206502,0.016173
-8,5.89618,239.413,206442,0.016173
-7.8,5.89541,239.445,206382,0.016173
-7.6,5.89463,239.477,206321,0.016173
-7.4,5.89386,239.508,206261,0.016173
-7.2,5.89309,239.54,206201,0.016173
-7,5.89231,239.572,206141,0.016173
-6.8,5.89154,239.604,206081,0.016173
-6.6,5.89076,239.635,206020,0.016173
-6.4,5.88999,239.667,205960,0.016173
-6.2,5.88921,239.699,205900,0.016173
-6,5.88844,239.73,205840,0.016173
-5.8,5.88767,239.762,205780,0.016173
-5.6,5.88689,239.794,205720,0.016173
-5.4,5.88612,239.826,205660,0.016173
-5.2,5.88534,239.857,205600,0.016173
-5,5.88457,239.889,205539,0.016173
-4.8,5.88379,239.921,205479,0.016173
-4.6,5.88302,239.953,205419,0.016173
-4.4,5.88225,239.984,205359,0.016173
-4.2,5.88147,240.016,205299,0.016173
-4,5.8807,240.048,205239,0.016173
-3.8,5.87992,240.08,205179,0.016173
-3.6,5.87915,240.111,205119,0.016173
-3.4,5.87838,240.143,205059,0.016173
-3.2,5.8776,240.175,204999,0.016173
-3,5.87683,240.206,204939,0.016173
-2.8,5.87606,240.238,204879,0.016173
-2.6,5.87528,240.27,204820,0.016173
-2.4,5.87451,240.302,204760,0.016173
-2.2,5.87374,240.333,204700,0.016173
-2,5.87296,240.365,204640,0.016173
-1.8,5.87219,240.397,204580,0.016173
-1.6,5.87142,240.429,204520,0.016173
-1.4,5.87064,240.46,204460,0.016173
-1.2,5.86987,240.492,204400,0.016173
-1,5.8691,240.524,204341,0.016173
-0.8,5.86832,240.556,204281,0.016173
-0.6,5.86755,240.587,204221,0.016173
-0.4,5.86678,240.619,204161,0.016173
-0.2,5.866,240.651,204101,0.016173
0,5.86523,240.682,204042,0.016173
0.2,5.86446,240.714,203982,0.016173
0.4,5.86369,240.746,203922,0.016173
0.6,5.86291,240.778,203863,0.016173
0.8,5.86214,240.809,203803,0.016173
1,5.86137,240.841,203743,0.016173
1.2,5.8606,240.873,203684,0.016173
1.4,5.85983,240.904,203624,0.016173
1.6,5.85906,240.936,203565,0.016173
1.8,5.85828,240.968,203505,0.016173
2,5.85751,240.999,203446,0.016173
2.2,5.85674,241.031,203386,0.016173
2.4,5.85597,241.063,203327,0.016173
2.6,5.8552,241.094,203267,0.016173
2.8,5.85443,241.126,203208,0.016173
3,5.85366,241.158,203148,0.016173
3.2,5.85289,241.189,203089,0.016173
3.4,5.85212,241.221,203029,0.016173
3.6,5.85135,241.253,202970,0.016173
3.8,5.85058,241.284,202911,0.016173
4,5.8498,241.316,202851,0.016173
4.2,5.84903,241.348,202792,0.016173
4.4,5.84826,241.379,202732,0.016173
4.6,5.84749,241.411,202673,0.016173
4.8,5.84672,241.443,202614,0.016173
5,5.84595,241.474,202554,0.016173
5.2,5.84518,241.506,202495,0.016173
5.4,5.84441,241.538,202436,0.016173
5.6,5.84364,241.569,202377,0.016173
5.8,5.84287,241.601,202317,0.016173
6,5.8421,241.633,202258,0.016173
6.2,5.84133,241.664,202199,0.016173
6.4,5.84056,241.696,202140,0.016173
6.6,5.83979,241.728,202080,0.016173
6.8,5.83902,241.759,202021,0.016173
7,5.83825,241.791,201962,0.016173
7.2,5.83748,241.823,201903,0.016173
7.4,5.83671,241.854,201844,0.016173
7.6,5.83594,241.886,201785,0.016173
7.8,5.83517,241.918,201726,0.016173
8,5.8344,241.949,201666,0.016173
8.2,5.83363,241.981,201607,0.016173
8.4,5.83286,242.013,201548,0.016173
8.6,5.8321,242.044,201489,0.016173
8.8,5.83133,242.076,201430,0.016173
9,5.83056,242.107,201371,0.016173
9.2,5.82979,242.139,201312,0.016173
9.4,5.82902,242.171,201253,0.016173
9.6,5.82825,242.202,201194,0.016173
9.8,5.82748,242.234,201135,0.016173
10,5.82748,242.234,201135,0.016173
