x,rho,u,P,t
-10,5.9004,239.24,206770,0.0170443
-9.8,5.9004,239.24,206770,0.0170443
-9.6,5.90004,239.255,206742,0.0170443
-9.4,5.89948,239.278,206699,0.0170443
-9.2,5.89884,239.304,206649,0.0170443
-9,5.89815,239.333,206595,0.0170443
-8.8,5.89744,239.362,206540,0.0170443
-8.6,5.89672,239.391,206483,0.0170443
-8.4,5.89599,239.421,206427,0.0170443
-8.2,5.89525,239.451,206370,0.0170443
-8,5.89452,239.481,206313,0.0170443
-7.8,5.89379,239.511,206255,0.0170443
-7.6,5.89305,239.541,206198,0.0170443
-7.4,5.89232,239.572,206141,0.0170443
-7.2,5.89158,239.602,206084,0.0170443
-7,5.89085,239.632,206027,0.0170443
-6.8,5.89011,239.662,205970,0.0170443
-6.6,5.88938,239.692,205913,0.0170443
-6.4,5.88864,239.722,205856,0.0170443
-6.2,5.88791,239.752,205799,0.0170443
-6,5.88717,239.782,205742,0.0170443
-5.8,5.88644,239.813,205685,0.0170443
-5.6,5.8857,239.843,205627,0.0170443
-5.4,5.88497,239.873,205570,0.0170443
-5.2,5.88423,239.903,205513,0.0170443
-5,5.8835,239.933,205456,0.0170443
-4.8,5.88276,239.963,205399,0.0170443
-4.6,5.88203,239.993,205342,0.0170443
-4.4,5.8813,240.023,205286,0.0170443
-4.2,5.88056,240.053,205229,0.0170443
-4,5.87983,240.084,205172,0.0170443
-3.8,5.87909,240.114,205115,0.0170443
-3.6,5.87836,240.144,205058,0.0170443
-3.4,5.87762,240.174,205001,0.0170443
-3.2,5.87689,240.204,204944,0.0170443
-3,5.87616,240.234,204887,0.0170443
-2.8,5.87542,240.264,204830,0.0170443
-2.6,5.87469,240.294,204773,0.0170443
-2.4,5.87395,240.325,204716,0.0170443
-2.2,5.87322,240.355,204660,0.0170443
-2,5.87248,240.385,204603,0.0170443
-1.8,5.87175,240.415,204546,0.0170443
-1.6,5.87102,240.445,204489,0.0170443
-1.4,5.87028,240.475,204432,0.0170443
-1.2,5.86955,240.505,204376,0.0170443
-1,5.86882,240.535,204319,0.0170443
-0.8,5.86808,240.565,204262,0.0170443
-0.6,5.86735,240.596,204205,0.0170443
-0.4,5.86661,240.626,204149,0.0170443
-0.2,5.86588,240.656,204092,0.0170443
0,5.86515,240.686,204035,0.0170443
0.2,5.86441,240.716,203978,0.0170443
0.4,5.86368,240.746,203922,0.0170443
0.6,5.86295,240.776,203865,0.0170443
0.8,5.86222,240.806,203809,0.0170443
1,5.86148,240.836,203752,0.0170443
1.2,5.86075,240.866,203695,0.0170443
1.4,5.86002,240.896,203639,0.0170443
1.6,5.85929,240.927,203582,0.0170443
1.8,5.85855,240.957,203526,0.0170443
2,5.85782,240.987,203469,0.0170443
2.2,5.85709,241.017,203413,0.0170443
2.4,5.85636,241.047,203356,0.0170443
2.6,5.85563,241.077,203300,0.0170443
2.8,5.85489,241.107,203244,0.0170443
3,5.85416,241.137,203187,0.0170443
3.2,5.85343,241.167,203131,0.0170443
3.4,5.8527,241.197,203074,0.0170443
3.6,5.85197,241.227,203018,0.0170443
3.8,5.85124,241.257,202961,0.0170443
4,5.85051,241.287,202905,0.0170443
4.2,5.84977,241.317,202849,0.0170443
4.4,5.84904,241.347,202792,0.0170443
4.6,5.84831,241.377,202736,0.0170443
4.8,5.84758,241.407,202680,0.0170443
5,5.84685,241.438,202623,0.0170443
5.2,5.84612,241.468,202567,0.0170443
5.4,5.84539,241.498,202511,0.0170443
5.6,5.84466,241.528,202455,0.0170443
5.8,5.84392,241.558,202398,0.0170443
6,5.84319,241.588,202342,0.0170443
6.2,5.84246,241.618,202286,0.0170443
6.4,5.84173,241.648,202230,0.0170443
6.6,5.841,241.678,202173,0.0170443
6.8,5.84027,241.708,202117,0.0170443
7,5.83954,241.738,202061,0.0170443
7.2,5.83881,241.768,202005,0.0170443
7.4,5.83808,241.798,201949,0.0170443
7.6,5.83735,241.828,201893,0.0170443
7.8,5.83662,241.858,201836,0.0170443
8,5.83589,241.888,201780,0.0170443
8.2,5.83516,241.918,201724,0.0170443
8.4,5.83442,241.948,201668,0.0170443
8.6,5.83369,241.978,201612,0.0170443
8.8,5.83296,242.008,201556,0.0170443
9,5.83223,242.038,201500,0.0170443
9.2,5.8315,242.069,201444,0.0170443
9.4,5.83077,242.099,201388,0.0170443
9.6,5.83004,242.129,201332,0.0170443
9.8,5.82931,242.159,201276,0.0170443
10,5.82931,242.159,201276,0.0170443
