x,rho,u,P,t
-10,5.90243,239.157,206928,0.0161523
-9.8,5.90243,239.157,206928,0.0161523
-9.6,5.90204,239.173,206898,0.0161523
-9.4,5.90146,239.197,206853,0.0161523
-9.2,5.90078,239.225,206800,0.0161523
-9,5.90006,239.255,206743,0.0161523
-8.8,5.8993,239.285,206685,0.0161523
-8.6,5.89854,239.317,206625,0.0161523
-8.4,5.89777,239.348,206565,0.0161523
-8.2,5.897,239.38,206505,0.0161523
-8,5.89622,239.411,206445,0.0161523
-7.8,5.89545,239.443,206385,0.0161523
-7.6,5.89467,239.475,206325,0.0161523
-7.4,5.8939,239.507,206264,0.0161523
-7.2,5.89312,239.539,206204,0.0161523
-7,5.89235,239.57,206144,0.0161523
-6.8,5.89157,239.602,206083,0.0161523
-6.6,5.8908,239.634,206023,0.0161523
-6.4,5.89002,239.666,205963,0.0161523
-6.2,5.88925,239.697,205903,0.0161523
-6,5.88847,239.729,205842,0.0161523
-5.8,5.8877,239.761,205782,0.0161523
-5.6,5.88692,239.793,205722,0.0161523
-5.4,5.88615,239.825,205662,0.0161523
-5.2,5.88537,239.856,205602,0.0161523
-5,5.8846,239.888,205542,0.0161523
-4.8,5.88382,239.92,205481,0.0161523
-4.6,5.88305,239.952,205421,0.0161523
-4.4,5.88227,239.983,205361,0.0161523
-4.2,5.8815,240.015,205301,0.0161523
-4,5.88072,240.047,205241,0.0161523
-3.8,5.87995,240.079,205181,0.0161523
-3.6,5.87917,240.11,205121,0.0161523
-3.4,5.8784,240.142,205061,0.0161523
-3.2,5.87762,240.174,205001,0.0161523
-3,5.87685,240.206,204941,0.0161523
-2.8,5.87607,240.238,204881,0.0161523
-2.6,5.8753,240.269,204821,0.0161523
-2.4,5.87452,240.301,204761,0.0161523
-2.2,5.87375,240.333,204701,0.0161523
-2,5.87297,240.365,204641,0.0161523
-1.8,5.8722,240.396,204581,0.0161523
-1.6,5.87143,240.428,204521,0.0161523
-1.4,5.87065,240.46,204461,0.0161523
-1.2,5.86988,240.492,204401,0.0161523
-1,5.8691,240.524,204341,0.0161523
-0.8,5.86833,240.555,204281,0.0161523
-0.6,5.86755,240.587,204221,0.0161523
-0.4,5.86678,240.619,204162,0.0161523
-0.2,5.86601,240.651,204102,0.0161523
0,5.86523,240.682,204042,0.0161523
0.2,5.86446,240.714,203982,0.0161523
0.4,5.86369,240.746,203922,0.0161523
0.6,5.86291,240.778,203863,0.0161523
0.8,5.86214,240.809,203803,0.0161523
1,5.86137,240.841,203743,0.0161523
1.2,5.86059,240.873,203683,0.0161523
1.4,5.85982,240.905,203624,0.0161523
1.6,5.85905,240.936,203564,0.0161523
1.8,5.85828,240.968,203505,0.0161523
2,5.85751,241,203445,0.0161523
2.2,5.85673,241.031,203385,0.0161523
2.4,5.85596,241.063,203326,0.0161523
2.6,5.85519,241.095,203266,0.0161523
2.8,5.85442,241.127,203207,0.0161523
3,5.85365,241.158,203147,0.0161523
3.2,5.85287,241.19,203088,0.0161523
3.4,5.8521,241.222,203028,0.0161523
3.6,5.85133,241.253,202969,0.0161523
3.8,5.85056,241.285,202909,0.0161523
4,5.84979,241.317,202850,0.0161523
4.2,5.84902,241.348,202790,0.0161523
4.4,5.84824,241.38,202731,0.0161523
4.6,5.84747,241.412,202672,0.0161523
4.8,5.8467,241.444,202612,0.0161523
5,5.84593,241.475,202553,0.0161523
5.2,5.84516,241.507,202493,0.0161523
5.4,5.84439,241.539,202434,0.0161523
5.6,5.84362,241.57,202375,0.0161523
5.8,5.84285,241.602,202315,0.0161523
6,5.84207,241.634,202256,0.0161523
6.2,5.8413,241.665,202197,0.0161523
6.4,5.84053,241.697,202137,0.0161523
6.6,5.83976,241.729,202078,0.0161523
6.8,5.83899,241.761,202019,0.0161523
7,5.83822,241.792,201960,0.0161523
7.2,5.83745,241.824,201900,0.0161523
7.4,5.83668,241.856,201841,0.0161523
7.6,5.83591,241.887,201782,0.0161523
7.8,5.83514,241.919,201723,0.0161523
8,5.83437,241.951,201664,0.0161523
8.2,5.8336,241.982,201604,0.0161523
8.4,5.83283,242.014,201545,0.0161523
8.6,5.83206,242.046,201486,0.0161523
8.8,5.83128,242.077,201427,0.0161523
9,5.83051,242.109,201368,0.0161523
9.2,5.82974,242.141,201309,0.0161523
9.4,5.82897,242.173,201250,0.0161523
9.6,5.8282,242.204,201191,0.0161523
9.8,5.82743,242.236,201132,0.0161523
10,5.82743,242.236,201132,0.0161523
