x,rho,u,P,t
-10,5.90942,238.871,207473,0.013684
-9.8,5.90942,238.871,207473,0.013684
-9.6,5.90896,238.89,207437,0.013684
-9.4,5.90827,238.918,207384,0.013684
-9.2,5.90747,238.951,207321,0.013684
-9,5.90661,238.986,207254,0.013684
-8.8,5.90573,239.022,207185,0.013684
-8.6,5.90483,239.059,207115,0.013684
-8.4,5.90392,239.096,207044,0.013684
-8.2,5.90301,239.134,206973,0.013684
-8,5.90209,239.171,206902,0.013684
-7.8,5.90118,239.209,206831,0.013684
-7.6,5.90026,239.246,206760,0.013684
-7.4,5.89935,239.283,206688,0.013684
-7.2,5.89843,239.321,206617,0.013684
-7,5.89752,239.358,206546,0.013684
-6.8,5.8966,239.396,206475,0.013684
-6.6,5.89569,239.433,206404,0.013684
-6.4,5.89477,239.471,206332,0.013684
-6.2,5.89386,239.508,206261,0.013684
-6,5.89294,239.546,206190,0.013684
-5.8,5.89203,239.583,206119,0.013684
-5.6,5.89111,239.621,206048,0.013684
-5.4,5.8902,239.658,205977,0.013684
-5.2,5.88929,239.696,205906,0.013684
-5,5.88837,239.733,205835,0.013684
-4.8,5.88746,239.771,205764,0.013684
-4.6,5.88654,239.808,205693,0.013684
-4.4,5.88563,239.846,205622,0.013684
-4.2,5.88471,239.883,205551,0.013684
-4,5.8838,239.921,205480,0.013684
-3.8,5.88289,239.958,205409,0.013684
-3.6,5.88197,239.996,205338,0.013684
-3.4,5.88106,240.033,205267,0.013684
-3.2,5.88014,240.071,205196,0.013684
-3,5.87923,240.108,205125,0.013684
-2.8,5.87832,240.146,205055,0.013684
-2.6,5.8774,240.183,204984,0.013684
-2.4,5.87649,240.22,204913,0.013684
-2.2,5.87557,240.258,204842,0.013684
-2,5.87466,240.295,204771,0.013684
-1.8,5.87375,240.333,204701,0.013684
-1.6,5.87283,240.37,204630,0.013684
-1.4,5.87192,240.408,204559,0.013684
-1.2,5.87101,240.445,204489,0.013684
-1,5.87009,240.483,204418,0.013684
-0.8,5.86918,240.52,204347,0.013684
-0.6,5.86827,240.558,204277,0.013684
-0.4,5.86735,240.595,204206,0.013684
-0.2,5.86644,240.633,204135,0.013684
0,5.86553,240.67,204065,0.013684
0.2,5.86462,240.708,203994,0.013684
0.4,5.8637,240.745,203924,0.013684
0.6,5.86279,240.783,203853,0.013684
0.8,5.86188,240.82,203783,0.013684
1,5.86097,240.857,203713,0.013684
1.2,5.86006,240.895,203642,0.013684
1.4,5.85915,240.932,203572,0.013684
1.6,5.85824,240.97,203502,0.013684
1.8,5.85733,241.007,203431,0.013684
2,5.85642,241.044,203361,0.013684
2.2,5.8555,241.082,203291,0.013684
2.4,5.85459,241.119,203221,0.013684
2.6,5.85368,241.157,203150,0.013684
2.8,5.85277,241.194,203080,0.013684
3,5.85186,241.231,203010,0.013684
3.2,5.85095,241.269,202940,0.013684
3.4,5.85004,241.306,202870,0.013684
3.6,5.84913,241.343,202800,0.013684
3.8,5.84822,241.381,202730,0.013684
4,5.84731,241.418,202660,0.013684
4.2,5.84641,241.456,202589,0.013684
4.4,5.8455,241.493,202519,0.013684
4.6,5.84459,241.53,202449,0.013684
4.8,5.84368,241.568,202379,0.013684
5,5.84277,241.605,202310,0.013684
5.2,5.84186,241.643,202240,0.013684
5.4,5.84095,241.68,202170,0.013684
5.6,5.84004,241.717,202100,0.013684
5.8,5.83913,241.755,202030,0.013684
6,5.83822,241.792,201960,0.013684
6.2,5.83731,241.829,201890,0.013684
6.4,5.8364,241.867,201820,0.013684
6.6,5.8355,241.904,201751,0.013684
6.8,5.83459,241.942,201681,0.013684
7,5.83368,241.979,201611,0.013684
7.2,5.83277,242.016,201541,0.013684
7.4,5.83186,242.054,201471,0.013684
7.6,5.83095,242.091,201402,0.013684
7.8,5.83005,242.128,201332,0.013684
8,5.82914,242.166,201262,0.013684
8.2,5.82823,242.203,201193,0.013684
8.4,5.82732,242.241,201123,0.013684
8.6,5.82641,242.278,201053,0.013684
8.8,5.8255,242.315,200984,0.013684
9,5.8246,242.353,200914,0.013684
9.2,5.82369,242.39,200845,0.013684
9.4,5.82278,242.427,200775,0.013684
9.6,5.82187,242.465,200706,0.013684
9.8,5.82097,242.502,200636,0.013684
10,5.82097,242.502,200636,0.013684
