x,rho,u,P,t
-10,5.97944,236.011,212975,0.00539461
-9.8,5.97944,236.011,212975,0.00539461
-9.6,5.97828,236.059,212883,0.00539461
-9.4,5.97654,236.13,212746,0.00539461
-9.2,5.97451,236.212,212585,0.00539461
-9,5.97234,236.301,212414,0.00539461
-8.8,5.97009,236.392,212236,0.00539461
-8.6,5.96781,236.485,212056,0.00539461
-8.4,5.96551,236.579,211875,0.00539461
-8.2,5.9632,236.673,211692,0.00539461
-8,5.96089,236.768,211510,0.00539461
-7.8,5.95857,236.862,211328,0.00539461
-7.6,5.95626,236.957,211145,0.00539461
-7.4,5.95394,237.051,210963,0.00539461
-7.2,5.95162,237.146,210781,0.00539461
-7,5.94931,237.24,210598,0.00539461
-6.8,5.94699,237.335,210416,0.00539461
-6.6,5.94468,237.429,210234,0.00539461
-6.4,5.94236,237.524,210053,0.00539461
-6.2,5.94005,237.618,209871,0.00539461
-6,5.93773,237.713,209689,0.00539461
-5.8,5.93542,237.807,209508,0.00539461
-5.6,5.9331,237.902,209327,0.00539461
-5.4,5.93079,237.996,209145,0.00539461
-5.2,5.92848,238.091,208964,0.00539461
-5,5.92616,238.185,208783,0.00539461
-4.8,5.92385,238.28,208602,0.00539461
-4.6,5.92154,238.374,208421,0.00539461
-4.4,5.91923,238.469,208241,0.00539461
-4.2,5.91692,238.564,208060,0.00539461
-4,5.91461,238.658,207880,0.00539461
-3.8,5.9123,238.753,207699,0.00539461
-3.6,5.90999,238.847,207519,0.00539461
-3.4,5.90768,238.942,207339,0.00539461
-3.2,5.90537,239.036,207159,0.00539461
-3,5.90306,239.131,206979,0.00539461
-2.8,5.90075,239.225,206799,0.00539461
-2.6,5.89844,239.32,206620,0.00539461
-2.4,5.89613,239.414,206440,0.00539461
-2.2,5.89383,239.509,206261,0.00539461
-2,5.89152,239.603,206082,0.00539461
-1.8,5.88921,239.698,205902,0.00539461
-1.6,5.88691,239.792,205723,0.00539461
-1.4,5.8846,239.887,205544,0.00539461
-1.2,5.8823,239.981,205365,0.00539461
-1,5.87999,240.076,205187,0.00539461
-0.8,5.87769,240.17,205008,0.00539461
-0.6,5.87538,240.265,204830,0.00539461
-0.4,5.87308,240.359,204651,0.00539461
-0.2,5.87078,240.454,204473,0.00539461
0,5.86847,240.548,204295,0.00539461
0.2,5.86617,240.643,204117,0.00539461
0.4,5.86387,240.737,203939,0.00539461
0.6,5.86157,240.831,203762,0.00539461
0.8,5.85928,240.925,203585,0.00539461
1,5.85699,241.02,203408,0.00539461
1.2,5.8547,241.114,203231,0.00539461
1.4,5.85241,241.208,203055,0.00539461
1.6,5.85012,241.302,202878,0.00539461
1.8,5.84783,241.396,202702,0.00539461
2,5.84554,241.49,202526,0.00539461
2.2,5.84325,241.584,202350,0.00539461
2.4,5.84097,241.678,202174,0.00539461
2.6,5.83868,241.772,201998,0.00539461
2.8,5.8364,241.866,201823,0.00539461
3,5.83411,241.96,201647,0.00539461
3.2,5.83183,242.054,201472,0.00539461
3.4,5.82954,242.147,201297,0.00539461
3.6,5.82726,242.241,201122,0.00539461
3.8,5.82498,242.335,200947,0.00539461
4,5.8227,242.429,200772,0.00539461
4.2,5.82042,242.523,200597,0.00539461
4.4,5.81814,242.617,200423,0.00539461
4.6,5.81586,242.711,200248,0.00539461
4.8,5.81358,242.805,200074,0.00539461
5,5.8113,242.899,199900,0.00539461
5.2,5.80902,242.992,199726,0.00539461
5.4,5.80674,243.086,199552,0.00539461
5.6,5.80446,243.18,199378,0.00539461
5.8,5.80219,243.274,199204,0.00539461
6,5.79991,243.368,199031,0.00539461
6.2,5.79763,243.462,198857,0.00539461
6.4,5.79536,243.555,198684,0.00539461
6.6,5.79308,243.649,198511,0.00539461
6.8,5.79081,243.743,198338,0.00539461
7,5.78854,243.837,198165,0.00539461
7.2,5.78626,243.931,197992,0.00539461
7.4,5.78399,244.024,197819,0.00539461
7.6,5.78172,244.118,197647,0.00539461
7.8,5.77944,244.212,197474,0.00539461
8,5.77717,244.306,197302,0.00539461
8.2,5.7749,244.399,197130,0.00539461
8.4,5.77263,244.493,196957,0.00539461
8.6,5.77036,244.587,196785,0.00539461
8.8,5.76809,244.681,196614,0.00539461
9,5.76582,244.775,196442,0.00539461
9.2,5.76355,244.868,196270,0.00539461
9.4,5.76128,244.962,196099,0.00539461
9.6,5.75902,245.056,195927,0.00539461
9.8,5.75675,245.149,195756,0.00539461
10,5.75675,245.149,195756,0.00539461
