x,rho,u,P,t
-10,6.05212,233.057,218768,0.00330636
-9.8,6.05212,233.057,218768,0.00330636
-9.6,6.05023,233.133,218616,0.00330636
-9.4,6.0474,233.248,218389,0.00330636
-9.2,6.04409,233.383,218124,0.00330636
-9,6.04054,233.526,217840,0.00330636
-8.8,6.03688,233.675,217547,0.00330636
-8.6,6.03316,233.826,217249,0.00330636
-8.4,6.0294,233.978,216949,0.00330636
-8.2,6.02564,234.131,216649,0.00330636
-8,6.02187,234.284,216348,0.00330636
-7.8,6.01809,234.438,216047,0.00330636
-7.6,6.01432,234.591,215746,0.00330636
-7.4,6.01054,234.745,215445,0.00330636
-7.2,6.00677,234.898,215145,0.00330636
-7,6.00299,235.052,214845,0.00330636
-6.8,5.99922,235.205,214545,0.00330636
-6.6,5.99545,235.358,214246,0.00330636
-6.4,5.99167,235.512,213947,0.00330636
-6.2,5.9879,235.665,213648,0.00330636
-6,5.98413,235.819,213349,0.00330636
-5.8,5.98037,235.972,213051,0.00330636
-5.6,5.9766,236.126,212753,0.00330636
-5.4,5.97283,236.279,212456,0.00330636
-5.2,5.96907,236.433,212158,0.00330636
-5,5.9653,236.586,211861,0.00330636
-4.8,5.96154,236.74,211565,0.00330636
-4.6,5.95777,236.893,211268,0.00330636
-4.4,5.95401,237.046,210972,0.00330636
-4.2,5.95025,237.2,210676,0.00330636
-4,5.94649,237.353,210381,0.00330636
-3.8,5.94273,237.507,210085,0.00330636
-3.6,5.93897,237.66,209791,0.00330636
-3.4,5.93522,237.814,209496,0.00330636
-3.2,5.93146,237.967,209202,0.00330636
-3,5.92771,238.121,208908,0.00330636
-2.8,5.92395,238.274,208614,0.00330636
-2.6,5.9202,238.427,208321,0.00330636
-2.4,5.91645,238.581,208027,0.00330636
-2.2,5.91269,238.734,207735,0.00330636
-2,5.90894,238.888,207442,0.00330636
-1.8,5.9052,239.041,207150,0.00330636
-1.6,5.90145,239.194,206858,0.00330636
-1.4,5.8977,239.348,206566,0.00330636
-1.2,5.89395,239.501,206275,0.00330636
-1,5.89021,239.655,205984,0.00330636
-0.8,5.88647,239.808,205694,0.00330636
-0.6,5.88272,239.961,205403,0.00330636
-0.4,5.87898,240.115,205113,0.00330636
-0.2,5.87524,240.268,204823,0.00330636
0,5.8715,240.421,204534,0.00330636
0.2,5.86776,240.575,204245,0.00330636
0.4,5.86403,240.728,203956,0.00330636
0.6,5.86031,240.881,203669,0.00330636
0.8,5.85659,241.033,203382,0.00330636
1,5.85288,241.186,203096,0.00330636
1.2,5.84917,241.338,202810,0.00330636
1.4,5.84546,241.49,202525,0.00330636
1.6,5.84176,241.643,202240,0.00330636
1.8,5.83806,241.795,201956,0.00330636
2,5.83436,241.947,201671,0.00330636
2.2,5.83066,242.099,201388,0.00330636
2.4,5.82696,242.251,201104,0.00330636
2.6,5.82327,242.403,200821,0.00330636
2.8,5.81958,242.555,200539,0.00330636
3,5.81589,242.707,200256,0.00330636
3.2,5.8122,242.859,199974,0.00330636
3.4,5.80851,243.01,199693,0.00330636
3.6,5.80482,243.162,199412,0.00330636
3.8,5.80114,243.314,199131,0.00330636
4,5.79746,243.466,198850,0.00330636
4.2,5.79378,243.618,198570,0.00330636
4.4,5.7901,243.769,198290,0.00330636
4.6,5.78642,243.921,198010,0.00330636
4.8,5.78274,244.073,197731,0.00330636
5,5.77907,244.224,197452,0.00330636
5.2,5.7754,244.376,197174,0.00330636
5.4,5.77172,244.527,196895,0.00330636
5.6,5.76805,244.679,196617,0.00330636
5.8,5.76439,244.83,196340,0.00330636
6,5.76072,244.982,196063,0.00330636
6.2,5.75705,245.134,195786,0.00330636
6.4,5.75339,245.285,195509,0.00330636
6.6,5.74972,245.436,195233,0.00330636
6.8,5.74606,245.588,194957,0.00330636
7,5.7424,245.739,194681,0.00330636
7.2,5.73874,245.891,194406,0.00330636
7.4,5.73509,246.042,194131,0.00330636
7.6,5.73143,246.193,193856,0.00330636
7.8,5.72778,246.345,193582,0.00330636
8,5.72412,246.496,193308,0.00330636
8.2,5.72047,246.647,193034,0.00330636
8.4,5.71682,246.798,192761,0.00330636
8.6,5.71317,246.95,192488,0.00330636
8.8,5.70952,247.101,192215,0.00330636
9,5.70588,247.252,191943,0.00330636
9.2,5.70223,247.403,191671,0.00330636
9.4,5.69859,247.554,191399,0.00330636
9.6,5.69495,247.705,191128,0.00330636
9.8,5.69131,247.857,190857,0.00330636
10,5.69131,247.857,190857,0.00330636
