x,rho,u,P,t
-10,5.96343,236.664,211710,0.00626402
-9.8,5.96343,236.664,211710,0.00626402
-9.6,5.96243,236.705,211631,0.00626402
-9.4,5.96093,236.766,211513,0.00626402
-9.2,5.95918,236.837,211376,0.00626402
-9,5.95731,236.914,211228,0.00626402
-8.8,5.95538,236.993,211076,0.00626402
-8.6,5.95341,237.073,210921,0.00626402
-8.4,5.95143,237.154,210765,0.00626402
-8.2,5.94944,237.235,210608,0.00626402
-8,5.94745,237.316,210452,0.00626402
-7.8,5.94545,237.398,210295,0.00626402
-7.6,5.94346,237.479,210138,0.00626402
-7.4,5.94146,237.561,209982,0.00626402
-7.2,5.93947,237.642,209825,0.00626402
-7,5.93747,237.724,209668,0.00626402
-6.8,5.93548,237.805,209512,0.00626402
-6.6,5.93348,237.887,209356,0.00626402
-6.4,5.93149,237.968,209199,0.00626402
-6.2,5.92949,238.05,209043,0.00626402
-6,5.9275,238.131,208887,0.00626402
-5.8,5.9255,238.213,208731,0.00626402
-5.6,5.92351,238.294,208575,0.00626402
-5.4,5.92152,238.376,208419,0.00626402
-5.2,5.91952,238.457,208263,0.00626402
-5,5.91753,238.539,208107,0.00626402
-4.8,5.91554,238.62,207952,0.00626402
-4.6,5.91355,238.702,207796,0.00626402
-4.4,5.91155,238.783,207641,0.00626402
-4.2,5.90956,238.865,207485,0.00626402
-4,5.90757,238.946,207330,0.00626402
-3.8,5.90558,239.028,207175,0.00626402
-3.6,5.90359,239.109,207020,0.00626402
-3.4,5.9016,239.191,206865,0.00626402
-3.2,5.89961,239.272,206710,0.00626402
-3,5.89762,239.354,206555,0.00626402
-2.8,5.89563,239.435,206400,0.00626402
-2.6,5.89364,239.517,206245,0.00626402
-2.4,5.89165,239.598,206091,0.00626402
-2.2,5.88966,239.68,205936,0.00626402
-2,5.88767,239.761,205782,0.00626402
-1.8,5.88568,239.843,205628,0.00626402
-1.6,5.88369,239.924,205473,0.00626402
-1.4,5.88171,240.006,205319,0.00626402
-1.2,5.87972,240.087,205165,0.00626402
-1,5.87773,240.169,205011,0.00626402
-0.8,5.87575,240.25,204857,0.00626402
-0.6,5.87376,240.332,204703,0.00626402
-0.4,5.87177,240.413,204549,0.00626402
-0.2,5.86979,240.495,204396,0.00626402
0,5.8678,240.576,204242,0.00626402
0.2,5.86582,240.657,204089,0.00626402
0.4,5.86383,240.739,203936,0.00626402
0.6,5.86185,240.82,203783,0.00626402
0.8,5.85987,240.901,203630,0.00626402
1,5.8579,240.983,203477,0.00626402
1.2,5.85592,241.064,203325,0.00626402
1.4,5.85394,241.145,203172,0.00626402
1.6,5.85197,241.226,203020,0.00626402
1.8,5.84999,241.307,202868,0.00626402
2,5.84802,241.388,202716,0.00626402
2.2,5.84604,241.469,202564,0.00626402
2.4,5.84407,241.551,202412,0.00626402
2.6,5.8421,241.632,202260,0.00626402
2.8,5.84013,241.713,202108,0.00626402
3,5.83815,241.794,201957,0.00626402
3.2,5.83618,241.875,201805,0.00626402
3.4,5.83421,241.956,201654,0.00626402
3.6,5.83224,242.037,201503,0.00626402
3.8,5.83027,242.118,201352,0.00626402
4,5.8283,242.199,201200,0.00626402
4.2,5.82633,242.28,201049,0.00626402
4.4,5.82436,242.361,200899,0.00626402
4.6,5.82239,242.442,200748,0.00626402
4.8,5.82043,242.523,200597,0.00626402
5,5.81846,242.604,200446,0.00626402
5.2,5.81649,242.685,200296,0.00626402
5.4,5.81452,242.766,200145,0.00626402
5.6,5.81256,242.847,199995,0.00626402
5.8,5.81059,242.928,199845,0.00626402
6,5.80862,243.009,199695,0.00626402
6.2,5.80666,243.09,199544,0.00626402
6.4,5.80469,243.171,199394,0.00626402
6.6,5.80273,243.252,199245,0.00626402
6.8,5.80076,243.333,199095,0.00626402
7,5.7988,243.414,198945,0.00626402
7.2,5.79683,243.495,198795,0.00626402
7.4,5.79487,243.576,198646,0.00626402
7.6,5.79291,243.657,198496,0.00626402
7.8,5.79094,243.738,198347,0.00626402
8,5.78898,243.819,198198,0.00626402
8.2,5.78702,243.9,198049,0.00626402
8.4,5.78506,243.981,197899,0.00626402
8.6,5.7831,244.062,197750,0.00626402
8.8,5.78114,244.143,197601,0.00626402
9,5.77917,244.224,197453,0.00626402
9.2,5.77721,244.305,197304,0.00626402
9.4,5.77525,244.385,197155,0.00626402
9.6,5.77329,244.466,197007,0.00626402
9.8,5.77134,244.547,196858,0.00626402
10,5.77134,244.547,196858,0.00626402
